Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,D/loss_td_real,D/loss_td_fake,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot,G/loss_td_fake
0:17:31,11300,0.0034,-0.0831,0.5226,2.7357,0.0089,-0.4864,0.2896,0.1042,0.0445,0.1057,2.7121,0.0472,-0.1597
0:17:36,11400,0.0550,-0.1274,0.4227,2.7174,0.0054,0.2730,-0.1673,0.1296,0.0457,0.0678,2.7138,0.0502,0.2136
0:17:41,11500,0.0217,-0.0974,0.4533,2.6920,0.0045,-0.0444,-0.1693,0.0979,0.0428,0.0683,2.6936,0.0416,0.2518
0:17:45,11600,0.0307,-0.1348,0.2925,2.6936,0.0036,0.0495,-0.2471,0.1389,0.0467,0.0529,2.6961,0.0437,0.3525
0:17:49,11700,-0.0149,-0.0822,0.6345,2.7210,0.0029,0.1190,-0.2472,0.0815,0.0505,0.0939,2.7004,0.0496,0.2981
0:17:54,11800,0.0977,-0.1517,0.6233,2.6878,0.0044,0.2651,-0.4986,0.1516,0.0400,0.1052,2.6957,0.0388,0.4974
0:17:58,11900,0.0291,-0.1142,0.5852,2.6997,0.0039,0.4074,-0.5473,0.1139,0.0450,0.1268,2.7053,0.0501,0.6532
0:18:02,12000,0.0123,-0.0666,0.5187,2.7118,0.0064,0.0565,-0.3573,0.0765,0.0471,0.0727,2.7208,0.0526,0.4308
0:18:40,12100,0.0295,-0.0922,0.3305,2.7168,0.0049,0.0831,-0.3064,0.1041,0.0484,0.0817,2.7305,0.0473,0.3192
0:18:44,12200,-0.0660,-0.0318,0.4466,2.6999,0.0084,0.0102,-0.2252,0.0350,0.0469,0.0799,2.6965,0.0602,0.0885
0:18:49,12300,-0.0404,-0.0499,0.6386,2.7256,0.0088,0.0635,-0.2951,0.0405,0.0514,0.1006,2.7159,0.0784,0.3268
0:18:53,12400,-0.0438,-0.0586,0.5576,2.7162,0.0043,0.2408,-0.4090,0.0545,0.0478,0.0837,2.7238,0.0449,0.4466
0:18:57,12500,0.0090,-0.0695,0.2700,2.7264,0.0058,0.1052,-0.2098,0.0731,0.0399,0.0721,2.7291,0.0400,0.2354
