Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,D/loss_sd,D/loss_td,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot,G/loss_td
2:05:56,89600,-0.0854,0.0281,0.0811,2.7387,0.0010,0.0000,0.0017,-0.0323,0.0296,0.0286,2.7403,0.0260,0.0000
2:05:59,89700,-0.1164,0.0502,0.0701,2.7193,0.0006,0.0000,0.0000,-0.0519,0.0316,0.0043,2.7485,0.0282,0.0002
2:06:03,89800,-0.0635,-0.0408,0.0055,2.7122,0.0017,0.0000,0.0001,0.0380,0.0309,0.0379,2.7222,0.0311,0.0001
2:06:06,89900,-0.0566,-0.0213,0.0309,2.7839,0.0008,0.0000,0.0000,0.0194,0.0358,0.0005,2.8445,0.0262,0.0000
2:06:10,90000,-0.0627,-0.0134,0.0031,2.6849,0.0009,0.0000,0.0000,0.0155,0.0269,0.0044,2.7127,0.0226,0.0002
2:09:47,90100,-0.0598,0.0009,0.0185,2.7721,0.0007,0.0000,0.0000,-0.0100,0.0263,0.0020,2.7729,0.0206,0.0000
2:09:50,90200,-0.0685,0.0096,0.0049,2.7603,0.0014,0.0001,0.0000,-0.0067,0.0259,0.0002,2.7058,0.0198,0.0000
2:09:53,90300,-0.0676,0.0292,0.0147,2.7915,0.0007,0.0000,0.0000,-0.0260,0.0375,0.0136,2.8224,0.0224,0.0000
2:09:57,90400,-0.0786,0.0250,0.0028,2.6620,0.0010,0.0000,0.0001,-0.0261,0.0310,0.2052,2.6762,0.0246,0.0000
2:10:00,90500,-0.1041,0.0445,0.0046,2.7404,0.0008,0.0000,0.0000,-0.0508,0.0315,0.0000,2.7051,0.0258,0.0000
2:10:04,90600,-0.0992,0.0460,0.0240,2.7315,0.0014,0.0000,0.0000,-0.0518,0.0294,0.0705,2.8177,0.0285,0.0000
2:10:07,90700,-0.1019,0.0332,0.0149,2.7207,0.0011,0.0000,0.0003,-0.0263,0.0303,0.0003,2.7574,0.0227,0.0000
2:10:10,90800,-0.0745,0.0183,0.0010,2.7887,0.0010,0.0002,0.0001,-0.0202,0.0286,0.0001,2.7157,0.0221,0.0059
2:10:14,90900,-0.1191,0.0424,0.1279,2.7483,0.0010,0.0000,0.0000,-0.0490,0.0533,0.0163,2.7547,0.0425,0.0000
2:10:18,91000,-0.0841,0.0063,0.0493,2.7701,0.0010,0.0000,0.0000,-0.0033,0.0358,0.0074,2.7638,0.0304,0.0000
2:10:54,91100,-0.0813,0.0208,0.0028,2.6540,0.0014,0.0000,0.0001,-0.0263,0.0295,0.0491,2.7415,0.0240,0.0000
2:10:58,91200,-0.1322,0.0752,0.0599,2.7418,0.0016,0.0000,0.0000,-0.0686,0.0307,0.0500,2.7986,0.0252,0.0000
2:11:02,91300,-0.1111,0.0426,0.0120,2.7422,0.0013,0.0000,0.0000,-0.0421,0.0254,0.0014,2.6415,0.0233,0.0000
2:11:05,91400,-0.0971,0.0335,0.0072,2.7509,0.0013,0.0000,0.0000,-0.0225,0.0329,0.0395,2.7934,0.0267,0.0000
2:11:08,91500,-0.0838,0.0219,0.0014,2.7616,0.0013,0.0000,0.0002,-0.0194,0.0317,0.0016,2.7765,0.0251,0.0000
2:11:11,91600,-0.0906,0.0390,0.0043,2.6671,0.0009,0.0000,0.0000,-0.0397,0.0226,0.0001,2.6669,0.0179,0.0000
2:11:15,91700,-0.1119,0.0338,0.0077,2.6554,0.0008,0.0000,0.0000,-0.0387,0.0289,0.0101,2.6312,0.0245,0.0000
2:11:18,91800,-0.0784,0.0345,0.0045,2.7420,0.0009,0.0000,0.0000,-0.0323,0.0254,0.0000,2.7414,0.0219,0.0000
2:11:21,91900,-0.0647,0.0237,0.0036,2.6869,0.0009,0.0000,0.0002,-0.0249,0.0274,0.0403,2.7165,0.0258,0.0000
2:11:25,92000,-0.1073,0.0366,0.0089,2.7005,0.0027,0.0000,0.0000,-0.0049,0.0415,0.0035,2.6794,0.0300,0.0000
2:12:03,92100,-0.0619,0.0048,0.0196,2.8141,0.0006,0.0000,0.0000,-0.0042,0.0369,0.0001,2.7366,0.0313,0.0000
2:12:06,92200,-0.0557,-0.0167,0.0092,2.7686,0.0011,0.0003,0.0000,0.0159,0.0251,0.0016,2.7458,0.0203,0.0000
2:12:09,92300,-0.0985,0.0378,0.0085,2.6690,0.0006,0.0000,0.0000,-0.0395,0.0286,0.0008,2.6756,0.0223,0.0000
2:12:13,92400,-0.0775,0.0459,0.0103,2.7585,0.0014,0.0000,0.0004,-0.0437,0.0308,0.0008,2.7669,0.0243,0.0001
2:12:17,92500,-0.1130,0.0651,0.0415,2.6945,0.0006,0.0003,0.0002,-0.0661,0.0279,0.0036,2.6642,0.0216,0.0334
2:12:20,92600,-0.0776,0.0262,0.0276,2.7651,0.0008,0.0000,0.0000,-0.0243,0.0333,0.0506,2.7661,0.0196,0.0000
2:12:23,92700,-0.0590,0.0285,0.0172,2.6837,0.0011,0.0002,0.0000,-0.0284,0.0263,0.0278,2.7124,0.0193,0.0000
2:12:27,92800,-0.0473,-0.0812,0.0130,2.7561,0.0007,0.0094,0.0000,0.0804,0.0380,0.0190,2.6950,0.0334,0.0000
2:12:30,92900,-0.0714,-0.0303,0.0292,2.8044,0.0015,0.0000,0.0023,0.0238,0.0329,0.0009,2.7580,0.0327,0.0004
2:12:33,93000,-0.0385,-0.0356,0.0237,2.8047,0.0004,0.0000,0.0000,0.0328,0.0262,0.0016,2.7917,0.0216,0.0000
2:13:10,93100,-0.0593,-0.0165,0.0171,2.6779,0.0013,0.0000,0.0000,0.0211,0.0292,0.0407,2.7394,0.0229,0.0000
2:13:14,93200,-0.0769,0.0133,0.0424,2.8154,0.0011,0.0000,0.0000,-0.0081,0.0299,0.0003,2.7804,0.0217,0.0000
2:13:17,93300,-0.0900,0.0341,0.0289,2.6672,0.0009,0.0000,0.0000,-0.0416,0.0352,0.2488,2.7213,0.0284,0.0000
2:13:20,93400,-0.0949,0.0113,0.0088,2.7489,0.0009,0.0000,0.0001,-0.0039,0.0361,0.0481,2.7512,0.0344,0.0000
2:13:24,93500,-0.0837,-0.0010,0.0003,2.6627,0.0009,0.0000,0.0000,0.0075,0.0331,0.0000,2.7045,0.0243,0.0000
2:13:28,93600,-0.0624,0.0004,0.0095,2.7236,0.0009,0.0003,0.0000,-0.0037,0.0291,0.0002,2.6770,0.0218,0.0000
2:13:31,93700,-0.0961,0.0258,0.0848,2.7501,0.0016,0.0000,0.0000,-0.0335,0.0281,0.0632,2.7839,0.0241,0.0000
2:13:34,93800,-0.0891,0.0235,0.0018,2.6931,0.0018,0.0000,0.0002,-0.0140,0.0292,0.0002,2.6904,0.0256,0.0000
2:13:38,93900,-0.0913,0.0468,0.0052,2.6006,0.0016,0.0000,0.0000,-0.0354,0.0242,0.0946,2.6464,0.0190,0.0000
2:13:42,94000,-0.1019,0.0534,0.0270,2.6979,0.0009,0.0000,0.0004,-0.0567,0.0293,0.0030,2.7157,0.0220,0.0053
2:14:18,94100,-0.1018,0.0455,0.0224,2.7329,0.0010,0.0001,0.0000,-0.0419,0.0374,0.0020,2.8349,0.0242,0.0000
2:14:21,94200,-0.0850,-0.0046,0.0075,2.7056,0.0013,0.0005,0.0789,0.0080,0.0372,0.0371,2.7528,0.0289,0.0000
2:14:25,94300,-0.0563,0.0064,0.1026,2.7235,0.0008,0.0025,0.0002,-0.0058,0.0346,0.0020,2.7473,0.0235,0.0000
2:14:29,94400,-0.0769,0.0286,0.0098,2.7436,0.0012,0.0000,0.0001,-0.0290,0.0258,0.0002,2.7358,0.0197,0.0000
2:14:32,94500,-0.1214,0.0507,0.0282,2.7740,0.0007,0.0000,0.0000,-0.0510,0.0312,0.0037,2.8042,0.0276,0.0000
2:14:35,94600,-0.1341,0.0567,0.0046,2.7204,0.0007,0.0000,0.0001,-0.0571,0.0328,0.0006,2.7393,0.0255,0.0000
2:14:39,94700,-0.1048,0.0516,0.0996,2.6689,0.0008,0.0002,0.0002,-0.0501,0.0291,0.0042,2.7254,0.0250,0.0000
2:14:42,94800,-0.1066,0.0371,0.0139,2.6647,0.0008,0.0001,0.0000,-0.0380,0.0322,0.0114,2.7025,0.0244,0.0002
2:14:45,94900,-0.0971,0.0338,0.0094,2.6581,0.0010,0.0000,0.0002,-0.0314,0.0261,0.0018,2.7330,0.0204,0.0000
2:14:48,95000,-0.0573,0.0093,0.0021,2.7249,0.0009,0.0000,0.0000,-0.0084,0.0337,0.0009,2.7069,0.0218,0.0000
2:15:26,95100,-0.0669,0.0199,0.0172,2.6743,0.0012,0.0001,0.0000,-0.0190,0.0318,0.0015,2.6939,0.0197,0.0000
2:15:29,95200,-0.0839,0.0053,0.0024,2.7934,0.0008,0.0000,0.0000,-0.0056,0.0292,0.0000,2.7765,0.0257,0.0000
2:15:33,95300,-0.0836,0.0070,0.0218,2.7164,0.0005,0.0000,0.0001,-0.0056,0.0287,0.0142,2.7458,0.0241,0.0000
2:15:36,95400,-0.0734,0.0255,0.0087,2.7096,0.0004,0.0039,0.0000,-0.0263,0.0287,0.0003,2.7124,0.0216,0.0000
2:15:40,95500,-0.0852,0.0149,0.0027,2.7687,0.0007,0.0000,0.0000,-0.0147,0.0332,0.0003,2.7290,0.0277,0.0000
2:15:43,95600,-0.0838,0.0339,0.0026,2.7568,0.0016,0.0000,0.0000,-0.0275,0.0273,0.0000,2.7356,0.0277,0.0001
2:15:47,95700,-0.0589,-0.0043,0.0034,2.6252,0.0008,0.0000,0.0004,0.0009,0.0263,0.0008,2.6404,0.0212,0.0000
2:15:50,95800,-0.0785,0.0135,0.0109,2.7338,0.0008,0.0000,0.0002,-0.0155,0.0289,0.0137,2.7587,0.0214,0.0255
2:15:54,95900,-0.0662,0.0003,0.0120,2.7271,0.0007,0.0000,0.0000,-0.0022,0.0296,0.0002,2.7031,0.0253,0.0000
2:15:57,96000,-0.0643,-0.0098,0.0088,2.6498,0.0011,0.0006,0.0000,0.0098,0.0274,0.0001,2.7330,0.0203,0.0000
2:16:34,96100,-0.0683,0.0304,0.0285,2.7820,0.0010,0.0004,0.0004,-0.0370,0.0390,0.0012,2.7498,0.0194,0.0000
2:16:38,96200,-0.0695,0.0211,0.0061,2.7861,0.0011,0.0010,0.0000,-0.0194,0.0223,0.0010,2.7640,0.0165,0.0060
2:16:41,96300,-0.0722,0.0157,0.0188,2.7212,0.0014,0.0001,0.0000,-0.0069,0.0344,0.0002,2.7544,0.0208,0.0000
2:16:44,96400,-0.0769,-0.0040,0.0008,2.6987,0.0014,0.0000,0.0000,0.0054,0.0349,0.0087,2.7309,0.0270,0.0000
2:16:47,96500,-0.0910,0.0393,0.0017,2.6877,0.0006,0.0000,0.0000,-0.0371,0.0358,0.0001,2.7121,0.0271,0.0000
2:16:51,96600,-0.0759,0.0279,0.0085,2.7811,0.0008,0.0000,0.0007,-0.0355,0.0266,0.0173,2.7774,0.0211,0.0000
2:16:55,96700,-0.0642,-0.0184,0.0055,2.6828,0.0009,0.0002,0.0000,0.0185,0.0350,0.0184,2.6896,0.0280,0.0000
2:16:58,96800,-0.0748,0.0027,0.0092,2.7828,0.0004,0.0000,0.0000,0.0002,0.0298,0.0007,2.7290,0.0236,0.0000
2:17:01,96900,-0.0907,0.0312,0.0059,2.7269,0.0012,0.0000,0.0007,-0.0279,0.0287,0.0002,2.7669,0.0244,0.0000
2:17:04,97000,-0.0624,0.0018,0.0049,2.7281,0.0014,0.0005,0.0000,-0.0026,0.0418,0.0022,2.7181,0.0241,0.0000
2:17:42,97100,-0.0990,0.0381,0.0091,2.8119,0.0013,0.0000,0.0000,-0.0366,0.0288,0.0376,2.7985,0.0239,0.0000
2:17:45,97200,-0.0917,0.0215,0.0087,2.7661,0.0009,0.0000,0.0011,-0.0260,0.0283,0.0000,2.7594,0.0231,0.0058
2:17:49,97300,-0.0678,-0.0669,0.0135,2.6603,0.0025,0.0000,0.0000,0.0710,0.0420,0.0119,2.7434,0.0323,0.0000
2:17:53,97400,-0.0757,-0.0195,0.0086,2.6382,0.0011,0.0000,0.0000,0.0203,0.0352,0.0029,2.6300,0.0348,0.0000
2:17:56,97500,-0.0376,-0.0445,0.0876,2.7830,0.0008,0.1782,0.0000,0.0447,0.0265,0.0002,2.7686,0.0231,0.0064
2:17:59,97600,-0.0600,-0.0177,0.0044,2.7113,0.0007,0.0003,0.0000,0.0184,0.0347,0.0282,2.7228,0.0224,0.0000
2:18:02,97700,-0.0584,-0.0006,0.0026,2.6764,0.0006,0.0001,0.0003,-0.0030,0.0294,0.0005,2.7046,0.0224,0.0121
2:18:06,97800,-0.0750,0.0223,0.0021,2.7609,0.0013,0.0000,0.0016,-0.0311,0.0274,0.0002,2.8051,0.0209,0.0000
2:18:10,97900,-0.1132,0.0197,0.0297,2.7224,0.0012,0.0003,0.0000,-0.0277,0.0416,0.0001,2.6690,0.0313,0.0000
2:18:13,98000,-0.0757,0.0283,0.0036,2.6981,0.0009,0.0000,0.0002,-0.0328,0.0245,0.0001,2.7153,0.0213,0.0000
2:18:50,98100,-0.0776,0.0043,0.0103,2.8275,0.0016,0.0018,0.0005,-0.0114,0.0359,0.0004,2.7413,0.0299,0.0000
2:18:54,98200,-0.0789,0.0340,0.0102,2.7579,0.0012,0.0000,0.0000,-0.0332,0.0304,0.0002,2.7354,0.0257,0.0000
2:18:57,98300,-0.0713,0.0286,0.0045,2.8368,0.0005,0.0000,0.0001,-0.0285,0.0260,0.0042,2.8142,0.0217,0.0000
2:19:00,98400,-0.0890,0.0473,0.0100,2.6378,0.0008,0.0000,0.0000,-0.0479,0.0262,0.0014,2.6889,0.0216,0.0000
2:19:03,98500,-0.0766,0.0235,0.0087,2.7766,0.0007,0.0001,0.0000,-0.0255,0.0256,0.0001,2.7329,0.0196,0.0000
2:19:07,98600,-0.0689,-0.0265,0.0014,2.6812,0.0015,0.0002,0.0008,0.0317,0.0289,0.0008,2.7054,0.0233,0.0057
2:19:10,98700,-0.0892,0.0347,0.0008,2.6626,0.0011,0.0000,0.0000,-0.0333,0.0324,0.0228,2.6953,0.0280,0.0000
2:19:13,98800,-0.0803,0.0097,0.0040,2.7508,0.0014,0.0000,0.0018,-0.0037,0.0307,0.0001,2.7625,0.0243,0.0000
2:19:17,98900,-0.0817,-0.0028,0.0081,2.7058,0.0012,0.0000,0.0000,0.0084,0.0277,0.0002,2.6703,0.0263,0.0000
2:19:20,99000,-0.0910,0.0337,0.0124,2.7021,0.0008,0.0000,0.0000,-0.0348,0.0323,0.0000,2.6864,0.0265,0.0000
2:19:58,99100,-0.0908,0.0341,0.0727,2.8394,0.0010,0.0000,0.0000,-0.0404,0.0416,0.0000,2.8264,0.0255,0.0000
2:20:01,99200,-0.0617,0.0116,0.0139,2.7193,0.0009,0.0022,0.0000,-0.0098,0.0326,0.0005,2.7172,0.0303,0.0000
2:20:05,99300,-0.0875,0.0394,0.0012,2.7418,0.0010,0.0001,0.0000,-0.0400,0.0271,0.0117,2.7800,0.0221,0.0000
2:20:08,99400,-0.0603,0.0099,0.0899,2.8009,0.0008,0.0010,0.0000,-0.0166,0.0349,0.0015,2.7722,0.0232,0.0000
2:20:12,99500,-0.0647,0.0175,0.0127,2.7141,0.0009,0.0000,0.0000,-0.0171,0.0264,0.0012,2.7058,0.0221,0.0000
2:20:15,99600,-0.1260,0.0500,0.0819,2.6905,0.0015,0.0000,0.0000,-0.0446,0.0450,0.0065,2.6560,0.0315,0.0000
2:20:18,99700,-0.0637,0.0157,0.0034,2.8272,0.0008,0.0000,0.0000,-0.0191,0.0240,0.0006,2.7843,0.0190,0.0000
2:20:22,99800,-0.0651,0.0170,0.0005,2.6759,0.0007,0.0001,0.0000,-0.0166,0.0253,0.0262,2.6821,0.0177,0.0000
2:20:25,99900,-0.0808,0.0310,0.0024,2.7008,0.0009,0.0000,0.0000,-0.0338,0.0239,0.0000,2.6814,0.0204,0.0002
2:20:29,100000,-0.1069,0.0272,0.0034,2.6868,0.0019,0.0005,0.0000,-0.0197,0.0278,0.0024,2.7418,0.0212,0.0009
2:24:07,100100,-0.0903,0.0395,0.0041,2.6901,0.0008,0.0000,0.0000,-0.0357,0.0310,0.0026,2.7453,0.0209,0.0000
2:24:10,100200,-0.0892,0.0353,0.0097,2.6917,0.0010,0.0000,0.0004,-0.0394,0.0292,0.0001,2.6873,0.0226,0.0003
2:24:13,100300,-0.0952,0.0152,0.0004,2.7654,0.0012,0.0000,0.0008,-0.0138,0.0308,0.0001,2.7547,0.0254,0.0000
2:24:16,100400,-0.1262,0.0532,0.0032,2.6802,0.0012,0.0000,0.0006,-0.0475,0.0322,0.1800,2.6877,0.0276,0.0000
2:24:20,100500,-0.0707,-0.0149,0.0041,2.6794,0.0012,0.0000,0.0000,0.0127,0.0335,0.1269,2.6731,0.0342,0.0000
2:24:24,100600,-0.0814,0.0259,0.0036,2.6759,0.0012,0.0000,0.0000,-0.0306,0.0267,0.0002,2.7200,0.0267,0.0000
2:24:27,100700,-0.0755,0.0327,0.0145,2.6947,0.0005,0.0000,0.0004,-0.0330,0.0227,0.0006,2.6620,0.0223,0.0084
2:24:31,100800,-0.1035,0.0588,0.0224,2.7157,0.0011,0.0000,0.0000,-0.0613,0.0279,0.0002,2.7277,0.0227,0.0000
2:24:34,100900,-0.0977,0.0280,0.0014,2.6273,0.0014,0.0000,0.0001,-0.0278,0.0383,0.0000,2.6600,0.0302,0.0000
2:24:38,101000,-0.0448,0.0087,0.0117,2.7504,0.0019,0.0028,0.0000,-0.0142,0.0342,0.0002,2.7333,0.0268,0.0000
2:25:14,101100,-0.0250,-0.1830,0.0171,2.6362,0.0012,0.0000,0.0000,0.1806,0.0547,0.2871,2.7656,0.0782,0.0000
2:25:18,101200,-0.0116,-0.1258,0.0020,2.7369,0.0011,0.0119,0.0000,0.1232,0.0372,0.0001,2.7391,0.0332,0.0000
2:25:22,101300,-0.0514,-0.0789,0.0226,2.7154,0.0009,0.0007,0.0000,0.0709,0.0401,0.0002,2.7344,0.0407,0.0000
2:25:25,101400,-0.0615,-0.0974,0.0501,2.7078,0.0012,0.0047,0.0000,0.1029,0.0433,0.0164,2.7632,0.0326,0.0000
2:25:28,101500,0.0144,-0.1299,0.0192,2.7718,0.0016,0.0008,0.0000,0.1238,0.0300,0.0032,2.8104,0.0260,0.0000
2:25:32,101600,-0.0212,-0.0882,0.0059,2.7203,0.0016,0.0000,0.0000,0.0789,0.0423,0.0003,2.7932,0.0347,0.0000
2:25:36,101700,-0.0272,-0.0512,0.0160,2.7682,0.0009,0.0000,0.0000,0.0500,0.0305,0.0032,2.6819,0.0304,0.0000
2:25:39,101800,-0.0678,-0.0554,0.0119,2.7898,0.0012,0.0000,0.0000,0.0594,0.0282,0.0009,2.7717,0.0268,0.0000
2:25:42,101900,-0.0576,-0.0407,0.0026,2.7102,0.0009,0.0000,0.0000,0.0460,0.0337,0.0004,2.6562,0.0284,0.0000
2:25:46,102000,-0.0470,-0.0425,0.0161,2.6684,0.0009,0.0004,0.0000,0.0395,0.0323,0.0032,2.7020,0.0269,0.0000
2:26:24,102100,-0.0338,-0.0530,0.0223,2.7411,0.0006,0.0000,0.0000,0.0535,0.0318,0.0511,2.7201,0.0216,0.0000
2:26:27,102200,-0.0646,-0.0341,0.0030,2.6833,0.0008,0.0000,0.0000,0.0328,0.0279,0.0000,2.7453,0.0241,0.0006
2:26:30,102300,-0.0517,-0.0496,0.0014,2.6811,0.0016,0.0000,0.0000,0.0482,0.0295,0.0140,2.6858,0.0245,0.0000
2:26:34,102400,-0.0434,-0.0365,0.0072,2.6730,0.0007,0.0000,0.0000,0.0373,0.0267,0.0021,2.7091,0.0222,0.0000
2:26:37,102500,-0.0621,-0.0080,0.0011,2.7703,0.0008,0.0000,0.0001,0.0098,0.0320,0.0013,2.8371,0.0207,0.0002
2:26:41,102600,-0.0832,0.0217,0.0082,2.7761,0.0008,0.0000,0.0021,-0.0253,0.0296,0.0668,2.7670,0.0282,0.0000
2:26:44,102700,-0.0929,0.0578,0.0100,2.6943,0.0012,0.0000,0.0000,-0.0609,0.0279,0.0029,2.7071,0.0221,0.0005
2:26:48,102800,-0.0716,0.0017,0.0058,2.7960,0.0006,0.0000,0.0000,0.0003,0.0281,0.0012,2.8270,0.0215,0.0000
2:26:51,102900,-0.0727,0.0096,0.0006,2.7070,0.0010,0.0000,0.0000,-0.0146,0.0266,0.0002,2.7251,0.0234,0.0000
2:26:54,103000,-0.0745,-0.0060,0.0183,2.7717,0.0023,0.0000,0.0000,0.0175,0.0400,0.0007,2.8365,0.0244,0.0000
2:27:31,103100,-0.0718,-0.0015,0.0753,2.7808,0.0017,0.0008,0.0000,-0.0120,0.0439,0.0338,2.7731,0.0301,0.0000
2:27:35,103200,-0.0960,0.0224,0.0034,2.7917,0.0010,0.0000,0.0000,-0.0203,0.0274,0.0000,2.7362,0.0232,0.0000
2:27:38,103300,-0.0956,0.0304,0.0010,2.7387,0.0011,0.0000,0.0000,-0.0246,0.0300,0.0076,2.7595,0.0240,0.0000
2:27:41,103400,-0.0886,0.0422,0.0017,2.7477,0.0014,0.0009,0.0000,-0.0495,0.0271,0.0044,2.7397,0.0284,0.0015
2:27:44,103500,-0.0795,0.0194,0.0138,2.7955,0.0011,0.0001,0.0000,-0.0144,0.0292,0.0001,2.7404,0.0258,0.0000
2:27:48,103600,-0.0982,0.0311,0.0123,2.7880,0.0010,0.0000,0.0003,-0.0189,0.0292,0.0003,2.7853,0.0229,0.0000
2:27:52,103700,-0.0744,0.0114,0.1300,2.7847,0.0011,0.0002,0.0000,-0.0042,0.0376,0.0233,2.7559,0.0206,0.0000
2:27:55,103800,-0.0515,0.0092,0.0054,2.7614,0.0008,0.0000,0.0000,-0.0030,0.0254,0.0003,2.7770,0.0187,0.0000
2:27:58,103900,-0.1068,0.0407,0.0574,2.8060,0.0009,0.0003,0.0000,-0.0378,0.0326,0.0019,2.7597,0.0256,0.0000
2:28:02,104000,-0.0812,0.0405,0.0039,2.6752,0.0012,0.0000,0.0000,-0.0396,0.0290,0.0051,2.6462,0.0307,0.0000
2:28:39,104100,-0.0933,0.0198,0.0058,2.6991,0.0016,0.0000,0.0000,-0.0133,0.0280,0.0002,2.7224,0.0242,0.0000
2:28:42,104200,-0.0901,0.0295,0.0255,2.7145,0.0014,0.0000,0.0000,-0.0281,0.0337,0.0158,2.7591,0.0249,0.0000
2:28:46,104300,-0.1469,0.0579,0.0362,2.8022,0.0010,0.0000,0.0000,-0.0518,0.0360,0.0553,2.7962,0.0388,0.0000
2:28:50,104400,-0.0903,0.0045,0.0073,2.6587,0.0010,0.0000,0.0000,0.0008,0.0342,0.0050,2.7197,0.0307,0.0000
2:28:53,104500,-0.0517,-0.0056,0.0009,2.6965,0.0006,0.0000,0.0009,0.0002,0.0275,0.0111,2.6221,0.0232,0.0037
2:28:56,104600,-0.0693,0.0003,0.0030,2.7043,0.0011,0.0000,0.0000,-0.0065,0.0243,0.0044,2.6676,0.0195,0.0000
2:29:00,104700,-0.0744,0.0288,0.0031,2.7936,0.0009,0.0000,0.0000,-0.0283,0.0219,0.0003,2.7526,0.0174,0.0000
2:29:04,104800,-0.0755,-0.0305,0.0363,2.7421,0.0011,0.0000,0.0000,0.0322,0.0450,0.2635,2.7679,0.0523,0.0000
2:29:07,104900,-0.0619,-0.0198,0.0188,2.8330,0.0015,0.0000,0.0002,0.0151,0.0421,0.0050,2.7528,0.0285,0.0000
2:29:10,105000,-0.0832,0.0230,0.0004,2.7771,0.0005,0.0000,0.0003,-0.0248,0.0285,0.0001,2.7843,0.0230,0.0000
2:29:48,105100,-0.0685,0.0061,0.0059,2.6785,0.0018,0.0077,0.0000,-0.0135,0.0341,0.0024,2.7155,0.0232,0.0007
2:29:51,105200,-0.0518,-0.0091,0.0022,2.7460,0.0012,0.0002,0.0000,0.0083,0.0267,0.0649,2.6811,0.0245,0.0000
2:29:54,105300,-0.0706,0.0157,0.0172,2.7578,0.0009,0.0001,0.0007,-0.0156,0.0326,0.0016,2.7631,0.0218,0.0000
2:29:58,105400,-0.0728,0.0081,0.0018,2.6349,0.0014,0.0006,0.0000,-0.0044,0.0300,0.0137,2.6536,0.0220,0.0000
2:30:02,105500,-0.0754,-0.0006,0.0020,2.7978,0.0007,0.0000,0.0000,0.0016,0.0309,0.1270,2.8243,0.0242,0.1620
2:30:05,105600,-0.0660,0.0126,0.1752,2.7635,0.0017,0.0000,0.0017,-0.0149,0.0256,0.0060,2.7406,0.0206,0.0000
2:30:08,105700,-0.0691,-0.0165,0.0017,2.7088,0.0011,0.0000,0.0000,0.0148,0.0296,0.0099,2.7863,0.0241,0.0000
2:30:12,105800,-0.0530,0.0060,0.2051,2.6915,0.0011,0.0000,0.0004,-0.0070,0.0355,0.0009,2.7277,0.0212,0.0000
2:30:15,105900,-0.0682,0.0277,0.0029,2.6527,0.0011,0.0000,0.0001,-0.0303,0.0275,0.0022,2.6657,0.0209,0.0000
2:30:19,106000,-0.0866,0.0139,0.0029,2.5914,0.0011,0.0000,0.0000,-0.0099,0.0346,0.0001,2.6658,0.0239,0.0000
2:30:55,106100,-0.1145,0.0484,0.0029,2.7199,0.0011,0.0000,0.0000,-0.0549,0.0323,0.0021,2.7780,0.0298,0.0000
2:30:59,106200,-0.0662,-0.0062,0.0000,2.8057,0.0019,0.0000,0.0001,-0.0012,0.0300,0.0000,2.7918,0.0223,0.0001
2:31:03,106300,-0.1034,0.0484,0.0004,2.7742,0.0016,0.0000,0.0000,-0.0372,0.0319,0.0006,2.7646,0.0235,0.0001
2:31:06,106400,-0.0551,0.0016,0.0012,2.7060,0.0011,0.0002,0.0000,0.0023,0.0231,0.2294,2.7164,0.0197,0.0000
2:31:09,106500,-0.0802,0.0235,0.0006,2.7028,0.0007,0.0000,0.0000,-0.0233,0.0238,0.0002,2.7006,0.0200,0.0000
2:31:13,106600,-0.0910,0.0160,0.0098,2.6253,0.0009,0.0000,0.0000,-0.0165,0.0269,0.0091,2.6933,0.0218,0.0000
2:31:16,106700,-0.1262,0.0935,0.1177,2.6438,0.0008,0.0002,0.0000,-0.1009,0.0319,0.1313,2.6908,0.0246,0.0048
2:31:19,106800,-0.0826,0.0234,0.0020,2.7603,0.0010,0.0000,0.0001,-0.0261,0.0275,0.0001,2.7424,0.0209,0.0000
2:31:23,106900,-0.0746,0.0123,0.0022,2.7065,0.0016,0.0004,0.0000,-0.0103,0.0305,0.0007,2.6967,0.0226,0.0000
2:31:26,107000,-0.1039,0.0391,0.0056,2.6863,0.0011,0.0002,0.0001,-0.0373,0.0317,0.0001,2.7280,0.0259,0.0002
2:32:04,107100,-0.0802,0.0049,0.0216,2.5780,0.0006,0.0000,0.0000,-0.0094,0.0325,0.0394,2.7092,0.0257,0.0000
2:32:07,107200,-0.0815,0.0117,0.0120,2.8248,0.0008,0.0000,0.0000,-0.0094,0.0263,0.0002,2.6923,0.0229,0.0000
2:32:10,107300,-0.1054,0.0358,0.1700,2.7226,0.0008,0.0000,0.0000,-0.0366,0.0487,0.0002,2.6770,0.0341,0.0000
2:32:14,107400,-0.0788,0.0055,0.0004,2.8038,0.0016,0.0000,0.0000,-0.0073,0.0276,0.0213,2.7759,0.0220,0.0000
2:32:18,107500,-0.0809,0.0334,0.0044,2.8105,0.0012,0.0000,0.0000,-0.0363,0.0259,0.0000,2.8123,0.0204,0.0000
2:32:21,107600,-0.1481,0.0742,0.0044,2.7555,0.0008,0.0000,0.0000,-0.0746,0.0345,0.0013,2.7483,0.0326,0.0000
2:32:24,107700,-0.0845,0.0230,0.0010,2.7190,0.0007,0.0001,0.0000,-0.0263,0.0328,0.0002,2.8040,0.0216,0.0000
