Elapsed Time,Iteration,Total Iterations,D/latent_real,D/latent_fake,D/latent_reg,D/ref_real,D/ref_fake,D/ref_reg,G/latent_adv,G/latent_dom,G/latent_cyc,G/latent_id,G/latent_sty,G/latent_ds,G/ref_adv,G/ref_dom,G/ref_cyc,G/ref_id,G/ref_sty,G/ref_ds,G/lambda_ds
2:17:53,18100,100000,0.137017,0.113934,0.000824,0.125420,0.117588,0.000810,0.135836,13.903623,0.033853,0.027129,21.664349,0.010550,0.135248,8.757233,0.030236,0.023761,0.506911,0.000117,0.000000
2:18:24,18200,100000,0.121627,0.117197,0.001722,0.112048,0.119448,0.001437,0.132486,8.012589,0.027677,0.023538,21.090164,0.011135,0.131482,7.291100,0.025211,0.019012,0.282715,0.000033,0.000000
2:18:59,18300,100000,0.115119,0.123099,0.000594,0.102252,0.104966,0.000291,0.161718,9.470102,0.029086,0.022386,15.839294,0.011189,0.161699,13.034487,0.026390,0.021698,0.212030,0.000215,0.000000
2:19:32,18400,100000,0.084397,0.124003,0.003329,0.074400,0.120834,0.001776,0.145054,10.907650,0.043215,0.034956,17.775061,0.012131,0.145586,9.603396,0.044498,0.032309,0.179617,0.000171,0.000000
2:20:03,18500,100000,0.099767,0.105673,0.000333,0.077634,0.110962,0.000347,0.162333,6.396386,0.028154,0.023443,18.341244,0.014772,0.161550,14.629113,0.025556,0.021831,0.537618,0.000164,0.000000
2:21:12,18600,100000,0.134253,0.121955,0.000981,0.128692,0.118865,0.000841,0.132683,8.550919,0.044478,0.038233,16.479519,0.012681,0.134856,8.934301,0.036192,0.027316,0.241600,0.000133,0.000000
2:21:45,18700,100000,0.132891,0.128247,0.001662,0.132421,0.118361,0.001086,0.143243,17.710983,0.035167,0.030662,16.823877,0.009595,0.142864,14.908910,0.033436,0.024000,0.169587,0.000212,0.000000
2:22:17,18800,100000,0.130472,0.113671,0.000986,0.131223,0.105432,0.000835,0.153684,8.089030,0.041509,0.031706,17.995417,0.011050,0.155536,10.813066,0.034415,0.025984,0.348723,0.000229,0.000000
2:22:51,18900,100000,0.120934,0.136978,0.000725,0.114305,0.120747,0.000777,0.142028,11.434970,0.026425,0.019723,17.545464,0.011592,0.143234,4.582415,0.026144,0.018375,0.318602,0.000219,0.000000
2:23:24,19000,100000,0.141894,0.115156,0.000919,0.133291,0.110386,0.000772,0.145409,11.942259,0.032568,0.024022,20.742496,0.010348,0.148603,4.080616,0.026903,0.020146,0.314549,0.000066,0.000000
2:24:10,19100,100000,0.121601,0.118892,0.001372,0.113134,0.120554,0.001196,0.131966,9.948354,0.033327,0.027602,16.475346,0.011784,0.132356,6.239707,0.030112,0.022496,0.301630,0.000114,0.000000
2:24:42,19200,100000,0.127629,0.110554,0.000492,0.116403,0.112392,0.000386,0.149212,13.352089,0.032632,0.024918,20.001095,0.012188,0.151454,7.942977,0.028807,0.020588,0.533338,0.000156,0.000000
2:25:15,19300,100000,0.139112,0.132098,0.001107,0.122598,0.129609,0.001034,0.135390,14.025991,0.031463,0.024672,17.843918,0.016355,0.132194,15.353987,0.029783,0.020257,0.188344,0.000244,0.000000
2:25:47,19400,100000,0.135014,0.116735,0.001170,0.127167,0.120776,0.000990,0.133257,12.033386,0.035704,0.032771,16.651852,0.011488,0.132596,11.615812,0.030684,0.024351,0.288557,0.000143,0.000000
2:26:19,19500,100000,0.131858,0.112378,0.001496,0.119652,0.121326,0.001612,0.138217,10.817022,0.034359,0.028832,17.095341,0.011928,0.133343,11.727394,0.033891,0.023617,0.472745,0.000339,0.000000
2:27:31,19600,100000,0.114435,0.139212,0.001851,0.123651,0.122806,0.001633,0.143979,8.539679,0.033949,0.024993,15.350449,0.009669,0.142400,5.281146,0.028844,0.022028,0.201856,0.000243,0.000000
2:28:04,19700,100000,0.140151,0.123105,0.001231,0.129036,0.117306,0.001266,0.140892,16.547232,0.040187,0.032273,16.796507,0.009946,0.143098,5.128149,0.036824,0.026884,0.222792,0.000125,0.000000
2:28:36,19800,100000,0.142069,0.118164,0.001376,0.125744,0.123917,0.001100,0.130645,14.449186,0.029868,0.022111,17.355522,0.011401,0.129928,8.745669,0.025273,0.019698,0.357997,0.000237,0.000000
2:29:08,19900,100000,0.119945,0.117246,0.001001,0.119898,0.104510,0.000700,0.157062,14.960032,0.033482,0.026073,15.308280,0.011651,0.157676,8.200064,0.031542,0.021496,0.182584,0.000111,0.000000
2:29:40,20000,100000,0.123641,0.115546,0.000286,0.116658,0.119774,0.000232,0.136393,4.447225,0.035244,0.029270,15.109389,0.009074,0.136442,7.273409,0.031491,0.024316,0.248219,0.000064,0.000000
2:33:13,20100,100000,0.107609,0.138182,0.000801,0.111772,0.128707,0.000759,0.131351,7.992444,0.038791,0.032584,18.769007,0.010842,0.131697,1.890464,0.032168,0.027381,0.431397,0.000152,0.000000
2:33:44,20200,100000,0.158973,0.140516,0.000155,0.142121,0.111411,0.000252,0.150951,6.554117,0.026669,0.019002,17.126572,0.018468,0.153097,8.596562,0.022791,0.016930,0.422760,0.000159,0.000000
2:34:18,20300,100000,0.118006,0.125724,0.000538,0.115230,0.127311,0.000491,0.129615,9.814752,0.032266,0.024307,21.580828,0.010794,0.127856,11.475130,0.028896,0.020224,0.471494,0.000106,0.000000
2:34:51,20400,100000,0.111665,0.124819,0.001144,0.098895,0.129527,0.001059,0.123324,10.914934,0.033307,0.027328,19.132072,0.010114,0.120022,5.122231,0.034508,0.027233,0.352129,0.000198,0.000000
2:35:24,20500,100000,0.101629,0.123912,0.001782,0.085272,0.128986,0.001269,0.129277,14.467739,0.035057,0.030096,18.585262,0.010164,0.131324,10.168556,0.037228,0.025200,0.407906,0.000102,0.000000
2:36:32,20600,100000,0.108318,0.131868,0.001175,0.110192,0.127068,0.001327,0.129626,7.532775,0.038819,0.030185,19.160089,0.010636,0.130587,11.033969,0.037364,0.026536,0.347514,0.000094,0.000000
2:37:04,20700,100000,0.131524,0.111813,0.001406,0.124436,0.114453,0.001729,0.147940,14.347079,0.034728,0.027034,18.980042,0.009053,0.141905,9.773328,0.028380,0.022114,0.197273,0.000138,0.000000
2:37:36,20800,100000,0.163481,0.107580,0.000203,0.129225,0.127212,0.001210,0.120134,13.622525,0.032892,0.027992,16.822639,0.016271,0.121466,4.645095,0.030063,0.023293,0.218779,0.000159,0.000000
2:38:09,20900,100000,0.131893,0.135681,0.000899,0.129441,0.121632,0.001100,0.140540,5.897209,0.033034,0.027347,23.149504,0.008148,0.142390,6.227042,0.027853,0.021886,0.335733,0.000030,0.000000
2:38:41,21000,100000,0.125106,0.121125,0.001270,0.122676,0.120533,0.001042,0.137614,9.331177,0.037856,0.030818,21.105915,0.009774,0.136068,7.525194,0.035286,0.024858,0.371572,0.000199,0.000000
2:39:28,21100,100000,0.148478,0.120796,0.000748,0.138214,0.116091,0.000800,0.140395,8.912606,0.027360,0.021738,20.059641,0.014917,0.140565,7.593545,0.022427,0.018013,0.278041,0.000060,0.000000
2:39:59,21200,100000,0.122591,0.115858,0.001315,0.118960,0.114856,0.001321,0.140022,7.078802,0.029702,0.025154,18.562429,0.007514,0.140880,6.023382,0.026146,0.021023,0.260422,0.000119,0.000000
2:40:31,21300,100000,0.138624,0.120957,0.001856,0.122421,0.125874,0.001914,0.122750,10.305413,0.035727,0.029314,18.136044,0.010156,0.123302,7.987845,0.030298,0.024456,0.358629,0.000144,0.000000
2:41:05,21400,100000,0.120749,0.124565,0.000844,0.116127,0.126568,0.000730,0.126978,5.970817,0.032605,0.026582,15.630228,0.010567,0.126881,5.901789,0.028641,0.021858,0.165987,0.000078,0.000000
2:41:37,21500,100000,0.121324,0.132268,0.000991,0.120633,0.128100,0.000940,0.131553,8.698284,0.032468,0.024521,17.254536,0.009276,0.130647,9.088731,0.030589,0.022014,0.383683,0.000044,0.000000
2:42:48,21600,100000,0.126076,0.122325,0.000705,0.123545,0.111580,0.000510,0.146864,3.855662,0.029959,0.023846,17.702660,0.008722,0.148026,3.128430,0.027392,0.021018,0.108146,0.000068,0.000000
2:43:20,21700,100000,0.133869,0.111643,0.000785,0.128060,0.113123,0.000756,0.141526,4.638735,0.026712,0.021941,14.582104,0.008966,0.141400,1.786762,0.022308,0.017669,0.180809,0.000053,0.000000
2:43:53,21800,100000,0.116901,0.124577,0.000758,0.116187,0.121696,0.000682,0.131608,4.562629,0.032229,0.025260,15.778873,0.009548,0.132457,5.893064,0.026549,0.021866,0.202525,0.000083,0.000000
2:44:24,21900,100000,0.118127,0.127926,0.001193,0.118774,0.124494,0.001640,0.133634,3.337068,0.034089,0.029210,16.132160,0.007295,0.130318,4.621276,0.030104,0.024391,0.436717,0.000141,0.000000
2:44:57,22000,100000,0.123587,0.120573,0.000682,0.123177,0.119604,0.000583,0.133647,9.777625,0.030057,0.023993,17.388288,0.011514,0.133318,4.859376,0.025055,0.019745,0.362943,0.000048,0.000000
2:48:34,22100,100000,0.120453,0.132993,0.000587,0.120655,0.110926,0.000296,0.148549,9.070485,0.032844,0.025363,15.783463,0.009976,0.149339,8.033434,0.027756,0.020884,0.259065,0.000195,0.000000
2:49:06,22200,100000,0.127175,0.104697,0.000923,0.117231,0.108188,0.000867,0.155897,6.428271,0.028655,0.021871,15.108715,0.011178,0.152890,12.785730,0.024170,0.018368,0.204158,0.000211,0.000000
2:49:40,22300,100000,0.110009,0.128119,0.002362,0.103338,0.130431,0.002222,0.128662,4.256785,0.042678,0.033004,17.903170,0.012087,0.125315,5.675625,0.035241,0.026992,0.220672,0.000174,0.000000
2:50:13,22400,100000,0.116388,0.138517,0.001131,0.117165,0.126853,0.001231,0.131419,11.514093,0.038099,0.031386,18.463829,0.006869,0.131920,8.565936,0.034381,0.026679,0.282421,0.000123,0.000000
2:51:08,22500,100000,0.142114,0.111966,0.001842,0.117482,0.111945,0.001946,0.155969,8.852374,0.037156,0.028622,18.092756,0.008449,0.150796,6.246594,0.035686,0.026300,0.373472,0.000155,0.000000
2:51:54,22600,100000,0.130413,0.102696,0.002246,0.113763,0.116491,0.001906,0.142901,7.584741,0.035647,0.029747,19.514385,0.008675,0.140745,7.028540,0.029811,0.024570,0.319773,0.000122,0.000000
2:52:26,22700,100000,0.120488,0.121386,0.001013,0.118428,0.117786,0.000765,0.135862,3.613492,0.033829,0.024870,16.054407,0.009280,0.137435,4.722485,0.027788,0.021412,0.117929,0.000084,0.000000
2:52:59,22800,100000,0.135712,0.113481,0.000635,0.121662,0.120363,0.000703,0.128523,3.656986,0.029216,0.024319,17.666531,0.008980,0.128895,7.984925,0.025799,0.020401,0.305752,0.000060,0.000000
2:53:33,22900,100000,0.130665,0.129090,0.000755,0.129875,0.123088,0.000811,0.134354,6.170196,0.037656,0.031358,18.996819,0.008384,0.134424,6.442008,0.030951,0.025681,0.144037,0.000090,0.000000
2:54:05,23000,100000,0.124746,0.121151,0.000238,0.123355,0.121166,0.000252,0.135642,8.460354,0.033307,0.028194,19.646679,0.009581,0.136051,6.567546,0.027157,0.020863,0.361515,0.000166,0.000000
2:54:53,23100,100000,0.128566,0.125781,0.000223,0.122058,0.121411,0.000187,0.132425,3.829635,0.029866,0.023694,16.668316,0.009266,0.132560,4.493834,0.026945,0.020303,0.306393,0.000086,0.000000
2:55:24,23200,100000,0.136381,0.121903,0.000777,0.134159,0.113253,0.000683,0.152119,10.676727,0.033537,0.027328,18.793661,0.007160,0.149317,4.870970,0.027926,0.022339,0.326461,0.000072,0.000000
2:55:56,23300,100000,0.129498,0.117701,0.001140,0.126027,0.118622,0.001098,0.136545,5.744309,0.037925,0.028395,16.413876,0.007373,0.134748,4.794832,0.034584,0.025824,0.207134,0.000053,0.000000
2:56:28,23400,100000,0.113598,0.135474,0.000188,0.127710,0.114546,0.000320,0.139581,4.946129,0.032674,0.027458,18.617931,0.007577,0.140659,2.245316,0.027559,0.022881,0.117483,0.000103,0.000000
2:57:27,23500,100000,0.126142,0.128310,0.001624,0.124834,0.125438,0.001359,0.128033,8.043372,0.030752,0.023872,17.751551,0.007918,0.127455,3.560695,0.025460,0.019808,0.444933,0.000062,0.000000
2:58:14,23600,100000,0.146314,0.097758,0.000209,0.134819,0.100835,0.000359,0.147987,6.945079,0.031468,0.024425,16.842697,0.008080,0.148706,5.914059,0.027072,0.020907,0.453186,0.000220,0.000000
2:58:46,23700,100000,0.128434,0.149554,0.000722,0.121992,0.129935,0.001592,0.122441,9.833160,0.035229,0.030423,17.532644,0.007034,0.122804,7.140358,0.029369,0.023784,0.391797,0.000137,0.000000
2:59:18,23800,100000,0.120149,0.130154,0.001098,0.122458,0.117792,0.000965,0.141755,11.391570,0.030570,0.022798,17.736927,0.010880,0.141973,6.927723,0.024889,0.018026,0.301958,0.000237,0.000000
2:59:51,23900,100000,0.103001,0.136255,0.000612,0.096029,0.125808,0.000370,0.138406,18.393528,0.027992,0.019275,17.364319,0.009901,0.140648,11.720341,0.025550,0.018864,0.518800,0.000129,0.000000
3:00:23,24000,100000,0.124187,0.136228,0.001745,0.118075,0.126113,0.001649,0.136473,11.251874,0.028943,0.020670,16.490383,0.014155,0.133861,7.969478,0.025165,0.018130,0.576601,0.000148,0.000000
3:04:01,24100,100000,0.121452,0.112318,0.000481,0.114956,0.112575,0.000462,0.143362,3.310410,0.029204,0.025331,20.166492,0.006786,0.143376,4.632536,0.023210,0.019793,0.148874,0.000047,0.000000
3:04:34,24200,100000,0.124276,0.126348,0.001327,0.118026,0.125572,0.001707,0.129353,12.233026,0.033167,0.026616,17.553476,0.006836,0.128119,7.010639,0.028612,0.022447,0.412690,0.000110,0.000000
3:05:07,24300,100000,0.142396,0.104704,0.000623,0.130253,0.112299,0.000726,0.143496,15.098267,0.029343,0.022133,18.051777,0.009720,0.139919,9.087497,0.024883,0.018239,0.156476,0.000093,0.000000
3:05:40,24400,100000,0.111233,0.127641,0.000767,0.111270,0.108879,0.000525,0.160231,12.214848,0.030375,0.021237,16.571026,0.007483,0.157811,7.970352,0.025831,0.017800,0.301687,0.000109,0.000000
3:06:37,24500,100000,0.138943,0.128705,0.000656,0.130380,0.128997,0.000780,0.125082,7.374720,0.031954,0.023635,15.582129,0.011321,0.124700,3.216607,0.027399,0.021767,0.234204,0.000166,0.000000
3:07:24,24600,100000,0.151713,0.115216,0.000662,0.138465,0.120896,0.000769,0.125999,4.424070,0.044494,0.032546,16.418549,0.006811,0.126355,3.477616,0.043557,0.032486,0.238985,0.000069,0.000000
3:07:58,24700,100000,0.129654,0.144107,0.000228,0.130385,0.127281,0.000638,0.132665,3.496424,0.039087,0.031188,15.807292,0.008098,0.132368,10.270557,0.032605,0.024779,0.230381,0.000159,0.000000
3:08:30,24800,100000,0.131841,0.121668,0.001078,0.118296,0.126853,0.001075,0.121701,5.726123,0.027770,0.020603,15.819775,0.006551,0.122421,4.634265,0.027581,0.019257,0.256538,0.000161,0.000000
3:09:03,24900,100000,0.119340,0.147592,0.000416,0.115243,0.138110,0.000813,0.119430,7.307486,0.027357,0.023140,17.369221,0.009430,0.120132,3.399473,0.022438,0.018267,0.195575,0.000084,0.000000
3:09:34,25000,100000,0.121161,0.128641,0.000835,0.117683,0.127793,0.000773,0.125906,5.563712,0.026044,0.021308,16.404961,0.006560,0.124966,0.006828,0.023747,0.019048,0.354057,0.000091,0.000000
3:10:22,25100,100000,0.130209,0.128901,0.001184,0.114365,0.124575,0.001344,0.128798,15.606311,0.031890,0.025663,17.142481,0.010817,0.131186,5.260509,0.027201,0.023128,0.145612,0.000100,0.000000
3:10:54,25200,100000,0.126220,0.121645,0.001910,0.128471,0.111908,0.001602,0.150330,5.065531,0.036757,0.030048,18.287670,0.005802,0.148217,3.810787,0.034362,0.025606,0.284057,0.000100,0.000000
3:11:26,25300,100000,0.127720,0.122289,0.000955,0.125785,0.119190,0.000776,0.135842,11.944069,0.031698,0.025362,15.864684,0.007485,0.136410,7.280636,0.026187,0.019962,0.404888,0.000157,0.000000
3:12:00,25400,100000,0.129866,0.141476,0.001122,0.117885,0.127539,0.001475,0.126384,9.716621,0.045618,0.037008,15.092291,0.008094,0.126225,9.974636,0.043864,0.036047,0.126126,0.000071,0.000000
3:12:57,25500,100000,0.127272,0.122846,0.001380,0.121770,0.117980,0.001575,0.133003,9.979232,0.038390,0.031990,18.271925,0.006002,0.135187,7.459584,0.034306,0.027252,0.298730,0.000076,0.000000
3:13:44,25600,100000,0.124029,0.116510,0.000839,0.119577,0.118034,0.000776,0.135766,13.775426,0.028956,0.024169,16.392231,0.007845,0.135317,7.218380,0.023617,0.018342,0.175190,0.000085,0.000000
