Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot
0:15:43,12400,-0.0329,-0.1636,0.2074,2.7652,0.0031,0.1562,0.0645,0.6429,2.7669,0.0720
0:15:46,12500,-0.0748,-0.0709,0.3270,2.7306,0.0010,0.0758,0.0446,0.1206,2.7082,0.0444
0:15:48,12600,-0.0843,-0.0384,0.1579,2.7310,0.0005,0.0465,0.0437,0.0250,2.6790,0.0453
0:15:51,12700,-0.1075,-0.0146,0.3067,2.6912,0.0019,0.0048,0.0464,0.0445,2.6847,0.0551
0:15:53,12800,-0.0723,-0.0396,0.3126,2.7122,0.0013,0.0349,0.0399,0.0630,2.7297,0.0385
0:15:57,12900,-0.0754,0.0007,0.4160,2.7089,0.0010,-0.0020,0.0395,0.0643,2.7220,0.0380
0:15:59,13000,-0.1521,-0.0038,0.5657,2.7136,0.0016,-0.0081,0.0554,0.0602,2.6954,0.0729
0:16:35,13100,-0.1032,0.0221,0.4600,2.6730,0.0015,-0.0292,0.0603,0.1729,2.7084,0.0539
0:16:37,13200,-0.1170,-0.0196,0.3162,2.6948,0.0008,0.0357,0.0498,0.0544,2.7109,0.0599
0:16:41,13300,-0.1042,0.0026,0.1292,2.7131,0.0015,0.0127,0.0374,0.0189,2.7115,0.0412
0:16:43,13400,-0.0832,-0.0004,0.1980,2.7118,0.0008,0.0005,0.0390,0.0504,2.7017,0.0344
0:16:46,13500,-0.1064,0.0013,0.1967,2.7063,0.0011,-0.0048,0.0443,0.0216,2.7177,0.0413
0:16:48,13600,-0.0808,-0.0321,0.3847,2.7341,0.0018,0.0291,0.0400,0.0484,2.7472,0.0360
0:16:51,13700,-0.0834,-0.0166,0.3061,2.7232,0.0016,0.0214,0.0436,0.0417,2.7243,0.0399
0:16:54,13800,-0.0718,-0.0203,0.3713,2.7436,0.0006,0.0289,0.0395,0.0494,2.7401,0.0374
0:16:57,13900,-0.0503,-0.0281,0.2716,2.6991,0.0011,0.0216,0.0455,0.0423,2.7074,0.0398
0:17:00,14000,-0.0917,-0.0462,0.4513,2.7005,0.0014,0.0479,0.0449,0.1375,2.6987,0.0385
0:17:35,14100,-0.0636,-0.0276,0.4104,2.7161,0.0006,0.0306,0.0395,0.0354,2.6858,0.0428
0:17:38,14200,-0.0544,-0.0544,0.2663,2.7558,0.0011,0.0420,0.0450,0.0400,2.7497,0.0360
0:17:41,14300,-0.0935,0.0293,0.3149,2.6933,0.0009,-0.0300,0.0397,0.0792,2.7004,0.0393
0:17:44,14400,-0.0961,-0.0134,0.1904,2.6897,0.0019,-0.0003,0.0472,0.0250,2.6770,0.0410
0:17:46,14500,-0.0465,-0.0460,0.4817,2.6911,0.0007,0.0513,0.0440,0.0591,2.7089,0.0377
0:17:49,14600,-0.1343,0.0113,0.1561,2.7304,0.0009,-0.0038,0.0447,0.0565,2.7359,0.0510
0:17:52,14700,-0.0372,-0.0565,0.2424,2.6792,0.0010,0.0543,0.0459,0.0340,2.7165,0.0377
0:17:55,14800,-0.0583,-0.0444,0.4337,2.7256,0.0019,0.0408,0.0395,0.0717,2.7672,0.0374
0:17:57,14900,-0.0951,-0.0100,0.3686,2.6989,0.0015,0.0078,0.0414,0.0822,2.7513,0.0473
0:18:00,15000,-0.0739,0.0015,0.3349,2.6563,0.0007,0.0036,0.0403,0.0207,2.6776,0.0332
0:18:36,15100,-0.0629,-0.0163,0.3111,2.7059,0.0009,0.0086,0.0450,0.0329,2.7226,0.0364
0:18:39,15200,-0.0543,-0.1004,0.1802,2.7127,0.0016,0.1109,0.0582,0.9138,2.7224,0.0757
0:18:41,15300,-0.0613,-0.0773,0.1241,2.7142,0.0011,0.0796,0.0394,0.0248,2.7299,0.0413
0:18:44,15400,-0.0440,-0.0586,0.4074,2.6855,0.0007,0.0649,0.0412,0.0341,2.7002,0.0381
0:18:47,15500,-0.0785,-0.0324,0.5218,2.7517,0.0006,0.0274,0.0431,0.1160,2.7382,0.0425
0:18:50,15600,-0.0622,-0.0644,0.1524,2.6910,0.0007,0.0625,0.0367,0.0587,2.6858,0.0333
0:18:52,15700,-0.0853,-0.0233,0.3193,2.7169,0.0012,0.0392,0.0459,0.0505,2.7257,0.0389
0:18:55,15800,-0.0526,-0.0562,0.2863,2.7190,0.0007,0.0557,0.0370,0.0556,2.7366,0.0356
0:18:58,15900,-0.0623,-0.0527,0.3889,2.7101,0.0009,0.0516,0.0362,0.0298,2.7712,0.0355
0:19:01,16000,-0.0678,0.0011,0.1076,2.7528,0.0021,-0.0122,0.0391,0.0389,2.7588,0.0359
0:19:36,16100,-0.0234,-0.0587,0.3603,2.7219,0.0006,0.0619,0.0388,0.0290,2.7445,0.0347
0:19:39,16200,-0.0880,0.0013,0.5331,2.7011,0.0007,-0.0058,0.0440,0.2217,2.7346,0.0480
0:19:42,16300,-0.0770,-0.0004,0.3728,2.7082,0.0008,-0.0053,0.0378,0.0177,2.7029,0.0375
0:19:45,16400,-0.0497,-0.0221,0.3295,2.6738,0.0014,0.0323,0.0371,0.0623,2.6961,0.0316
0:19:47,16500,-0.0930,-0.0093,0.2894,2.7194,0.0019,0.0258,0.0348,0.0408,2.7603,0.0320
0:19:50,16600,-0.1051,-0.0035,0.2302,2.6969,0.0011,-0.0014,0.0450,0.0321,2.6860,0.0455
0:19:52,16700,-0.0956,0.0210,0.3051,2.7096,0.0011,-0.0221,0.0450,0.0561,2.7207,0.0403
0:19:55,16800,-0.0969,0.0025,0.3529,2.7310,0.0014,-0.0064,0.0499,0.2234,2.7344,0.0511
0:19:58,16900,-0.0759,-0.0131,0.1821,2.6898,0.0009,0.0083,0.0354,0.0203,2.7225,0.0313
0:20:01,17000,-0.0850,0.0097,0.3606,2.7119,0.0013,-0.0080,0.0329,0.0684,2.7326,0.0295
0:20:36,17100,-0.0829,-0.0224,0.3362,2.6744,0.0008,0.0266,0.0401,0.0710,2.6932,0.0350
0:20:39,17200,-0.0843,0.0061,0.1887,2.7073,0.0009,-0.0114,0.0372,0.0500,2.6967,0.0348
0:20:42,17300,-0.0756,0.0192,0.1434,2.7162,0.0008,-0.0201,0.0399,0.0231,2.7200,0.0340
0:20:44,17400,-0.0991,0.0011,0.3698,2.7075,0.0010,-0.0013,0.0541,0.1081,2.7353,0.0454
0:20:47,17500,-0.0752,-0.0181,0.1700,2.7077,0.0006,0.0170,0.0373,0.0214,2.6939,0.0383
0:20:49,17600,-0.0676,-0.0189,0.2861,2.7012,0.0009,0.0298,0.0409,0.0393,2.6999,0.0360
0:20:52,17700,-0.1087,0.0051,0.3899,2.7332,0.0008,0.0012,0.0408,0.0338,2.7678,0.0422
0:20:55,17800,-0.0892,-0.0080,0.2100,2.7218,0.0013,0.0210,0.0408,0.0399,2.7259,0.0404
0:20:58,17900,-0.0655,-0.0335,0.2090,2.6606,0.0010,0.0274,0.0431,0.0499,2.6932,0.0358
0:21:00,18000,-0.0897,-0.0151,0.2458,2.7189,0.0012,0.0162,0.0418,0.0259,2.6983,0.0364
0:21:36,18100,-0.1050,0.0347,0.3462,2.7014,0.0010,-0.0341,0.0361,0.0341,2.7217,0.0341
0:21:39,18200,-0.0795,-0.0052,0.2739,2.6811,0.0007,0.0102,0.0454,0.0087,2.7368,0.0338
0:21:41,18300,-0.0827,-0.0343,0.2967,2.7406,0.0011,0.0485,0.0488,0.0230,2.7217,0.0395
0:21:44,18400,-0.0588,-0.0114,0.1106,2.7304,0.0005,0.0122,0.0386,0.0441,2.7017,0.0315
0:21:47,18500,-0.0406,-0.1198,0.3413,2.7514,0.0017,0.1302,0.0496,0.1830,2.7234,0.0579
0:21:49,18600,-0.1114,-0.0477,0.1847,2.6592,0.0024,0.0500,0.0449,0.0220,2.7158,0.0566
0:21:53,18700,-0.0701,-0.0709,0.1938,2.6945,0.0013,0.0679,0.0431,0.0225,2.7196,0.0379
0:21:55,18800,-0.0657,-0.0234,0.2432,2.7509,0.0016,0.0217,0.0426,0.0423,2.7512,0.0386
0:21:58,18900,-0.0950,-0.0581,0.1055,2.7244,0.0020,0.0569,0.0433,0.0416,2.7218,0.0495
0:22:00,19000,-0.0900,-0.0128,0.2354,2.7144,0.0018,0.0136,0.0393,0.0231,2.7339,0.0345
0:22:37,19100,-0.0846,-0.0371,0.3410,2.6990,0.0011,0.0392,0.0447,0.0406,2.6877,0.0405
0:22:39,19200,-0.0472,-0.0433,0.1622,2.7396,0.0007,0.0458,0.0370,0.0266,2.7340,0.0318
0:22:42,19300,-0.0561,-0.0180,0.1907,2.7330,0.0014,0.0187,0.0406,0.0579,2.7189,0.0418
0:22:44,19400,-0.0746,-0.0392,0.0700,2.6771,0.0011,0.0260,0.0443,0.0172,2.6729,0.0346
0:22:48,19500,-0.0699,-0.0201,0.4138,2.6433,0.0011,0.0191,0.0387,0.0350,2.6602,0.0363
0:22:50,19600,-0.0547,-0.0474,0.1487,2.7328,0.0008,0.0465,0.0368,0.0170,2.7610,0.0311
0:22:53,19700,-0.0792,-0.0419,0.3572,2.6876,0.0010,0.0461,0.0340,0.0244,2.7005,0.0343
0:22:55,19800,-0.0631,-0.0313,0.0693,2.7635,0.0009,0.0273,0.0399,0.0188,2.7635,0.0342
0:22:58,19900,-0.0671,-0.0202,0.2756,2.7305,0.0014,0.0246,0.0303,0.0268,2.7137,0.0275
0:23:01,20000,-0.0801,-0.0441,0.2086,2.6939,0.0018,0.0440,0.0388,0.0564,2.7194,0.0435
0:26:39,20100,-0.0863,-0.0067,0.1210,2.6952,0.0015,0.0274,0.0417,0.0371,2.6939,0.0408
0:26:42,20200,-0.0406,-0.0445,0.3279,2.7065,0.0008,0.0516,0.0480,0.0326,2.7462,0.0424
0:26:44,20300,-0.0615,-0.0220,0.1145,2.6886,0.0009,0.0139,0.0305,0.0553,2.7062,0.0271
0:26:47,20400,-0.0775,-0.0255,0.0935,2.7158,0.0006,0.0256,0.0372,0.0216,2.7121,0.0318
0:26:50,20500,-0.0842,-0.0345,0.2859,2.7052,0.0014,0.0468,0.0472,0.0502,2.7638,0.0445
0:26:53,20600,-0.0797,-0.0245,0.3078,2.7550,0.0011,0.0206,0.0357,0.0214,2.7419,0.0340
0:26:56,20700,-0.0634,-0.0456,0.2743,2.6557,0.0021,0.0531,0.0467,0.0343,2.6714,0.0385
0:26:58,20800,-0.0784,-0.0329,0.1025,2.6753,0.0009,0.0316,0.0397,0.0366,2.6677,0.0406
0:27:01,20900,-0.0714,-0.0274,0.3505,2.6967,0.0010,0.0263,0.0403,0.0670,2.7196,0.0396
0:27:04,21000,-0.0468,-0.0132,0.1957,2.6839,0.0010,0.0070,0.0383,0.0715,2.7067,0.0336
0:27:39,21100,-0.0991,-0.0074,0.4582,2.7380,0.0010,0.0092,0.0382,0.0245,2.7407,0.0363
0:27:42,21200,-0.0857,-0.0070,0.2518,2.6898,0.0008,0.0006,0.0378,0.0145,2.7043,0.0403
0:27:45,21300,-0.1046,0.0029,0.2533,2.7160,0.0010,-0.0087,0.0379,0.0198,2.7002,0.0377
0:27:48,21400,-0.0580,-0.0311,0.1273,2.7321,0.0010,0.0305,0.0340,0.0406,2.7263,0.0325
0:27:50,21500,-0.0916,-0.0026,0.2129,2.7775,0.0009,-0.0008,0.0397,0.0223,2.7594,0.0357
0:27:53,21600,-0.0583,-0.0190,0.1799,2.7316,0.0005,0.0269,0.0369,0.0307,2.7244,0.0312
0:27:56,21700,-0.0905,0.0226,0.1738,2.7421,0.0012,-0.0294,0.0466,0.0413,2.7351,0.0413
0:27:58,21800,-0.0810,0.0018,0.2808,2.7398,0.0009,0.0029,0.0342,0.0480,2.7062,0.0308
0:28:02,21900,-0.0856,-0.0113,0.1337,2.7104,0.0008,0.0088,0.0431,0.0084,2.6981,0.0316
0:28:04,22000,-0.0670,-0.0161,0.3099,2.7077,0.0009,0.0087,0.0393,0.0389,2.7291,0.0422
0:28:39,22100,-0.0747,-0.0350,0.1181,2.6331,0.0011,0.0326,0.0431,0.0125,2.6489,0.0371
0:28:42,22200,-0.1070,-0.0103,0.1232,2.7060,0.0018,0.0183,0.0433,0.0208,2.7207,0.0371
