Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_gp,G/loss_fake,G/loss_rec,G/loss_cls
0:28:50,30000,-0.1138,-0.1060,0.0032,0.0037,0.0820,0.0431,0.0056
0:29:31,30100,-0.2646,0.0489,0.0540,0.0082,-0.0416,0.0370,0.0024
0:29:36,30200,-0.1076,-0.1015,0.0092,0.0052,0.1360,0.0356,0.0256
0:29:40,30300,-0.0098,-0.1656,0.0117,0.0031,0.1849,0.0340,0.0034
0:29:45,30400,-0.1556,-0.0390,0.0009,0.0033,0.0663,0.0311,0.0817
0:29:49,30500,-0.0530,-0.1893,0.0057,0.0014,0.2208,0.0403,0.0004
0:29:54,30600,-0.1396,-0.0717,0.0000,0.0053,0.0888,0.0407,0.0000
0:29:58,30700,-0.0643,-0.2149,0.0008,0.0020,0.2259,0.0414,0.0006
0:30:03,30800,-0.1446,-0.1529,0.0083,0.0054,0.1773,0.0386,0.0006
0:30:07,30900,-0.0845,-0.2012,0.0007,0.0047,0.2086,0.0348,0.0005
0:30:12,31000,-0.0503,-0.1090,0.0002,0.0038,0.1284,0.0322,0.0004
0:30:26,31100,-0.0310,-0.1275,0.0041,0.0022,0.1198,0.0348,0.0004
0:30:31,31200,-0.0431,-0.1558,0.0002,0.0019,0.1620,0.0346,0.0079
0:30:35,31300,0.0721,-0.3356,0.0001,0.0024,0.2959,0.0387,0.0015
0:30:40,31400,0.0193,-0.2597,0.0024,0.0044,0.2604,0.0347,0.0262
0:30:44,31500,-0.1361,-0.1345,0.0002,0.0048,0.1351,0.0354,0.0033
0:30:49,31600,-0.0393,-0.1624,0.0004,0.0093,0.1984,0.0329,0.0015
0:30:54,31700,-0.1885,-0.2794,0.0130,0.0047,0.2519,0.0489,0.0240
0:30:58,31800,-0.0297,-0.2014,0.0011,0.0040,0.2263,0.0329,0.0006
0:31:02,31900,-0.0714,-0.2057,0.0236,0.0033,0.2168,0.0404,0.1928
0:31:07,32000,-0.0838,-0.1667,0.0009,0.0020,0.1527,0.0401,0.0000
0:31:22,32100,-0.1466,-0.0754,0.0638,0.0048,0.0987,0.0397,0.1737
0:31:26,32200,-0.0840,-0.1487,0.0004,0.0015,0.1461,0.0316,0.0002
0:31:31,32300,-0.0231,-0.2304,0.0008,0.0049,0.2054,0.0338,0.0002
0:31:35,32400,-0.1295,-0.1394,0.1369,0.0039,0.0847,0.0370,0.0006
0:31:40,32500,-0.1793,-0.1638,0.0044,0.0116,0.1722,0.0372,0.0601
0:31:44,32600,-0.1335,-0.0489,0.0035,0.0025,0.0663,0.0345,0.0001
0:31:49,32700,-0.1171,-0.1288,0.0000,0.0074,0.1450,0.0333,0.0003
0:31:54,32800,-0.0965,-0.1590,0.0007,0.0034,0.1774,0.0410,0.0018
0:31:58,32900,-0.0564,-0.1173,0.0001,0.0014,0.1441,0.0341,0.0054
0:32:03,33000,-0.1868,-0.1189,0.0010,0.0036,0.1494,0.0390,0.0001
0:32:17,33100,-0.0207,-0.1004,0.0283,0.0016,0.1274,0.0263,0.0009
0:32:22,33200,-0.0256,-0.1672,0.0000,0.0031,0.1700,0.0322,0.0002
0:32:26,33300,-0.0380,-0.2110,0.0000,0.0024,0.2278,0.0341,0.0007
0:32:31,33400,-0.1350,-0.0894,0.0010,0.0058,0.0818,0.0367,0.0076
0:32:35,33500,-0.0412,-0.1255,0.0013,0.0028,0.1354,0.0358,0.0036
0:32:40,33600,-0.1460,-0.0829,0.0002,0.0044,0.0634,0.0387,0.0008
0:32:45,33700,-0.1419,-0.1852,0.0027,0.0035,0.1758,0.0468,0.0805
0:32:49,33800,-0.1511,-0.1016,0.0004,0.0029,0.0631,0.0366,0.0026
0:32:54,33900,-0.1476,-0.1045,0.0010,0.0032,0.1246,0.0378,0.0000
0:32:58,34000,-0.2165,0.0191,0.0081,0.0028,-0.0030,0.0336,0.0012
0:33:13,34100,-0.0200,-0.1964,0.0001,0.0046,0.2404,0.0319,0.0000
0:33:18,34200,-0.1309,-0.1820,0.0006,0.0020,0.1972,0.0327,0.0006
0:33:22,34300,-0.1004,-0.1203,0.0002,0.0031,0.1104,0.0320,0.0005
0:33:27,34400,0.0525,-0.2021,0.0002,0.0014,0.1644,0.0383,0.0690
0:33:32,34500,-0.2310,-0.0431,0.0004,0.0042,0.0390,0.0416,0.0135
0:33:36,34600,-0.1089,-0.1099,0.0034,0.0040,0.1213,0.0349,0.0059
0:33:41,34700,-0.0518,-0.1310,0.0060,0.0009,0.1272,0.0289,0.0035
0:33:45,34800,0.0643,-0.1899,0.0004,0.0036,0.1791,0.0241,0.0001
0:33:50,34900,-0.2368,0.0418,0.0004,0.0039,-0.0144,0.0327,0.0001
0:33:55,35000,-0.1021,-0.0825,0.0002,0.0030,0.0798,0.0318,0.0001
0:34:09,35100,0.0277,-0.1402,0.0001,0.0025,0.1460,0.0243,0.0001
0:34:14,35200,-0.1377,-0.1267,0.0008,0.0042,0.1224,0.0378,0.0002
0:34:18,35300,0.0040,-0.2131,0.0005,0.0055,0.2295,0.0426,0.0006
0:34:23,35400,-0.0447,-0.2445,0.0000,0.0027,0.2649,0.0384,0.0003
0:34:27,35500,0.0184,-0.2015,0.0003,0.0038,0.1940,0.0323,0.0008
0:34:32,35600,-0.0708,-0.1947,0.0068,0.0059,0.2688,0.0408,0.1602
0:34:37,35700,-0.2024,-0.1639,0.0010,0.0027,0.1929,0.0411,0.0017
0:34:41,35800,-0.0980,-0.1769,0.0002,0.0039,0.1956,0.0322,0.0011
0:34:46,35900,-0.1191,-0.1017,0.0008,0.0054,0.1269,0.0333,0.0002
0:34:51,36000,-0.0573,-0.2259,0.0025,0.0060,0.2420,0.0325,0.0020
0:35:06,36100,-0.0332,-0.1680,0.0108,0.0035,0.1520,0.0351,0.0019
0:35:10,36200,-0.1394,-0.1385,0.0009,0.0054,0.2112,0.0470,0.0003
0:35:15,36300,-0.1904,-0.0272,0.0003,0.0018,0.0334,0.0324,0.0002
0:35:19,36400,-0.1043,-0.1629,0.0006,0.0024,0.1769,0.0365,0.0004
0:35:24,36500,0.0144,-0.1652,0.0006,0.0073,0.1546,0.0325,0.0004
0:35:28,36600,-0.1926,-0.0524,0.0000,0.0069,0.0633,0.0422,0.0085
0:35:33,36700,-0.0844,-0.1458,0.0062,0.0035,0.1675,0.0305,0.0025
0:35:38,36800,-0.1155,-0.2338,0.0010,0.0170,0.3747,0.0617,0.0875
0:35:42,36900,-0.1835,0.0014,0.0354,0.0044,0.0342,0.0421,0.0004
0:35:47,37000,-0.0661,-0.1250,0.0007,0.0083,0.1128,0.0336,0.0001
0:36:02,37100,-0.1137,-0.1365,0.0035,0.0044,0.1482,0.0373,0.0075
0:36:07,37200,-0.2032,-0.0962,0.0027,0.0059,0.1384,0.0425,0.0001
0:36:11,37300,-0.1433,-0.0635,0.0072,0.0047,0.0514,0.0393,0.0011
0:36:16,37400,-0.1001,-0.1290,0.0015,0.0028,0.1189,0.0306,0.0004
0:36:20,37500,-0.1484,-0.1214,0.0034,0.0058,0.1119,0.0315,0.0009
0:36:25,37600,-0.2064,-0.1534,0.0249,0.0052,0.1326,0.0394,0.0003
0:36:30,37700,0.0243,-0.2348,0.0028,0.0033,0.2474,0.0314,0.0155
0:36:34,37800,-0.1315,-0.0869,0.0002,0.0038,0.1040,0.0351,0.0010
0:36:39,37900,-0.0325,-0.2217,0.0002,0.0024,0.2399,0.0423,0.0726
0:36:43,38000,-0.2181,-0.0641,0.0009,0.0037,0.0244,0.0376,0.0014
0:36:59,38100,-0.1305,-0.1286,0.0067,0.0028,0.1558,0.0401,0.0001
0:37:03,38200,0.0195,-0.2034,0.0009,0.0025,0.2209,0.0327,0.0001
0:37:08,38300,-0.0783,-0.1388,0.0002,0.0015,0.1423,0.0309,0.0002
0:37:12,38400,-0.0637,-0.1281,0.0016,0.0017,0.1408,0.0356,0.0001
0:37:17,38500,-0.1511,-0.0839,0.0008,0.0020,0.0847,0.0323,0.0005
0:37:21,38600,-0.1007,-0.2014,0.0329,0.0050,0.2127,0.0364,0.0053
0:37:26,38700,-0.1700,-0.1377,0.0002,0.0036,0.1195,0.0346,0.0059
0:37:30,38800,-0.1525,-0.1409,0.0001,0.0031,0.1763,0.0399,0.0002
0:37:35,38900,0.0071,-0.1795,0.0033,0.0037,0.1920,0.0290,0.0001
0:37:40,39000,-0.1141,-0.0397,0.0001,0.0014,0.0615,0.0320,0.0001
0:37:55,39100,-0.2171,0.0372,0.0002,0.0034,-0.0020,0.0329,0.0006
0:37:59,39200,-0.0589,-0.1726,0.0005,0.0042,0.1850,0.0357,0.0029
0:38:04,39300,-0.0325,-0.1502,0.0036,0.0024,0.1730,0.0281,0.0007
0:38:08,39400,-0.1362,-0.0512,0.0002,0.0042,0.0702,0.0356,0.0005
0:38:13,39500,-0.0318,-0.1872,0.1800,0.0030,0.1876,0.0352,0.7476
0:38:17,39600,-0.0224,-0.1241,0.0003,0.0026,0.1151,0.0303,0.0017
0:38:22,39700,-0.0323,-0.2053,0.0000,0.0044,0.2277,0.0273,0.0004
0:38:27,39800,-0.1945,-0.0543,0.0003,0.0073,0.1042,0.0345,0.0125
0:38:31,39900,-0.1807,-0.1801,0.0489,0.0045,0.2113,0.0509,0.8768
0:38:36,40000,-0.2251,-0.1395,0.0008,0.0058,0.2218,0.0428,0.0002
0:39:17,40100,-0.1352,-0.1927,0.0002,0.0038,0.1874,0.0408,0.0004
0:39:21,40200,-0.1638,-0.1594,0.0010,0.0041,0.1839,0.0348,0.0001
0:39:26,40300,-0.1135,-0.1666,0.0002,0.0022,0.1744,0.0316,0.0002
0:39:30,40400,-0.0121,-0.2383,0.0075,0.0040,0.2290,0.0349,0.0179
0:39:35,40500,-0.1445,-0.1308,0.0017,0.0028,0.1507,0.0346,0.0195
0:39:39,40600,-0.2949,0.0627,0.0095,0.0054,-0.0552,0.0314,0.0015
0:39:44,40700,-0.2074,-0.0182,0.0005,0.0042,0.0370,0.0337,0.0001
0:39:49,40800,-0.0620,-0.1504,0.0017,0.0038,0.1400,0.0298,0.0343
0:39:53,40900,-0.0498,-0.0870,0.0001,0.0071,0.0804,0.0321,0.0008
0:39:58,41000,-0.2519,0.0257,0.0003,0.0063,-0.0601,0.0351,0.0045
0:40:12,41100,-0.1329,-0.1365,0.0006,0.0064,0.1264,0.0369,0.0001
0:40:17,41200,-0.1049,-0.1760,0.0007,0.0065,0.1957,0.0295,0.0001
0:40:21,41300,-0.1849,-0.1631,0.0001,0.0042,0.1575,0.0372,0.0006
0:40:26,41400,-0.2445,-0.0475,0.0002,0.0042,0.0612,0.0352,0.0001
0:40:30,41500,-0.0288,-0.1776,0.0003,0.0032,0.2041,0.0313,0.0001
0:40:35,41600,-0.0799,-0.1153,0.0003,0.0025,0.1312,0.0341,0.0262
0:40:40,41700,-0.1172,-0.1759,0.0004,0.0043,0.2010,0.0310,0.0004
0:40:44,41800,-0.0649,-0.1195,0.0001,0.0022,0.1162,0.0338,0.0003
0:40:49,41900,-0.0558,-0.1415,0.0012,0.0039,0.1530,0.0289,0.0005
0:40:53,42000,-0.0850,-0.1437,0.0018,0.0058,0.1952,0.0403,0.0020
0:41:08,42100,-0.0170,-0.2660,0.0003,0.0033,0.2853,0.0317,0.0125
0:41:12,42200,-0.1626,-0.0901,0.0001,0.0050,0.1103,0.0340,0.0014
0:41:17,42300,-0.0764,-0.2048,0.0001,0.0038,0.1951,0.0297,0.0007
0:41:21,42400,-0.0404,-0.2536,0.0006,0.0042,0.2254,0.0386,0.0002
0:41:26,42500,-0.1087,-0.1765,0.2791,0.0038,0.1695,0.0349,0.1713
0:41:30,42600,-0.1827,-0.1471,0.0015,0.0023,0.1776,0.0333,0.0197
0:41:35,42700,-0.1958,-0.1017,0.0010,0.0033,0.1103,0.0381,0.0026
0:41:39,42800,-0.1720,-0.0732,0.0066,0.0028,0.1181,0.0347,0.0028
0:41:44,42900,-0.2563,-0.0113,0.0058,0.0045,0.0401,0.0329,0.0001
0:41:49,43000,-0.1357,-0.0858,0.4160,0.0057,0.0613,0.0339,0.0330
0:42:03,43100,-0.0781,-0.1461,0.0002,0.0040,0.1262,0.0332,0.0003
0:42:08,43200,-0.0527,-0.1276,0.0015,0.0057,0.1330,0.0290,0.0004
0:42:12,43300,-0.0342,-0.1682,0.0018,0.0014,0.1727,0.0315,0.0008
0:42:17,43400,-0.1627,-0.0831,0.0003,0.0045,0.1028,0.0323,0.0002
0:42:21,43500,-0.0481,-0.1140,0.0155,0.0022,0.1210,0.0269,0.0001
0:42:26,43600,-0.1715,-0.1583,0.0001,0.0023,0.1665,0.0327,0.0014
0:42:31,43700,-0.0962,-0.1607,0.0006,0.0037,0.1739,0.0311,0.0036
0:42:35,43800,-0.3504,0.0681,0.0036,0.0066,0.0440,0.0360,0.0020
0:42:40,43900,-0.0630,-0.1335,0.0007,0.0044,0.1577,0.0302,0.0039
0:42:44,44000,-0.0421,-0.2144,0.0060,0.0043,0.2644,0.0395,0.0422
0:42:59,44100,-0.1676,-0.0296,0.0001,0.0025,0.0661,0.0338,0.0005
0:43:04,44200,-0.1728,-0.0527,0.0007,0.0024,0.1027,0.0336,0.0003
0:43:08,44300,-0.0784,-0.1872,0.0005,0.0033,0.2259,0.0324,0.0105
0:43:13,44400,-0.0363,-0.1309,0.0002,0.0023,0.1277,0.0293,0.0001
0:43:17,44500,-0.1664,-0.0607,0.0003,0.0033,0.0879,0.0332,0.0002
0:43:22,44600,-0.0566,-0.1942,0.0000,0.0039,0.2365,0.0325,0.0000
0:43:26,44700,-0.0998,-0.1717,0.0000,0.0021,0.1630,0.0342,0.0135
0:43:31,44800,-0.0240,-0.2325,0.0011,0.0036,0.2424,0.0315,0.0041
0:43:35,44900,-0.0521,-0.0881,0.0005,0.0056,0.1145,0.0277,0.0037
0:43:40,45000,0.0562,-0.2782,0.0003,0.0034,0.2840,0.0415,0.0029
0:43:54,45100,-0.0328,-0.1974,0.0006,0.0070,0.2408,0.0330,0.0014
0:43:59,45200,-0.0595,-0.1498,0.0003,0.0022,0.1637,0.0325,0.0004
0:44:03,45300,-0.0804,-0.3243,0.0060,0.0024,0.3248,0.0587,0.0010
0:44:08,45400,-0.2495,-0.0530,0.0031,0.0026,0.0603,0.0421,0.0014
0:44:12,45500,-0.2069,-0.1007,0.0006,0.0055,0.1126,0.0327,0.0048
0:44:17,45600,-0.1569,-0.1913,0.0017,0.0015,0.1918,0.0420,0.0424
0:44:22,45700,-0.0838,-0.0955,0.0133,0.0074,0.0874,0.0301,0.1363
0:44:26,45800,-0.2011,-0.0355,0.0054,0.0157,0.0006,0.0338,0.1380
0:44:31,45900,-0.0517,-0.0889,0.0005,0.0033,0.1120,0.0282,0.0062
0:44:35,46000,-0.0464,-0.1590,0.0141,0.0028,0.1780,0.0308,0.0001
0:44:50,46100,0.0445,-0.2644,0.0687,0.0035,0.2916,0.0362,0.0069
0:44:54,46200,-0.1368,-0.1706,0.0032,0.0042,0.1797,0.0377,0.0001
0:44:59,46300,-0.1600,-0.0629,0.0002,0.0044,0.0820,0.0327,0.0116
0:45:04,46400,-0.2608,-0.0597,0.0010,0.0053,0.1107,0.0389,0.4144
0:45:08,46500,-0.1154,-0.2282,0.0003,0.0028,0.2160,0.0381,0.0011
0:45:13,46600,-0.1470,-0.0719,0.0006,0.0038,0.0761,0.0307,0.0009
0:45:17,46700,-0.0634,-0.2015,0.0001,0.0033,0.2283,0.0297,0.0724
0:45:22,46800,-0.0388,-0.2244,0.0007,0.0021,0.2318,0.0290,0.0000
0:45:26,46900,-0.0010,-0.2195,0.0001,0.0047,0.2141,0.0304,0.0001
0:45:31,47000,-0.0217,-0.1224,0.0010,0.0050,0.1625,0.0305,0.0000
0:45:46,47100,-0.0124,-0.1724,0.0001,0.0019,0.1781,0.0290,0.2688
0:45:50,47200,-0.3089,0.1353,0.0235,0.0078,-0.0664,0.0428,0.0030
0:45:54,47300,-0.0336,-0.1692,0.0014,0.0029,0.1822,0.0265,0.0004
0:45:59,47400,0.0318,-0.2208,0.0002,0.0031,0.2404,0.0328,0.0035
0:46:04,47500,-0.1747,-0.0645,0.0029,0.0044,0.0659,0.0346,0.0049
0:46:08,47600,-0.2271,-0.0676,0.0016,0.0056,0.0656,0.0388,0.0010
0:46:13,47700,-0.1285,0.0016,0.0086,0.0062,0.0322,0.0284,0.0019
0:46:18,47800,-0.1568,-0.1087,0.0001,0.0046,0.1402,0.0339,0.0002
0:46:22,47900,-0.0362,-0.2789,0.0071,0.0030,0.2831,0.0390,0.0194
0:46:27,48000,-0.3089,0.0463,0.0154,0.0055,0.0420,0.0384,0.0003
0:46:41,48100,-0.1514,-0.0467,0.0012,0.0069,0.0867,0.0299,0.0002
0:46:46,48200,-0.0797,-0.1635,0.0007,0.0053,0.1645,0.0372,0.1259
0:46:50,48300,-0.1476,-0.1368,0.0002,0.0035,0.1391,0.0315,0.0001
0:46:55,48400,-0.0714,-0.1330,0.0002,0.0043,0.1922,0.0306,0.0026
0:46:59,48500,-0.0627,-0.1197,0.0001,0.0029,0.1219,0.0346,0.0101
0:47:04,48600,-0.1262,-0.0853,0.0178,0.0020,0.0866,0.0294,0.0261
0:47:09,48700,-0.0468,-0.1301,0.0001,0.0018,0.1487,0.0280,0.0004
0:47:13,48800,-0.2751,0.0029,0.0001,0.0060,0.0494,0.0343,0.0002
0:47:18,48900,-0.2040,-0.1102,0.0001,0.0028,0.1015,0.0349,0.0000
0:47:22,49000,-0.1293,-0.0546,0.0010,0.0059,0.0635,0.0296,0.0000
0:47:37,49100,-0.0965,-0.0445,0.0007,0.0034,0.0621,0.0349,0.0006
0:47:42,49200,-0.0366,-0.2365,0.0004,0.0045,0.2252,0.0352,0.0038
0:47:46,49300,-0.0534,-0.1318,0.0043,0.0044,0.1450,0.0286,0.0425
0:47:51,49400,0.0314,-0.1564,0.1040,0.0028,0.1214,0.0283,0.0006
0:47:55,49500,-0.1371,-0.0583,0.0001,0.0032,0.0684,0.0260,0.0039
0:48:00,49600,-0.0679,-0.0604,0.0001,0.0021,0.0742,0.0319,0.0062
0:48:04,49700,-0.0035,-0.1912,0.0001,0.0026,0.2065,0.0273,0.0001
0:48:09,49800,-0.1039,-0.0420,0.0000,0.0038,0.1087,0.0302,0.0006
0:48:13,49900,-0.0036,-0.2560,0.0001,0.0029,0.2752,0.0306,0.0006
0:48:18,50000,-0.0368,-0.1871,0.0000,0.0044,0.1827,0.0319,0.0000
0:48:58,50100,-0.1575,-0.0644,0.0003,0.0033,0.0912,0.0324,0.0006
0:49:03,50200,-0.0260,-0.3158,0.0000,0.0037,0.2418,0.0453,0.0053
0:49:07,50300,-0.2001,-0.0836,0.0023,0.0024,0.0767,0.0321,0.0000
0:49:12,50400,-0.1379,-0.0837,0.0002,0.0041,0.1047,0.0315,0.0523
0:49:17,50500,-0.1496,-0.0848,0.0128,0.0029,0.0814,0.0350,0.0002
0:49:21,50600,-0.0036,-0.2266,0.0001,0.0041,0.2633,0.0341,0.0045
0:49:26,50700,-0.1242,-0.0339,0.0002,0.0033,0.0690,0.0354,0.0004
0:49:30,50800,-0.2615,0.0996,0.0288,0.0086,-0.0281,0.0306,0.0038
0:49:35,50900,-0.0401,-0.1110,0.0235,0.0053,0.1341,0.0334,0.0032
0:49:39,51000,-0.1332,-0.1293,0.0004,0.0035,0.1705,0.0339,0.0033
0:49:56,51100,-0.1258,-0.1124,0.0004,0.0033,0.1573,0.0387,0.0078
0:50:00,51200,-0.1604,-0.0630,0.0001,0.0029,0.0774,0.0318,0.0017
0:50:05,51300,-0.2633,-0.1169,0.0179,0.0062,0.1777,0.0451,0.0061
0:50:09,51400,-0.0177,-0.1712,0.0044,0.0023,0.1820,0.0326,0.0001
0:50:14,51500,-0.2137,-0.0933,0.0005,0.0030,0.1026,0.0308,0.0549
0:50:18,51600,-0.0553,-0.1453,0.0008,0.0025,0.1631,0.0299,0.0000
0:50:23,51700,-0.2644,0.0727,0.0769,0.0051,-0.0001,0.0284,0.0202
0:50:28,51800,-0.0757,-0.1047,0.0080,0.0024,0.1390,0.0268,0.0038
0:50:32,51900,0.0070,-0.1450,0.0008,0.0017,0.1706,0.0266,0.0000
0:50:37,52000,-0.0919,-0.1362,0.0002,0.0047,0.1166,0.0290,0.0018
0:50:52,52100,-0.1083,-0.0649,0.0003,0.0041,0.0413,0.0369,0.0000
0:50:57,52200,-0.0151,-0.1285,0.0063,0.0049,0.1346,0.0262,0.0069
0:51:01,52300,-0.0777,-0.0671,0.0001,0.0010,0.0683,0.0270,0.0058
0:51:06,52400,-0.1254,-0.0804,0.0001,0.0038,0.1090,0.0302,0.0081
0:51:11,52500,-0.0315,-0.1651,0.0003,0.0012,0.1843,0.0252,0.0021
0:51:15,52600,-0.0413,-0.1416,0.0003,0.0020,0.1539,0.0259,0.0119
0:51:20,52700,-0.1479,-0.0299,0.1261,0.0039,0.0397,0.0334,0.0117
0:51:25,52800,-0.2810,-0.1348,0.0056,0.0052,0.1342,0.0533,0.0006
0:51:29,52900,-0.1380,-0.0887,0.0169,0.0027,0.1206,0.0320,0.0093
0:51:34,53000,-0.1137,-0.1218,0.0002,0.0021,0.1467,0.0322,0.0036
0:51:49,53100,-0.1054,-0.0962,0.0179,0.0023,0.1167,0.0270,0.0003
0:51:54,53200,-0.2408,0.1141,0.0017,0.0035,-0.0668,0.0336,0.0000
0:51:58,53300,0.0054,-0.1246,0.0004,0.0010,0.1268,0.0285,0.0375
0:52:03,53400,-0.1050,-0.0348,0.0009,0.0060,0.0610,0.0279,0.0004
0:52:08,53500,-0.0727,-0.0603,0.0000,0.0027,0.0756,0.0292,0.0014
0:52:12,53600,-0.1791,-0.0965,0.0004,0.0029,0.0806,0.0301,0.0053
0:52:17,53700,-0.1874,-0.0076,0.0001,0.0037,0.0470,0.0313,0.0001
0:52:21,53800,-0.0876,-0.0935,0.0002,0.0035,0.1015,0.0339,0.0008
0:52:26,53900,-0.2422,0.1014,0.0049,0.0019,-0.0566,0.0362,0.0009
0:52:30,54000,-0.0553,-0.1349,0.0005,0.0031,0.1517,0.0282,0.0001
0:52:46,54100,-0.2871,0.0610,0.0584,0.0091,0.0266,0.0280,0.0375
0:52:50,54200,-0.1170,-0.1360,0.0002,0.0018,0.1557,0.0284,0.0004
0:52:55,54300,-0.0089,-0.1560,0.0003,0.0036,0.1786,0.0250,0.0032
0:52:59,54400,-0.1388,-0.0985,0.0001,0.0028,0.1021,0.0304,0.0020
0:53:04,54500,-0.1162,-0.0740,0.0002,0.0022,0.0809,0.0279,0.0000
0:53:09,54600,-0.0524,-0.1047,0.0000,0.0036,0.1099,0.0271,0.0001
0:53:13,54700,-0.0642,-0.1360,0.0001,0.0026,0.1427,0.0312,0.0005
0:53:18,54800,0.0018,-0.1680,0.0001,0.0046,0.1816,0.0271,0.0017
0:53:22,54900,-0.0636,-0.0927,0.0000,0.0028,0.0871,0.0285,0.0008
0:53:27,55000,-0.1053,-0.1064,0.0055,0.0035,0.1302,0.0328,0.0001
0:53:42,55100,-0.0139,-0.1353,0.0002,0.0038,0.1427,0.0294,0.0005
0:53:47,55200,-0.0860,-0.1037,0.0001,0.0015,0.1396,0.0302,0.0000
0:53:51,55300,-0.0710,-0.0975,0.0005,0.0034,0.1084,0.0235,0.0002
0:53:56,55400,-0.0990,-0.1521,0.0118,0.0030,0.1510,0.0322,0.0007
0:54:00,55500,-0.1041,-0.0544,0.0004,0.0030,0.0649,0.0304,0.0078
0:54:05,55600,-0.1661,-0.0034,0.0229,0.0032,0.0051,0.0366,0.0106
0:54:10,55700,-0.1136,-0.0858,0.0043,0.0035,0.1259,0.0337,0.0204
0:54:14,55800,-0.1766,-0.0302,0.0078,0.0042,0.0443,0.0296,0.0026
0:54:19,55900,-0.1555,-0.0722,0.0015,0.0032,0.0817,0.0283,0.0065
0:54:23,56000,-0.1028,-0.1052,0.0010,0.0061,0.1238,0.0261,0.0041
0:54:38,56100,-0.5071,0.4541,0.0943,0.0109,-0.3594,0.0295,0.0285
0:54:42,56200,-0.0132,-0.0804,0.0072,0.0032,0.0880,0.0253,0.0002
0:54:47,56300,-0.1173,-0.0612,0.0056,0.0033,0.0813,0.0294,0.0003
0:54:51,56400,-0.1491,-0.0815,0.0006,0.0032,0.0676,0.0314,0.0004
0:54:56,56500,-0.1454,-0.0133,0.0007,0.0043,0.0653,0.0278,0.0273
0:55:00,56600,-0.0765,-0.1192,0.0000,0.0023,0.1294,0.0299,0.0001
0:55:05,56700,-0.0912,-0.0788,0.0004,0.0054,0.1177,0.0351,0.0039
0:55:10,56800,-0.2406,0.0166,0.0001,0.0031,-0.0056,0.0332,0.1654
0:55:14,56900,-0.1228,-0.0721,0.0044,0.0018,0.0739,0.0312,0.0003
0:55:19,57000,-0.1530,-0.0193,0.0053,0.0031,0.0121,0.0311,0.0190
0:55:34,57100,-0.1293,-0.1207,0.0000,0.0051,0.1337,0.0290,0.0001
0:55:38,57200,-0.1687,-0.0537,0.0395,0.0074,0.0255,0.0319,0.0010
0:55:43,57300,-0.1042,-0.0772,0.0004,0.0029,0.0913,0.0297,0.0002
0:55:48,57400,-0.0803,-0.2269,0.0011,0.0039,0.2709,0.0414,0.0007
0:55:52,57500,-0.0336,-0.1949,0.0013,0.0034,0.2121,0.0373,0.0031
0:55:57,57600,-0.0188,-0.2030,0.3324,0.0034,0.2122,0.0333,0.0018
0:56:01,57700,-0.1584,-0.0535,0.0002,0.0048,0.0748,0.0320,0.0002
0:56:06,57800,-0.1216,-0.1064,0.0045,0.0019,0.1131,0.0282,0.0032
0:56:11,57900,-0.1024,-0.1098,0.0000,0.0026,0.1104,0.0280,0.0002
0:56:16,58000,-0.2469,-0.0681,0.0001,0.0031,0.0672,0.0342,0.0448
0:56:30,58100,-0.1716,-0.0788,0.0002,0.0033,0.0838,0.0307,0.0003
0:56:34,58200,-0.1053,-0.0781,0.0003,0.0030,0.0935,0.0276,0.0054
0:56:39,58300,-0.1140,-0.1294,0.0000,0.0044,0.1432,0.0268,0.0003
0:56:44,58400,-0.1207,-0.1190,0.0007,0.0032,0.1137,0.0287,0.0007
0:56:48,58500,-0.0341,-0.1181,0.0010,0.0023,0.1332,0.0276,0.0099
0:56:52,58600,-0.1400,-0.0831,0.0000,0.0048,0.1442,0.0301,0.0262
0:56:57,58700,-0.1538,-0.1708,0.0000,0.0016,0.1689,0.0344,0.0013
0:57:02,58800,-0.0182,-0.1811,0.0001,0.0033,0.1701,0.0283,0.0090
0:57:06,58900,0.0071,-0.1787,0.0001,0.0037,0.1776,0.0244,0.0002
0:57:11,59000,-0.0108,-0.1083,0.0000,0.0013,0.1149,0.0272,0.0000
0:57:26,59100,-0.0585,-0.1529,0.0000,0.0031,0.1765,0.0272,0.0058
0:57:30,59200,-0.0981,-0.1414,0.0001,0.0044,0.1462,0.0269,0.0026
0:57:34,59300,-0.1180,-0.0821,0.0001,0.0031,0.1073,0.0275,0.0008
0:57:39,59400,-0.1079,-0.1479,0.0001,0.0057,0.1477,0.0298,0.0346
0:57:44,59500,-0.0155,-0.1073,0.0006,0.0039,0.1348,0.0235,0.0001
0:57:48,59600,-0.2447,0.0238,0.0000,0.0027,0.0143,0.0337,0.0031
0:57:53,59700,0.0004,-0.1966,0.0001,0.0019,0.2206,0.0258,0.0007
0:57:57,59800,-0.1069,-0.1259,0.0007,0.0029,0.1465,0.0278,0.0016
0:58:02,59900,-0.0935,-0.1286,0.0001,0.0038,0.1593,0.0286,0.0017
0:58:07,60000,-0.0514,-0.1609,0.0011,0.0078,0.1956,0.0296,0.0007
0:58:48,60100,-0.0473,-0.2140,0.0000,0.0053,0.1867,0.0349,0.0101
0:58:52,60200,-0.0788,-0.1428,0.0004,0.0023,0.1493,0.0253,0.0247
