Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_gp,G/loss_fake,G/loss_rec,G/loss_cls
0:35:43,30300,-0.0646,-0.1608,0.0026,0.0042,0.1748,0.0363,0.0029
0:35:48,30400,0.0415,-0.1884,0.0006,0.0046,0.2071,0.0279,0.0015
0:35:52,30500,-0.1128,-0.0715,0.0011,0.0060,0.0991,0.0387,0.0001
0:35:56,30600,-0.1973,-0.0640,0.0016,0.0026,0.0563,0.0389,0.0001
0:36:01,30700,-0.0085,-0.1952,0.1785,0.0018,0.2258,0.0328,0.0002
0:36:05,30800,-0.0424,-0.2061,0.0018,0.0036,0.2342,0.0365,0.0002
0:36:09,30900,-0.0765,-0.0509,0.2237,0.0047,0.0507,0.0322,0.0084
0:36:14,31000,-0.0768,-0.1538,0.0003,0.0041,0.1732,0.0399,0.0025
0:36:27,31100,-0.0170,-0.1726,0.0913,0.0092,0.1643,0.0331,0.0112
0:36:31,31200,0.0002,-0.1689,0.0093,0.0042,0.1805,0.0323,0.0384
0:36:36,31300,0.0034,-0.2121,0.0022,0.0057,0.1635,0.0369,0.0042
0:36:40,31400,0.0271,-0.2002,0.0061,0.0039,0.2162,0.0298,0.0003
0:36:44,31500,-0.0207,-0.1833,0.0079,0.0026,0.2024,0.0330,0.0003
0:36:48,31600,-0.0498,-0.1369,0.0036,0.0027,0.1568,0.0368,0.0003
0:36:53,31700,0.0299,-0.2499,0.0001,0.0080,0.2287,0.0381,0.1186
0:36:57,31800,-0.0748,-0.4914,0.1711,0.0054,0.4770,0.0590,0.0434
0:37:01,31900,-0.0242,-0.4190,0.0785,0.0041,0.4201,0.0414,0.0055
0:37:05,32000,0.0246,-0.2896,0.0138,0.0035,0.2712,0.0369,0.0003
0:37:20,32100,-0.1048,-0.2109,0.0011,0.0029,0.2183,0.0416,0.0003
0:37:24,32200,-0.0095,-0.2438,0.0009,0.0021,0.2449,0.0311,0.0011
0:37:29,32300,-0.1577,-0.0957,0.0007,0.0066,0.1271,0.0355,0.0002
0:37:33,32400,-0.0070,-0.2983,0.0004,0.0026,0.2837,0.0357,0.0000
0:37:37,32500,0.0160,-0.2954,0.0044,0.0016,0.3172,0.0379,0.0005
0:37:41,32600,0.0073,-0.1576,0.0003,0.0023,0.1729,0.0334,0.0001
0:37:46,32700,-0.0203,-0.1948,0.0022,0.0026,0.2106,0.0308,0.0277
0:37:50,32800,-0.1308,-0.1502,0.0018,0.0041,0.1668,0.0336,0.0002
0:37:54,32900,-0.0442,-0.1352,0.0004,0.0013,0.1463,0.0303,0.0005
0:37:59,33000,0.0762,-0.2363,0.0009,0.0052,0.2417,0.0335,0.0009
0:38:13,33100,0.0517,-0.2072,0.0311,0.0044,0.2114,0.0293,0.0090
0:38:18,33200,0.0116,-0.1948,0.0043,0.0017,0.2012,0.0313,0.0018
0:38:22,33300,-0.0309,-0.1223,0.0043,0.0035,0.1296,0.0298,0.0216
0:38:26,33400,-0.0807,-0.1754,0.0035,0.0051,0.1525,0.0332,0.0050
0:38:31,33500,0.0118,-0.1264,0.0169,0.0186,0.1052,0.0300,0.0018
0:38:35,33600,0.0476,-0.2548,0.0407,0.0028,0.2704,0.0355,0.0067
0:38:39,33700,0.0650,-0.2549,0.0026,0.0056,0.2229,0.0354,0.0223
0:38:43,33800,-0.0732,-0.0980,0.0003,0.0024,0.1386,0.0396,0.0011
0:38:48,33900,-0.0110,-0.1497,0.0028,0.0042,0.1660,0.0326,0.0134
0:38:52,34000,-0.0610,-0.1793,0.0416,0.0031,0.1664,0.0430,0.0005
0:39:07,34100,-0.1234,-0.0354,0.2111,0.0053,0.0642,0.0358,0.0002
0:39:11,34200,0.0382,-0.2460,0.0007,0.0044,0.2227,0.0366,0.0010
0:39:15,34300,-0.0634,-0.1645,0.0557,0.0017,0.1791,0.0347,0.0002
0:39:20,34400,-0.0441,-0.1541,0.0001,0.0035,0.1460,0.0330,0.0017
0:39:24,34500,-0.0249,-0.1618,0.0359,0.0033,0.1910,0.0358,0.0013
0:39:28,34600,-0.0163,-0.1505,0.0001,0.0051,0.1743,0.0329,0.0004
0:39:32,34700,-0.1097,-0.1452,0.0005,0.0018,0.1310,0.0363,0.0030
0:39:37,34800,0.0590,-0.2440,0.0002,0.0025,0.2337,0.0366,0.0057
0:39:41,34900,-0.0301,-0.1218,0.0009,0.0079,0.1437,0.0313,0.0008
0:39:45,35000,0.0273,-0.2232,0.0023,0.0074,0.2111,0.0388,0.0003
0:40:00,35100,-0.0703,-0.2500,0.0787,0.0013,0.2719,0.0463,0.0001
0:40:05,35200,0.0660,-0.3122,0.0070,0.0029,0.3000,0.0339,0.0008
0:40:09,35300,-0.0353,-0.2384,0.0022,0.0023,0.2491,0.0327,0.0003
0:40:13,35400,0.0192,-0.1714,0.0019,0.0025,0.1848,0.0299,0.0016
0:40:17,35500,-0.0750,-0.2259,0.0005,0.0024,0.2354,0.0364,0.0063
0:40:22,35600,-0.0135,-0.1999,0.0625,0.0020,0.1589,0.0357,0.0001
0:40:26,35700,-0.0520,-0.2169,0.0016,0.0027,0.1921,0.0364,0.0012
0:40:30,35800,-0.0679,-0.1898,0.0001,0.0031,0.1986,0.0360,0.0000
0:40:35,35900,-0.0786,-0.2142,0.0074,0.0024,0.2323,0.0322,0.0781
0:40:39,36000,0.0062,-0.1807,0.0002,0.0027,0.1742,0.0305,0.0056
0:40:54,36100,-0.1013,-0.1009,0.1097,0.0051,0.0680,0.0354,0.0000
0:40:58,36200,0.0223,-0.1532,0.0201,0.0025,0.1766,0.0329,0.0246
0:41:02,36300,-0.0838,-0.1184,0.0035,0.0025,0.1096,0.0343,0.1757
0:41:06,36400,-0.0136,-0.1445,0.0803,0.0020,0.1084,0.0381,0.0031
0:41:10,36500,-0.0155,-0.1743,0.0001,0.0042,0.1994,0.0368,0.0003
0:41:15,36600,-0.0366,-0.1426,0.0004,0.0042,0.1287,0.0340,0.0000
0:41:19,36700,-0.0328,-0.2117,0.0013,0.0031,0.2198,0.0320,0.0000
0:41:23,36800,-0.0302,-0.2283,0.0304,0.0057,0.2123,0.0361,0.0003
0:41:28,36900,-0.0922,-0.0906,0.0002,0.0039,0.1049,0.0328,0.0000
0:41:33,37000,-0.1869,-0.0325,0.0070,0.0047,-0.0517,0.0359,0.0013
0:41:47,37100,-0.0244,-0.1816,0.0081,0.0024,0.1725,0.0322,0.0000
0:41:51,37200,-0.1267,-0.0815,0.0109,0.0049,0.0864,0.0452,0.0966
0:41:55,37300,0.0656,-0.2562,0.0005,0.0036,0.2521,0.0318,0.0001
0:42:00,37400,-0.0066,-0.2041,0.0042,0.0065,0.2142,0.0309,0.0005
0:42:04,37500,-0.0539,-0.1666,0.0085,0.0027,0.1885,0.0324,0.0010
0:42:08,37600,-0.0122,-0.2197,0.0001,0.0038,0.2078,0.0426,0.0411
0:42:12,37700,-0.0908,-0.0914,0.0251,0.0071,0.0538,0.0352,0.0029
0:42:17,37800,0.0328,-0.1852,0.1978,0.0040,0.1943,0.0336,0.0001
0:42:21,37900,-0.0680,-0.1863,0.0032,0.0049,0.2151,0.0314,0.0001
0:42:25,38000,-0.0759,-0.1069,0.0000,0.0057,0.0907,0.0345,0.0009
0:42:39,38100,-0.0594,-0.1333,0.0032,0.0051,0.1704,0.0345,0.0001
0:42:43,38200,-0.0833,-0.0309,0.0026,0.0028,0.0418,0.0331,0.0001
0:42:48,38300,-0.0839,-0.1814,0.0003,0.0044,0.2132,0.0340,0.0020
0:42:52,38400,0.0130,-0.2170,0.0007,0.0076,0.2087,0.0339,0.0000
0:42:56,38500,-0.0423,-0.1590,0.0022,0.0048,0.1716,0.0299,0.0004
0:43:00,38600,-0.1423,-0.0047,0.0073,0.0075,0.0716,0.0376,0.1744
0:43:05,38700,-0.0466,-0.1336,0.0001,0.0012,0.1302,0.0306,0.0000
0:43:09,38800,-0.1693,-0.0226,1.0783,0.0046,0.0926,0.0414,0.0043
0:43:13,38900,-0.0414,-0.1838,0.0070,0.0080,0.1956,0.0414,0.0041
0:43:17,39000,-0.0577,-0.2371,0.0150,0.0032,0.2778,0.0422,0.0000
0:43:32,39100,-0.1880,-0.0694,0.0032,0.0028,0.0683,0.0367,0.0004
0:43:36,39200,-0.0819,-0.0807,0.0002,0.0035,0.0811,0.0331,0.0005
0:43:40,39300,0.0483,-0.1953,0.0002,0.0028,0.2054,0.0284,0.0004
0:43:45,39400,-0.0399,-0.2129,0.0010,0.0077,0.2330,0.0378,0.0001
0:43:49,39500,-0.0244,-0.1390,0.0007,0.0090,0.1796,0.0368,0.0000
0:43:53,39600,-0.0636,-0.1754,0.0001,0.0015,0.2027,0.0320,0.0015
0:43:58,39700,-0.0692,-0.1429,0.0169,0.0035,0.1676,0.0360,0.0002
0:44:02,39800,-0.0484,-0.0560,0.4698,0.0115,0.1297,0.0322,0.0000
0:44:06,39900,0.0243,-0.1869,0.0029,0.0029,0.1833,0.0305,0.0004
0:44:10,40000,-0.0191,-0.2213,0.0017,0.0070,0.1994,0.0348,0.0000
0:47:17,40100,-0.1040,-0.0434,0.0206,0.0037,0.0892,0.0352,0.0000
0:47:21,40200,-0.1027,-0.1520,0.0063,0.0064,0.1481,0.0356,0.0059
0:47:25,40300,-0.1032,-0.0732,0.0703,0.0024,0.0883,0.0288,0.0032
0:47:30,40400,0.0314,-0.2094,0.0008,0.0032,0.2034,0.0293,0.0042
0:47:34,40500,-0.0442,-0.1523,0.0026,0.0026,0.1530,0.0358,0.0166
0:47:38,40600,-0.0604,-0.1613,0.0006,0.0028,0.1687,0.0356,0.0002
0:47:43,40700,-0.0431,-0.1751,0.0047,0.0053,0.1789,0.0435,0.0010
0:47:47,40800,-0.1221,-0.1663,0.0317,0.0048,0.1599,0.0393,0.0154
0:47:51,40900,-0.0122,-0.2258,0.0004,0.0040,0.2301,0.0385,0.0089
0:47:55,41000,0.0836,-0.2013,0.0067,0.0051,0.2040,0.0290,0.0006
0:48:10,41100,-0.0066,-0.1738,0.0008,0.0043,0.1853,0.0341,0.0025
0:48:14,41200,-0.0704,-0.0944,0.0010,0.0031,0.1454,0.0361,0.0043
0:48:18,41300,-0.1014,-0.1315,0.0210,0.0021,0.1628,0.0351,0.0008
0:48:22,41400,-0.0329,-0.2040,0.0067,0.0044,0.2062,0.0358,0.0002
0:48:27,41500,-0.0905,-0.1640,0.0009,0.0035,0.1559,0.0347,0.0005
0:48:31,41600,-0.0436,-0.1207,0.0139,0.0031,0.1251,0.0292,0.0029
0:48:35,41700,0.0211,-0.1991,0.0001,0.0036,0.2353,0.0299,0.0000
0:48:40,41800,-0.0685,-0.1702,0.0024,0.0035,0.1930,0.0349,0.0002
0:48:44,41900,-0.0530,-0.0886,0.0003,0.0029,0.1046,0.0308,0.0000
0:48:48,42000,-0.0689,-0.1596,0.0044,0.0060,0.1712,0.0341,0.0007
0:49:03,42100,-0.0917,-0.0541,0.4466,0.0039,0.0138,0.0316,0.0356
0:49:07,42200,0.0446,-0.1725,0.0008,0.0032,0.1870,0.0283,0.0000
0:49:11,42300,-0.0133,-0.2497,0.0000,0.0042,0.3282,0.0413,0.0003
0:49:16,42400,-0.0862,-0.2122,0.0002,0.0033,0.2006,0.0307,0.0012
0:49:20,42500,-0.0867,-0.1516,0.0326,0.0038,0.1604,0.0377,0.0009
0:49:24,42600,-0.0232,-0.1592,0.0005,0.0031,0.1768,0.0335,0.0003
0:49:28,42700,-0.1601,-0.0651,0.0001,0.0056,0.0793,0.0455,0.0012
0:49:33,42800,-0.0594,-0.0713,0.0039,0.0028,0.0947,0.0325,0.0012
0:49:37,42900,-0.1308,-0.1400,0.0008,0.0057,0.1398,0.0360,0.0024
0:49:41,43000,-0.1047,-0.1723,0.0360,0.0095,0.1713,0.0348,0.0001
0:49:56,43100,-0.0060,-0.1522,0.0032,0.0018,0.1596,0.0284,0.0002
0:50:01,43200,-0.1190,0.0032,0.0003,0.0069,0.0281,0.0385,0.0022
0:50:05,43300,-0.1290,-0.0776,0.0015,0.0057,0.1238,0.0380,0.0068
0:50:09,43400,0.0189,-0.1861,0.0006,0.0021,0.1848,0.0317,0.0072
0:50:14,43500,-0.0388,-0.0996,0.0009,0.0052,0.1017,0.0268,0.0559
0:50:18,43600,0.0026,-0.1645,0.0245,0.0042,0.1811,0.0376,0.0003
0:50:22,43700,0.0765,-0.2375,0.0004,0.0079,0.1969,0.0310,0.0000
0:50:27,43800,-0.0235,-0.1445,0.0001,0.0036,0.1470,0.0306,0.0006
0:50:31,43900,0.0316,-0.2714,0.0004,0.0039,0.2762,0.0330,0.0069
0:50:35,44000,0.0849,-0.1755,0.3102,0.0024,0.1646,0.0282,0.0002
0:50:50,44100,0.0012,-0.1609,0.0487,0.0030,0.1677,0.0289,0.0015
0:50:54,44200,-0.0482,-0.1881,0.2332,0.0055,0.2033,0.0369,0.0024
0:50:58,44300,-0.0135,-0.1530,0.0009,0.0017,0.1605,0.0306,0.0005
0:51:02,44400,-0.0255,-0.1695,0.0042,0.0045,0.1786,0.0310,0.0012
0:51:07,44500,-0.1445,0.0128,0.0312,0.0035,0.0021,0.0310,0.0635
0:51:11,44600,-0.0856,-0.1600,0.0016,0.0014,0.1644,0.0319,0.0771
0:51:15,44700,-0.1374,-0.1322,0.0019,0.0056,0.1370,0.0320,0.0035
0:51:20,44800,-0.0209,-0.1599,0.0340,0.0036,0.1385,0.0326,0.0008
0:51:24,44900,-0.0563,-0.2606,0.0793,0.0033,0.2821,0.0467,0.0008
0:51:28,45000,-0.1041,-0.1210,0.0011,0.0034,0.1404,0.0334,0.0001
0:51:43,45100,-0.0442,-0.1070,0.0004,0.0065,0.1124,0.0287,0.0044
0:51:47,45200,-0.0615,-0.1670,0.0001,0.0023,0.1664,0.0315,0.0005
0:51:51,45300,0.0142,-0.1862,0.0005,0.0018,0.1849,0.0312,0.0201
0:51:56,45400,0.0621,-0.2863,0.0015,0.0030,0.3078,0.0380,0.0001
0:52:00,45500,-0.1011,-0.1155,0.0185,0.0031,0.1194,0.0357,0.0016
0:52:04,45600,-0.0760,-0.0830,0.0168,0.0032,0.0670,0.0271,0.0072
0:52:09,45700,-0.1643,-0.1440,0.0001,0.0039,0.1549,0.0327,0.0004
0:52:13,45800,-0.0444,-0.1458,0.0000,0.0044,0.1474,0.0351,0.0002
0:52:17,45900,-0.0466,-0.1138,0.0083,0.0022,0.1354,0.0328,0.0266
0:52:21,46000,0.0045,-0.1517,0.0040,0.0039,0.1684,0.0303,0.0002
0:52:37,46100,-0.0269,-0.1028,0.0000,0.0029,0.0777,0.0328,0.0000
0:52:41,46200,0.0799,-0.2176,0.0054,0.0038,0.2224,0.0291,0.0007
0:52:45,46300,-0.0374,-0.1883,0.0008,0.0036,0.2263,0.0327,0.0002
0:52:49,46400,-0.1786,-0.0311,0.0019,0.0021,0.0543,0.0311,0.0676
0:52:53,46500,-0.1165,-0.0817,0.0004,0.0045,0.1255,0.0377,0.0045
0:52:58,46600,0.0350,-0.2539,0.0006,0.0033,0.2544,0.0311,0.0028
0:53:03,46700,-0.0430,-0.1301,0.0010,0.0010,0.1178,0.0294,0.0004
0:53:07,46800,-0.1035,-0.1634,0.0002,0.0026,0.1460,0.0352,0.0001
0:53:11,46900,0.1307,-0.3228,0.0046,0.0047,0.3645,0.0395,0.0351
0:53:16,47000,-0.0361,-0.1423,0.0006,0.0030,0.1652,0.0339,0.0001
0:53:30,47100,-0.1306,-0.0653,0.0014,0.0015,0.0622,0.0328,0.0006
0:53:34,47200,-0.0661,-0.1089,0.0005,0.0015,0.1099,0.0299,0.0001
0:53:38,47300,-0.1079,-0.0738,0.0001,0.0027,0.0540,0.0342,0.0001
0:53:42,47400,0.0206,-0.2112,0.0073,0.0028,0.2099,0.0299,0.0010
0:53:47,47500,-0.0217,-0.1768,0.0003,0.0049,0.1986,0.0438,0.0001
0:53:51,47600,-0.0232,-0.1584,0.0136,0.0043,0.2216,0.0398,0.0015
0:53:55,47700,-0.0588,-0.1941,0.0000,0.0051,0.2110,0.0326,0.0007
0:53:59,47800,0.0971,-0.4735,0.0084,0.0052,0.4887,0.0500,0.0003
0:54:04,47900,-0.1810,-0.0800,0.0015,0.0061,0.1020,0.0369,0.0005
0:54:08,48000,-0.0260,-0.1903,0.0030,0.0046,0.2037,0.0287,0.0073
0:54:22,48100,-0.1508,-0.0969,0.0006,0.0042,0.1193,0.0382,0.0002
0:54:26,48200,-0.0533,-0.1208,0.0003,0.0054,0.1327,0.0272,0.0022
0:54:30,48300,-0.0952,-0.0694,0.0256,0.0027,0.0761,0.0283,0.0019
0:54:35,48400,-0.2050,-0.0040,0.0293,0.0033,-0.0123,0.0368,0.0006
0:54:39,48500,0.0030,-0.1706,0.0029,0.0036,0.1983,0.0268,0.0004
0:54:43,48600,-0.1698,-0.0339,0.0656,0.0033,0.0655,0.0358,0.0005
0:54:48,48700,-0.0351,-0.1396,0.0022,0.0019,0.1380,0.0327,0.0033
0:54:52,48800,-0.0224,-0.1437,0.0001,0.0037,0.1592,0.0310,0.0036
0:54:56,48900,0.0429,-0.1689,0.0003,0.0027,0.1689,0.0266,0.0000
0:55:00,49000,-0.0474,-0.1091,0.0272,0.0031,0.1355,0.0324,0.0014
0:55:15,49100,-0.0171,-0.2107,0.0058,0.0044,0.2346,0.0346,0.0017
0:55:19,49200,-0.0415,-0.1542,0.0009,0.0029,0.1638,0.0293,0.0001
0:55:24,49300,-0.0716,-0.1891,0.0010,0.0027,0.1703,0.0371,0.0001
0:55:28,49400,-0.1452,-0.0793,0.0002,0.0050,0.1173,0.0305,0.0006
0:55:32,49500,-0.1088,-0.0974,0.0008,0.0023,0.0782,0.0319,0.0101
0:55:36,49600,-0.0311,-0.1494,0.0001,0.0025,0.1567,0.0275,0.0022
0:55:41,49700,-0.1296,-0.0776,0.0070,0.0051,0.0976,0.0338,0.0722
0:55:45,49800,0.0122,-0.1623,0.0033,0.0041,0.1758,0.0277,0.0000
0:55:49,49900,-0.1653,-0.0539,0.0031,0.0028,0.0662,0.0350,0.0003
0:55:54,50000,-0.0955,-0.1436,0.0002,0.0031,0.1363,0.0304,0.0002
0:59:05,50100,-0.0578,-0.2053,0.0048,0.0041,0.2069,0.0393,0.0000
0:59:09,50200,-0.0902,-0.1897,0.0048,0.0033,0.2017,0.0336,0.0000
0:59:14,50300,0.0093,-0.1846,0.0001,0.0038,0.1871,0.0297,0.0000
0:59:18,50400,0.0436,-0.3204,0.0042,0.0031,0.3155,0.0360,0.0001
0:59:22,50500,-0.0732,-0.1206,0.2483,0.0049,0.1159,0.0322,0.0554
0:59:27,50600,-0.1428,-0.0563,0.0032,0.0066,0.0885,0.0299,0.0001
0:59:31,50700,-0.1135,-0.0388,0.0002,0.0014,0.0274,0.0316,0.0001
0:59:35,50800,-0.0769,-0.1318,0.0003,0.0032,0.1584,0.0286,0.0000
0:59:40,50900,-0.0402,-0.1395,0.0001,0.0034,0.1423,0.0280,0.0013
0:59:44,51000,0.0068,-0.2153,0.0001,0.0049,0.2110,0.0306,0.0000
0:59:59,51100,-0.0599,-0.1670,0.0001,0.0027,0.1543,0.0332,0.0033
1:00:03,51200,-0.0060,-0.1459,0.0377,0.0038,0.1492,0.0277,0.1863
1:00:08,51300,-0.0318,-0.1420,0.0035,0.0034,0.1418,0.0297,0.0059
1:00:12,51400,-0.0922,-0.0907,0.0042,0.0022,0.1195,0.0261,0.0095
1:00:16,51500,-0.1125,-0.0257,0.0004,0.0038,0.0354,0.0267,0.0201
1:00:20,51600,0.0722,-0.2125,0.0000,0.0030,0.2161,0.0261,0.0000
1:00:25,51700,-0.0381,-0.1454,0.0053,0.0025,0.1607,0.0284,0.0092
1:00:29,51800,0.0719,-0.1771,0.1356,0.0023,0.1741,0.0285,0.0005
1:00:33,51900,-0.0226,-0.1465,0.0015,0.0039,0.1401,0.0284,0.0040
1:00:38,52000,-0.1116,0.0190,0.0007,0.0036,0.0286,0.0309,0.0001
1:00:53,52100,-0.0242,-0.1782,0.0011,0.0034,0.1658,0.0321,0.0000
1:00:57,52200,-0.0727,-0.1285,0.0028,0.0046,0.1481,0.0319,0.0001
1:01:02,52300,-0.1827,-0.0302,0.0046,0.0041,0.0671,0.0357,0.0019
1:01:06,52400,-0.0016,-0.2142,0.0021,0.0040,0.2186,0.0301,0.0002
1:01:10,52500,-0.2097,0.0112,0.0000,0.0021,0.0093,0.0339,0.0003
1:01:15,52600,-0.0272,-0.1125,0.0001,0.0033,0.1307,0.0319,0.0004
1:01:19,52700,-0.0098,-0.2057,0.0002,0.0043,0.1919,0.0294,0.0015
1:01:23,52800,0.0389,-0.3173,0.0081,0.0106,0.3173,0.0505,0.1313
1:01:28,52900,-0.1248,-0.0418,0.0072,0.0042,0.0574,0.0353,0.0004
1:01:32,53000,-0.0958,-0.0583,0.0052,0.0052,0.0764,0.0390,0.0000
1:01:46,53100,-0.1106,-0.0483,0.0111,0.0040,0.0572,0.0312,0.0013
1:01:50,53200,-0.0677,-0.1153,0.0001,0.0028,0.1093,0.0289,0.0001
1:01:55,53300,-0.1267,-0.0807,0.0027,0.0030,0.0926,0.0337,0.0001
1:01:59,53400,-0.0037,-0.1454,0.0037,0.0030,0.1680,0.0286,0.0000
1:02:03,53500,-0.1542,-0.0341,0.0019,0.0031,0.0316,0.0291,0.0129
1:02:08,53600,-0.0538,-0.1191,0.0048,0.0015,0.1298,0.0297,0.0002
1:02:12,53700,-0.1481,-0.0882,0.0022,0.0066,0.1616,0.0300,0.0026
1:02:16,53800,-0.0022,-0.1773,0.0024,0.0048,0.1712,0.0313,0.0005
1:02:20,53900,-0.0246,-0.1428,0.0009,0.0018,0.1470,0.0276,0.0002
1:02:25,54000,-0.1320,-0.0830,0.0011,0.0040,0.0763,0.0315,0.0000
1:02:39,54100,-0.0663,-0.1201,0.0000,0.0040,0.1207,0.0293,0.0000
1:02:43,54200,-0.0158,-0.1605,0.0003,0.0027,0.1636,0.0240,0.0002
1:02:47,54300,-0.0642,-0.1447,0.0000,0.0056,0.1286,0.0327,0.0076
1:02:52,54400,-0.0979,-0.0589,0.0013,0.0029,0.0974,0.0405,0.0002
1:02:56,54500,-0.0962,-0.1072,0.0051,0.0027,0.0852,0.0307,0.0000
1:03:00,54600,-0.2063,0.0157,0.0001,0.0075,-0.0101,0.0385,0.0066
1:03:05,54700,0.0263,-0.1777,0.0005,0.0023,0.1831,0.0262,0.0000
1:03:09,54800,-0.0433,-0.1408,0.0076,0.0033,0.1359,0.0319,0.0014
1:03:13,54900,-0.0237,-0.1552,0.0001,0.0034,0.1597,0.0296,0.0284
1:03:18,55000,-0.0735,-0.0949,0.0000,0.0065,0.1571,0.0347,0.0010
1:03:32,55100,-0.0886,-0.1383,0.0013,0.0022,0.1617,0.0328,0.0000
1:03:36,55200,0.0065,-0.1175,0.0028,0.0049,0.1186,0.0291,0.0002
1:03:40,55300,-0.0881,-0.0931,0.0010,0.0031,0.1081,0.0313,0.0013
1:03:45,55400,-0.1055,-0.0188,0.0020,0.0044,0.0302,0.0328,0.0000
1:03:49,55500,0.0069,-0.1695,0.0034,0.0017,0.1718,0.0314,0.0001
1:03:53,55600,-0.0627,-0.0913,0.0052,0.0076,0.1304,0.0294,0.0001
1:03:57,55700,0.0288,-0.2010,0.0012,0.0039,0.2121,0.0315,0.0001
1:04:02,55800,-0.1118,-0.0847,0.0190,0.0047,0.0926,0.0387,0.0002
1:04:06,55900,-0.0060,-0.1434,0.0008,0.0045,0.1557,0.0308,0.0010
1:04:10,56000,0.0740,-0.4147,0.0065,0.0078,0.4354,0.0472,0.0001
1:04:26,56100,-0.1522,-0.0684,0.0163,0.0025,0.0845,0.0339,0.0042
1:04:30,56200,0.0345,-0.1354,0.0020,0.0020,0.1457,0.0260,0.0001
1:04:34,56300,-0.0750,-0.1285,0.0002,0.0049,0.1377,0.0315,0.0016
1:04:39,56400,-0.0995,-0.1448,0.0004,0.0038,0.1668,0.0300,0.0003
1:04:43,56500,-0.0753,-0.0907,0.0005,0.0017,0.0683,0.0287,0.0048
1:04:47,56600,-0.1679,-0.1690,0.0011,0.0053,0.1904,0.0515,0.0215
1:04:52,56700,-0.0821,-0.0966,0.0027,0.0065,0.1277,0.0327,0.0080
1:04:56,56800,-0.0553,-0.1192,0.0049,0.0035,0.1325,0.0283,0.0004
1:05:00,56900,0.0040,-0.1791,0.0001,0.0028,0.1904,0.0297,0.0001
1:05:05,57000,-0.1182,-0.0808,0.0001,0.0015,0.0846,0.0296,0.0002
1:05:19,57100,-0.0450,-0.0763,0.0005,0.0056,0.1203,0.0311,0.0002
1:05:24,57200,-0.0284,-0.1878,0.0002,0.0038,0.1912,0.0348,0.0000
1:05:28,57300,-0.0381,-0.2980,0.1091,0.0063,0.3121,0.0485,0.0029
1:05:32,57400,-0.1444,-0.1302,0.1088,0.0020,0.1310,0.0405,0.0000
1:05:37,57500,0.0605,-0.1759,0.0042,0.0023,0.1923,0.0295,0.0000
1:05:41,57600,-0.1587,-0.0998,0.0002,0.0045,0.1146,0.0336,0.0019
1:05:45,57700,0.0209,-0.2350,0.0068,0.0069,0.2337,0.0307,0.0007
1:05:49,57800,-0.0147,-0.2463,0.0000,0.0031,0.2604,0.0309,0.0821
1:05:54,57900,0.0060,-0.2151,0.0012,0.0047,0.1960,0.0293,0.0003
1:05:58,58000,-0.0615,-0.1242,0.0071,0.0038,0.1102,0.0326,0.0097
1:06:13,58100,0.1091,-0.3559,0.0283,0.0071,0.3135,0.0392,0.0061
1:06:17,58200,-0.1413,-0.1222,0.0006,0.0031,0.1267,0.0383,0.0002
1:06:22,58300,-0.0624,-0.0957,0.0063,0.0018,0.1273,0.0315,0.0000
1:06:26,58400,-0.0620,-0.2015,0.0036,0.0040,0.1887,0.0318,0.0000
1:06:30,58500,-0.0928,-0.1048,0.0009,0.0048,0.1060,0.0317,0.0001
1:06:34,58600,-0.0395,-0.1568,0.0005,0.0050,0.1462,0.0317,0.0001
1:06:39,58700,-0.0132,-0.1345,0.0005,0.0040,0.1498,0.0294,0.0000
1:06:43,58800,0.0116,-0.1833,0.0306,0.0028,0.1809,0.0278,0.0008
1:06:47,58900,-0.0882,-0.1835,0.0418,0.0038,0.1641,0.0308,0.0006
1:06:52,59000,-0.0045,-0.1495,0.0001,0.0020,0.1520,0.0256,0.0008
1:07:06,59100,-0.0810,-0.1306,0.0050,0.0029,0.1061,0.0351,0.0000
1:07:11,59200,-0.0967,-0.0152,0.0023,0.0027,0.0339,0.0263,0.0000
1:07:15,59300,-0.0564,-0.1575,0.0018,0.0036,0.1465,0.0363,0.0004
1:07:19,59400,-0.0398,-0.0578,0.0004,0.0073,0.0362,0.0247,0.0003
1:07:23,59500,-0.0359,-0.1720,0.1933,0.0012,0.1278,0.0282,0.0014
1:07:28,59600,-0.1482,-0.0400,0.0572,0.0049,0.0281,0.0308,0.0001
1:07:32,59700,-0.1209,-0.0454,0.0014,0.0024,0.0568,0.0302,0.0001
1:07:36,59800,-0.0855,-0.0948,0.0000,0.0025,0.0819,0.0272,0.0006
1:07:41,59900,-0.0100,-0.1620,0.0006,0.0034,0.1787,0.0292,0.0005
1:07:45,60000,-0.0979,-0.0886,0.0134,0.0039,0.0824,0.0292,0.0006
1:10:52,60100,-0.0889,-0.1048,0.0005,0.0032,0.0879,0.0280,0.0005
1:10:56,60200,-0.1353,-0.0678,0.0000,0.0068,0.0963,0.0339,0.1919
1:11:00,60300,-0.2025,0.0119,0.0006,0.0040,0.0151,0.0277,0.0032
1:11:04,60400,0.0505,-0.1824,0.0000,0.0027,0.1916,0.0253,0.0000
1:11:08,60500,-0.1003,-0.1824,0.0001,0.0013,0.2097,0.0318,0.0000
1:11:12,60600,-0.0294,-0.1584,0.0024,0.0034,0.1525,0.0268,0.0001
