Elapsed Time,Iteration,Total Iterations,D/latent_real,D/latent_fake,D/latent_reg,D/ref_real,D/ref_fake,D/ref_reg,G/latent_adv,G/latent_cyc,G/latent_id,G/latent_sty,G/latent_ds,G/ref_adv,G/ref_cyc,G/ref_id,G/ref_sty,G/ref_ds,G/lambda_ds
1:34:30,27500,100000,0.234684,0.258328,0.007601,0.234656,0.234861,0.008440,0.289972,0.005709,0.005479,0.090161,0.004664,0.282893,0.005215,0.004911,0.000087,0.000001,0.725000
1:35:07,27600,100000,0.235542,0.250533,0.016186,0.231302,0.240131,0.012993,0.285708,0.006071,0.005666,0.097424,0.004475,0.279018,0.005639,0.005190,0.000056,0.000001,0.724000
1:35:45,27700,100000,0.233524,0.273644,0.011053,0.241068,0.253509,0.011182,0.272326,0.005969,0.005679,0.089626,0.003995,0.263304,0.006196,0.005725,0.000095,0.000001,0.723000
1:36:21,27800,100000,0.248953,0.238390,0.008627,0.242137,0.234681,0.007633,0.284686,0.006104,0.005929,0.096415,0.003956,0.281231,0.005483,0.005732,0.000295,0.000003,0.722000
1:36:57,27900,100000,0.256089,0.222479,0.008407,0.240358,0.222956,0.010666,0.287086,0.005806,0.005748,0.092558,0.003306,0.270946,0.005322,0.005911,0.000031,0.000002,0.721000
1:37:33,28000,100000,0.247356,0.234377,0.008257,0.245589,0.223606,0.008285,0.291323,0.005861,0.006160,0.084456,0.003478,0.280283,0.005338,0.005038,0.000154,0.000001,0.720000
1:46:49,28100,100000,0.264762,0.254765,0.007257,0.253062,0.243226,0.008761,0.269264,0.005322,0.005068,0.087237,0.002998,0.266121,0.004959,0.004611,0.000173,0.000003,0.719000
1:47:52,28200,100000,0.240956,0.187066,0.026867,0.222447,0.187078,0.027286,0.327865,0.005049,0.006216,0.082725,0.003638,0.294094,0.004617,0.005463,0.000241,0.000001,0.718000
1:48:28,28300,100000,0.239865,0.244938,0.008796,0.243266,0.231820,0.008765,0.276945,0.005434,0.004976,0.078322,0.003158,0.274938,0.005177,0.004993,0.000039,0.000001,0.717000
1:49:04,28400,100000,0.268759,0.252887,0.008660,0.226308,0.240262,0.010659,0.283805,0.005454,0.005314,0.083976,0.003242,0.273023,0.005054,0.004882,0.000059,0.000001,0.716000
1:49:40,28500,100000,0.265959,0.240156,0.003485,0.240424,0.251477,0.003910,0.266150,0.005753,0.005171,0.087214,0.002426,0.267723,0.005020,0.005282,0.000035,0.000002,0.715000
1:50:16,28600,100000,0.260369,0.231709,0.003360,0.244681,0.232911,0.004537,0.279034,0.006139,0.005534,0.084490,0.003573,0.274655,0.005689,0.005190,0.000049,0.000002,0.714000
1:50:52,28700,100000,0.253238,0.213997,0.005356,0.244065,0.217872,0.004385,0.294490,0.005900,0.005371,0.078882,0.002949,0.294164,0.005194,0.004926,0.000169,0.000001,0.713000
1:51:30,28800,100000,0.238314,0.223638,0.009816,0.205443,0.200659,0.007839,0.346033,0.006121,0.006033,0.078760,0.003261,0.321324,0.006098,0.005172,0.000069,0.000003,0.712000
1:52:05,28900,100000,0.293816,0.222896,0.006892,0.254453,0.241956,0.005037,0.256210,0.005442,0.005509,0.077634,0.002727,0.250154,0.005087,0.004883,0.000235,0.000002,0.711000
1:52:41,29000,100000,0.197913,0.284786,0.010883,0.222771,0.254615,0.009368,0.273183,0.005731,0.005458,0.087958,0.003355,0.266290,0.005302,0.005151,0.000258,0.000002,0.710000
2:02:00,29100,100000,0.248961,0.269599,0.008865,0.230482,0.245761,0.010274,0.275889,0.005191,0.005561,0.079216,0.002158,0.261059,0.004848,0.004899,0.000085,0.000002,0.709000
2:02:35,29200,100000,0.242319,0.252471,0.014297,0.235702,0.243258,0.012128,0.267172,0.005711,0.005488,0.085029,0.003286,0.266551,0.005527,0.005025,0.000155,0.000002,0.708000
2:03:13,29300,100000,0.267068,0.236748,0.005938,0.251944,0.239289,0.007015,0.272332,0.005121,0.004555,0.091622,0.003452,0.269177,0.004823,0.004518,0.000269,0.000001,0.707000
2:04:13,29400,100000,0.221961,0.222290,0.014333,0.217511,0.190761,0.013224,0.356016,0.005598,0.004698,0.068565,0.002349,0.347970,0.005470,0.004565,0.000079,0.000002,0.706000
2:04:49,29500,100000,0.225612,0.233579,0.016938,0.223944,0.229250,0.013088,0.284052,0.005692,0.005881,0.084086,0.003040,0.271831,0.005097,0.004897,0.000128,0.000001,0.705000
2:05:24,29600,100000,0.240841,0.266074,0.038455,0.223829,0.233944,0.021609,0.291914,0.006307,0.006320,0.083132,0.002977,0.269316,0.005882,0.005762,0.000135,0.000001,0.704000
2:06:01,29700,100000,0.243063,0.230388,0.006018,0.234023,0.208636,0.006432,0.323656,0.005439,0.005560,0.103712,0.003103,0.320130,0.004936,0.005247,0.000062,0.000001,0.703000
2:06:37,29800,100000,0.228844,0.225738,0.009151,0.216268,0.223518,0.007478,0.292023,0.006310,0.007526,0.087909,0.003778,0.261726,0.005131,0.005110,0.000043,0.000001,0.702000
2:07:14,29900,100000,0.269099,0.242020,0.012723,0.221902,0.248681,0.005863,0.296586,0.006457,0.005858,0.083370,0.002906,0.289459,0.005723,0.005938,0.000049,0.000002,0.701000
2:07:49,30000,100000,0.245980,0.264022,0.009926,0.241331,0.228176,0.011469,0.285676,0.006159,0.005600,0.080233,0.003095,0.280960,0.005812,0.005105,0.000067,0.000003,0.700000
2:17:04,30100,100000,0.248177,0.243989,0.009306,0.240410,0.248425,0.007391,0.256138,0.006852,0.005782,0.097493,0.003479,0.264190,0.006006,0.006678,0.000029,0.000001,0.699000
2:17:40,30200,100000,0.250026,0.254651,0.011079,0.243140,0.242707,0.011667,0.284321,0.006118,0.005417,0.085734,0.003597,0.271564,0.005637,0.004963,0.000169,0.000001,0.698000
2:18:16,30300,100000,0.246802,0.225482,0.014630,0.231791,0.226308,0.007192,0.290880,0.005862,0.006384,0.089815,0.003171,0.252364,0.005279,0.004911,0.000230,0.000001,0.697000
2:18:54,30400,100000,0.217183,0.233734,0.008670,0.211618,0.218038,0.005729,0.305735,0.005413,0.006359,0.079555,0.002997,0.281608,0.004928,0.004625,0.000184,0.000001,0.696000
2:19:30,30500,100000,0.277819,0.247869,0.006802,0.240648,0.239886,0.005220,0.284386,0.005488,0.004824,0.079673,0.003187,0.283754,0.006105,0.005082,0.000040,0.000001,0.695000
2:20:30,30600,100000,0.258710,0.243581,0.007454,0.246972,0.234331,0.007404,0.275382,0.005264,0.005768,0.087579,0.003394,0.268633,0.004907,0.005802,0.000083,0.000001,0.694000
2:21:06,30700,100000,0.254826,0.242076,0.014699,0.220111,0.264848,0.011783,0.247687,0.006082,0.005624,0.085972,0.003906,0.243905,0.007816,0.005852,0.000072,0.000001,0.693000
2:21:41,30800,100000,0.229695,0.250126,0.008023,0.221807,0.249895,0.007523,0.263111,0.006293,0.005509,0.077202,0.002234,0.263111,0.005350,0.005984,0.000028,0.000002,0.692000
2:22:18,30900,100000,0.235943,0.241310,0.019368,0.224334,0.241634,0.016674,0.269475,0.005305,0.005412,0.078972,0.003492,0.249361,0.004739,0.004578,0.000287,0.000002,0.691000
2:22:55,31000,100000,0.210224,0.242354,0.017021,0.197230,0.238424,0.010235,0.285422,0.005992,0.005542,0.082128,0.003178,0.277580,0.005453,0.005068,0.000217,0.000001,0.690000
2:32:20,31100,100000,0.236912,0.257771,0.008613,0.233647,0.234288,0.010709,0.284631,0.005870,0.005173,0.072714,0.002136,0.282466,0.005099,0.005310,0.000229,0.000001,0.689000
2:32:55,31200,100000,0.215019,0.224592,0.007552,0.216268,0.212033,0.007561,0.311716,0.006600,0.006628,0.080267,0.003319,0.300974,0.006596,0.005670,0.000145,0.000001,0.688000
2:33:31,31300,100000,0.235059,0.269330,0.008568,0.227936,0.254384,0.008763,0.263073,0.005119,0.005450,0.087843,0.003450,0.260063,0.004727,0.004653,0.000207,0.000001,0.687000
2:34:07,31400,100000,0.223402,0.246126,0.005536,0.221956,0.241003,0.005720,0.271242,0.005752,0.005212,0.095234,0.003216,0.271959,0.005138,0.005690,0.000184,0.000001,0.686000
2:34:45,31500,100000,0.279338,0.235664,0.015737,0.246370,0.239804,0.014438,0.276861,0.006076,0.005542,0.082279,0.002742,0.261740,0.006191,0.005305,0.000268,0.000004,0.685000
2:35:21,31600,100000,0.254676,0.230588,0.007795,0.240658,0.201091,0.008806,0.325466,0.006565,0.005839,0.083859,0.004573,0.306279,0.005709,0.005157,0.000048,0.000002,0.684000
2:35:57,31700,100000,0.249378,0.250063,0.007916,0.249611,0.243699,0.007329,0.255730,0.006456,0.005601,0.072486,0.003374,0.263397,0.006550,0.006284,0.000113,0.000002,0.683000
2:36:57,31800,100000,0.259423,0.252655,0.009431,0.230578,0.253244,0.010713,0.255858,0.006184,0.005594,0.096755,0.002898,0.252971,0.005821,0.005469,0.000082,0.000001,0.682000
2:37:33,31900,100000,0.262251,0.218174,0.007958,0.248826,0.211540,0.008810,0.300179,0.006052,0.006561,0.078882,0.002532,0.276353,0.005379,0.005146,0.000084,0.000001,0.681000
2:38:09,32000,100000,0.228340,0.217950,0.012353,0.221997,0.217454,0.009229,0.297791,0.006027,0.005327,0.089101,0.002943,0.297408,0.005829,0.005520,0.000239,0.000002,0.680000
2:47:30,32100,100000,0.241689,0.228963,0.011063,0.237927,0.228545,0.008537,0.280058,0.005503,0.005040,0.084434,0.003594,0.275004,0.005348,0.004915,0.000214,0.000001,0.679000
2:48:05,32200,100000,0.258290,0.246413,0.008211,0.252957,0.237811,0.009006,0.275103,0.005295,0.004902,0.082373,0.003228,0.274870,0.004797,0.005455,0.000354,0.000001,0.678000
2:48:41,32300,100000,0.230410,0.174194,0.222535,0.226990,0.242483,0.018848,0.287588,0.005910,0.005397,0.091739,0.003598,0.264154,0.004935,0.005075,0.000077,0.000001,0.677000
2:49:17,32400,100000,0.269016,0.224410,0.012325,0.224786,0.248633,0.012810,0.273351,0.006198,0.006129,0.085870,0.002603,0.256492,0.007638,0.006402,0.000037,0.000002,0.676000
2:49:53,32500,100000,0.248122,0.234926,0.009294,0.231036,0.241601,0.009963,0.270932,0.005826,0.005348,0.078789,0.003168,0.269087,0.005517,0.004992,0.000025,0.000002,0.675000
2:50:31,32600,100000,0.247653,0.224832,0.007712,0.238828,0.228320,0.007747,0.281306,0.005537,0.005886,0.085805,0.003020,0.273557,0.005336,0.005097,0.000317,0.000002,0.674000
2:51:07,32700,100000,0.275656,0.252218,0.009249,0.249685,0.242313,0.008255,0.273757,0.005714,0.004926,0.102805,0.005250,0.271312,0.005441,0.004708,0.000289,0.000002,0.673000
2:51:42,32800,100000,0.224209,0.258947,0.017082,0.230152,0.233622,0.011809,0.283546,0.005343,0.004687,0.081903,0.002759,0.279163,0.004783,0.004059,0.000028,0.000001,0.672000
2:52:18,32900,100000,0.213077,0.280184,0.007842,0.218551,0.251057,0.008103,0.266974,0.006094,0.005332,0.092565,0.004399,0.263407,0.005405,0.004787,0.000044,0.000002,0.671000
2:53:18,33000,100000,0.231826,0.276803,0.008316,0.235739,0.258397,0.011299,0.248858,0.006621,0.005885,0.080478,0.003012,0.242063,0.006563,0.006659,0.000242,0.000001,0.670000
3:02:48,33100,100000,0.216038,0.248692,0.007775,0.213333,0.223015,0.010262,0.295736,0.006923,0.005977,0.077354,0.002755,0.290629,0.008761,0.006454,0.000074,0.000003,0.669000
3:03:26,33200,100000,0.238174,0.221422,0.011136,0.235832,0.213635,0.012342,0.307943,0.005651,0.005354,0.087643,0.003408,0.305000,0.005710,0.004824,0.000081,0.000002,0.668000
3:04:02,33300,100000,0.240799,0.239561,0.009772,0.241125,0.236357,0.008864,0.269621,0.005708,0.004912,0.076371,0.003046,0.273738,0.005011,0.005517,0.000047,0.000002,0.667000
3:04:38,33400,100000,0.219946,0.223202,0.006196,0.217086,0.208198,0.006947,0.313904,0.005014,0.005171,0.067527,0.002367,0.306606,0.004562,0.004627,0.000116,0.000002,0.666000
3:05:14,33500,100000,0.281573,0.245590,0.008291,0.254261,0.241204,0.008885,0.282993,0.005406,0.005115,0.074370,0.002575,0.278302,0.004847,0.004615,0.000112,0.000002,0.665000
3:05:49,33600,100000,0.242752,0.224996,0.015155,0.235139,0.213970,0.014439,0.301298,0.005301,0.006185,0.067798,0.002870,0.278785,0.005058,0.005868,0.000182,0.000001,0.664000
3:06:25,33700,100000,0.219316,0.226679,0.008052,0.206148,0.224017,0.007032,0.298191,0.006171,0.005782,0.087341,0.002938,0.294342,0.006510,0.006891,0.000163,0.000001,0.663000
3:07:02,33800,100000,0.219182,0.269532,0.009289,0.197426,0.243553,0.010813,0.283813,0.005598,0.005070,0.069524,0.002447,0.282134,0.005242,0.004582,0.000049,0.000001,0.662000
3:07:39,33900,100000,0.254306,0.216135,0.012923,0.226827,0.221430,0.016552,0.291503,0.006411,0.006375,0.079567,0.004147,0.263822,0.005677,0.005112,0.000058,0.000002,0.661000
3:08:15,34000,100000,0.233378,0.247263,0.011047,0.226994,0.245278,0.012365,0.274763,0.005850,0.005525,0.096952,0.002681,0.263720,0.005441,0.004904,0.000264,0.000002,0.660000
3:17:30,34100,100000,0.238852,0.254862,0.010406,0.244514,0.229013,0.009386,0.295170,0.005681,0.005531,0.082718,0.003734,0.281409,0.005290,0.005274,0.000068,0.000004,0.659000
3:18:30,34200,100000,0.245141,0.242961,0.013842,0.234688,0.232758,0.013965,0.289024,0.005305,0.005602,0.083077,0.003803,0.275525,0.004837,0.004797,0.000111,0.000002,0.658000
3:19:07,34300,100000,0.222381,0.238144,0.014555,0.218252,0.238704,0.014391,0.277804,0.005873,0.005195,0.086888,0.003848,0.272372,0.005567,0.004828,0.000077,0.000001,0.657000
3:19:43,34400,100000,0.244447,0.217827,0.011605,0.238051,0.217324,0.009641,0.301503,0.005884,0.005227,0.081722,0.003438,0.289532,0.005406,0.004740,0.000043,0.000002,0.656000
3:20:19,34500,100000,0.249128,0.192084,0.005301,0.214226,0.202098,0.004484,0.339221,0.005189,0.004535,0.077020,0.003195,0.339861,0.004865,0.004483,0.000151,0.000002,0.655000
3:20:54,34600,100000,0.274804,0.247574,0.012243,0.225016,0.250940,0.011394,0.262699,0.005862,0.005419,0.070036,0.003202,0.262786,0.006190,0.005108,0.000198,0.000002,0.654000
3:21:30,34700,100000,0.265818,0.201135,0.042569,0.192107,0.232953,0.013717,0.368071,0.005322,0.005427,0.092128,0.004971,0.357996,0.005018,0.005464,0.000038,0.000002,0.653000
3:22:06,34800,100000,0.264454,0.216004,0.015953,0.245893,0.224248,0.012804,0.282871,0.005158,0.004566,0.072224,0.002602,0.280925,0.004669,0.004291,0.000112,0.000002,0.652000
3:22:44,34900,100000,0.222529,0.200906,0.027194,0.208742,0.190790,0.013121,0.367646,0.004742,0.005305,0.089445,0.002571,0.375622,0.004273,0.005407,0.000300,0.000003,0.651000
3:23:19,35000,100000,0.285560,0.268812,0.011405,0.251119,0.255478,0.015993,0.282259,0.005527,0.005601,0.111719,0.005639,0.267995,0.005395,0.006009,0.000214,0.000002,0.650000
3:32:36,35100,100000,0.241262,0.248947,0.008331,0.236886,0.239676,0.009378,0.271216,0.005090,0.004641,0.076700,0.004105,0.269883,0.004608,0.004285,0.000043,0.000001,0.649000
3:33:12,35200,100000,0.253921,0.250737,0.008393,0.252343,0.226789,0.007751,0.293658,0.005201,0.004587,0.077890,0.002511,0.291263,0.004627,0.004269,0.000238,0.000001,0.648000
3:34:16,35300,100000,0.242909,0.235549,0.008599,0.229737,0.224537,0.008867,0.300144,0.005286,0.005114,0.087715,0.003255,0.291919,0.005245,0.004680,0.000105,0.000002,0.647000
3:34:52,35400,100000,0.234826,0.247318,0.008628,0.227251,0.244968,0.007675,0.259205,0.005110,0.005033,0.080577,0.003627,0.260097,0.004719,0.004553,0.000139,0.000001,0.646000
3:35:28,35500,100000,0.242195,0.239005,0.011317,0.226346,0.237852,0.009925,0.274499,0.005723,0.005117,0.069675,0.002564,0.274389,0.005451,0.005694,0.000089,0.000002,0.645000
0:01:05,35100,100000,0.228697,0.226778,0.008359,0.214413,0.224800,0.008858,0.288111,0.006225,0.005890,0.081282,0.002628,0.290258,0.007469,0.005629,0.000142,0.000001,0.649000
0:01:40,35200,100000,0.216585,0.254680,0.008719,0.224509,0.240588,0.009927,0.274916,0.004609,0.005334,0.077366,0.004017,0.259037,0.004294,0.004602,0.000140,0.000001,0.648000
0:02:14,35300,100000,0.243030,0.238967,0.008285,0.230038,0.242992,0.007839,0.280073,0.004922,0.004736,0.084240,0.002589,0.273333,0.004921,0.004950,0.000425,0.000001,0.647000
0:02:49,35400,100000,0.247495,0.191003,0.027714,0.228196,0.187684,0.022718,0.347503,0.005253,0.005617,0.082168,0.003731,0.307965,0.004949,0.005257,0.000197,0.000002,0.646000
0:03:23,35500,100000,0.299986,0.259814,0.007042,0.266718,0.259215,0.007870,0.255705,0.004785,0.004380,0.082298,0.002970,0.253004,0.004339,0.004176,0.000268,0.000001,0.645000
0:04:00,35600,100000,0.253260,0.219900,0.008834,0.239536,0.210775,0.024258,0.279202,0.004961,0.005573,0.070575,0.002452,0.264391,0.004539,0.004468,0.000136,0.000003,0.644000
0:04:34,35700,100000,0.225530,0.220726,0.011938,0.218128,0.219050,0.012799,0.302515,0.005855,0.005191,0.074782,0.002683,0.306501,0.005309,0.005855,0.000074,0.000001,0.643000
0:05:10,35800,100000,0.247444,0.242510,0.008074,0.247493,0.236624,0.008102,0.269638,0.006136,0.005450,0.062215,0.002709,0.265047,0.006263,0.005230,0.000191,0.000002,0.642000
0:05:45,35900,100000,0.200769,0.253957,0.012476,0.206702,0.226865,0.013541,0.290316,0.007458,0.006090,0.091883,0.002941,0.314063,0.006248,0.007582,0.000315,0.000001,0.641000
0:06:20,36000,100000,0.184941,0.249601,0.031069,0.168726,0.236931,0.024391,0.292413,0.005331,0.005167,0.074345,0.002515,0.258079,0.004990,0.004742,0.000079,0.000001,0.640000
0:15:21,36100,100000,0.234702,0.217068,0.044464,0.218127,0.218475,0.033904,0.313556,0.005393,0.005592,0.084996,0.002628,0.305527,0.004900,0.005610,0.000159,0.000002,0.639000
0:16:23,36200,100000,0.277614,0.206605,0.009379,0.237188,0.216404,0.010250,0.316580,0.005333,0.005293,0.085557,0.004109,0.305890,0.004712,0.004983,0.000135,0.000002,0.638000
0:16:57,36300,100000,0.243221,0.216660,0.007720,0.229119,0.210540,0.009004,0.310616,0.005220,0.004866,0.082811,0.002973,0.303443,0.004668,0.004536,0.000270,0.000001,0.637000
0:17:34,36400,100000,0.217492,0.233484,0.008924,0.204283,0.227408,0.007479,0.299499,0.005669,0.005135,0.077430,0.003000,0.296535,0.005072,0.004720,0.000229,0.000001,0.636000
0:18:09,36500,100000,0.232578,0.246538,0.006017,0.232699,0.232426,0.006129,0.289979,0.005358,0.004850,0.069314,0.003175,0.286061,0.005074,0.004925,0.000107,0.000002,0.635000
0:18:45,36600,100000,0.221734,0.274247,0.008590,0.208993,0.251321,0.010193,0.268579,0.005909,0.005633,0.063528,0.002937,0.264830,0.005851,0.005061,0.000030,0.000001,0.634000
0:19:20,36700,100000,0.208887,0.207637,0.015780,0.190387,0.205553,0.017632,0.329774,0.005831,0.005962,0.077578,0.002982,0.297329,0.005427,0.005087,0.000139,0.000001,0.633000
0:19:55,36800,100000,0.229065,0.254783,0.017968,0.217623,0.245910,0.013331,0.289179,0.005425,0.005201,0.067199,0.002266,0.286927,0.004702,0.004473,0.000100,0.000002,0.632000
0:20:31,36900,100000,0.263270,0.267916,0.007736,0.226567,0.247323,0.007073,0.288181,0.004577,0.004262,0.086259,0.003459,0.280270,0.004320,0.003729,0.000126,0.000002,0.631000
0:21:08,37000,100000,0.262341,0.216188,0.024811,0.241547,0.227515,0.016016,0.296303,0.004959,0.004805,0.082698,0.002494,0.293814,0.004541,0.004830,0.000245,0.000002,0.630000
0:29:41,37100,100000,0.238714,0.226098,0.015182,0.224488,0.229423,0.009684,0.288585,0.004923,0.004747,0.081521,0.002990,0.276887,0.004673,0.004481,0.000316,0.000002,0.629000
0:30:17,37200,100000,0.214934,0.262682,0.007954,0.218814,0.232271,0.006488,0.290050,0.005433,0.004770,0.071297,0.003616,0.293903,0.005399,0.004301,0.000035,0.000001,0.628000
0:30:52,37300,100000,0.258214,0.245800,0.006362,0.240993,0.248362,0.005688,0.259625,0.006111,0.005033,0.077315,0.002533,0.271725,0.006014,0.006717,0.000072,0.000002,0.627000
0:31:53,37400,100000,0.243925,0.243322,0.009412,0.231478,0.233651,0.009140,0.277834,0.005638,0.005112,0.075422,0.002748,0.279327,0.005148,0.004633,0.000130,0.000002,0.626000
0:32:28,37500,100000,0.226784,0.232451,0.033135,0.203946,0.236362,0.012326,0.294915,0.005023,0.005112,0.070841,0.002769,0.281061,0.005248,0.005024,0.000264,0.000003,0.625000
0:33:03,37600,100000,0.244086,0.222674,0.007211,0.235986,0.223929,0.007752,0.302089,0.005417,0.005180,0.088132,0.002812,0.294418,0.004750,0.004764,0.000082,0.000002,0.624000
0:33:38,37700,100000,0.223614,0.215944,0.012209,0.198139,0.216197,0.011351,0.326079,0.005496,0.005750,0.073611,0.003093,0.322924,0.004970,0.004747,0.000097,0.000002,0.623000
0:34:13,37800,100000,0.238118,0.248506,0.011348,0.237206,0.238706,0.010202,0.278790,0.004583,0.004169,0.071101,0.003140,0.274465,0.004453,0.004158,0.000351,0.000002,0.622000
0:34:51,37900,100000,0.239893,0.240439,0.016866,0.221044,0.218884,0.019002,0.310377,0.005459,0.005012,0.061631,0.002488,0.331430,0.005004,0.005431,0.000119,0.000001,0.621000
0:35:26,38000,100000,0.204040,0.296121,0.010800,0.224303,0.261143,0.010710,0.250665,0.005814,0.004703,0.077126,0.002663,0.254336,0.006692,0.005288,0.000183,0.000001,0.620000
0:43:57,38100,100000,0.241507,0.227486,0.007612,0.232704,0.211747,0.007277,0.313774,0.005090,0.004538,0.058000,0.001596,0.312176,0.004350,0.004595,0.000197,0.000001,0.619000
0:44:32,38200,100000,0.263687,0.227244,0.016190,0.233570,0.230021,0.010175,0.279677,0.004279,0.004548,0.078745,0.003841,0.272115,0.004087,0.004439,0.000175,0.000001,0.618000
0:45:10,38300,100000,0.259476,0.231166,0.009021,0.245476,0.229036,0.009556,0.277534,0.004958,0.004489,0.090633,0.003562,0.273463,0.004337,0.004306,0.000123,0.000002,0.617000
0:45:46,38400,100000,0.280053,0.268909,0.014374,0.249690,0.266090,0.009540,0.252336,0.005453,0.004685,0.074000,0.003040,0.250309,0.004722,0.004231,0.000131,0.000002,0.616000
0:46:21,38500,100000,0.212412,0.273101,0.008053,0.221768,0.237213,0.008845,0.283085,0.005037,0.005066,0.082979,0.003883,0.274171,0.004529,0.004453,0.000111,0.000002,0.615000
0:47:20,38600,100000,0.215889,0.247191,0.011052,0.209413,0.228085,0.009668,0.303871,0.004468,0.004746,0.075014,0.002686,0.296307,0.004276,0.004201,0.000170,0.000002,0.614000
0:47:55,38700,100000,0.273772,0.235482,0.020172,0.247070,0.250068,0.012781,0.262507,0.005911,0.005217,0.084698,0.002534,0.254325,0.006039,0.004981,0.000023,0.000001,0.613000
0:48:33,38800,100000,0.251147,0.236694,0.007430,0.246158,0.238563,0.007821,0.266689,0.005395,0.004929,0.085062,0.003296,0.261657,0.005150,0.005137,0.000066,0.000001,0.612000
0:49:08,38900,100000,0.231339,0.261715,0.008999,0.229277,0.251607,0.008650,0.258222,0.005996,0.005020,0.060004,0.002410,0.260228,0.006683,0.005292,0.000040,0.000001,0.611000
0:49:43,39000,100000,0.309243,0.217691,0.007283,0.243583,0.247956,0.006979,0.262040,0.004551,0.004027,0.071276,0.002948,0.259089,0.004298,0.004146,0.000099,0.000001,0.610000
0:58:21,39100,100000,0.277490,0.252869,0.007398,0.242700,0.250003,0.008083,0.260069,0.006360,0.005431,0.071970,0.002818,0.262891,0.005268,0.005849,0.000067,0.000001,0.609000
0:58:56,39200,100000,0.261527,0.234433,0.007545,0.244551,0.235349,0.007788,0.275400,0.004162,0.004461,0.090616,0.003330,0.269147,0.003726,0.004365,0.000171,0.000001,0.608000
0:59:31,39300,100000,0.275596,0.190596,0.007119,0.233543,0.220428,0.007098,0.307805,0.005649,0.005477,0.081696,0.004322,0.296668,0.004798,0.004451,0.000346,0.000003,0.607000
1:00:07,39400,100000,0.251533,0.242634,0.011194,0.243374,0.242435,0.010526,0.259430,0.005152,0.004716,0.069156,0.002775,0.257233,0.004940,0.004609,0.000085,0.000002,0.606000
1:00:42,39500,100000,0.234351,0.274072,0.008454,0.230179,0.253524,0.008817,0.257162,0.004895,0.004566,0.071199,0.001468,0.250356,0.004610,0.004312,0.000143,0.000002,0.605000
1:01:19,39600,100000,0.226433,0.260127,0.015041,0.233715,0.239912,0.013532,0.270699,0.005468,0.005164,0.076385,0.004286,0.259117,0.004983,0.004696,0.000056,0.000003,0.604000
1:01:55,39700,100000,0.215714,0.284193,0.013759,0.213772,0.276170,0.010790,0.243339,0.005843,0.005193,0.083479,0.004304,0.242428,0.005383,0.004774,0.000030,0.000001,0.603000
1:02:53,39800,100000,0.239212,0.285119,0.007682,0.217722,0.222103,0.009290,0.314686,0.004677,0.004245,0.071398,0.002657,0.316626,0.004245,0.004183,0.000028,0.000001,0.602000
1:03:29,39900,100000,0.227090,0.228783,0.009320,0.224114,0.218617,0.010111,0.295537,0.005440,0.005284,0.072140,0.003685,0.280440,0.004955,0.004954,0.000150,0.000003,0.601000
1:04:04,40000,100000,0.241401,0.247374,0.008653,0.239839,0.244806,0.007860,0.264679,0.004416,0.004167,0.069099,0.002078,0.262218,0.004264,0.004346,0.000036,0.000001,0.600000
1:12:40,40100,100000,0.266604,0.208580,0.009742,0.242639,0.196588,0.009777,0.343028,0.006186,0.005281,0.071734,0.002323,0.345442,0.005104,0.005927,0.000041,0.000001,0.599000
1:13:15,40200,100000,0.218624,0.247934,0.010170,0.228710,0.222774,0.012379,0.294533,0.004897,0.005160,0.066037,0.002613,0.283907,0.004640,0.004603,0.000084,0.000001,0.598000
1:13:51,40300,100000,0.243423,0.196340,0.008828,0.237484,0.168639,0.021145,0.380476,0.005141,0.006255,0.075946,0.002307,0.312350,0.004456,0.005278,0.000170,0.000001,0.597000
1:14:29,40400,100000,0.208558,0.226705,0.006649,0.199403,0.220770,0.006084,0.307765,0.004809,0.005035,0.091140,0.003870,0.301942,0.004429,0.004863,0.000041,0.000001,0.596000
1:15:04,40500,100000,0.226276,0.245438,0.013729,0.231888,0.224491,0.014860,0.288058,0.004870,0.004702,0.075169,0.003312,0.280776,0.004439,0.004726,0.000067,0.000001,0.595000
1:15:39,40600,100000,0.246528,0.238031,0.009383,0.220444,0.231199,0.008572,0.287027,0.005726,0.004803,0.084325,0.003031,0.297802,0.005977,0.006992,0.000071,0.000002,0.594000
1:16:15,40700,100000,0.231358,0.267633,0.015862,0.226942,0.255001,0.014140,0.257670,0.005036,0.004713,0.060131,0.002785,0.255704,0.004729,0.004309,0.000174,0.000002,0.593000
1:16:50,40800,100000,0.230715,0.228517,0.007171,0.233721,0.218979,0.007591,0.298083,0.004816,0.004223,0.066932,0.002748,0.295908,0.004429,0.004050,0.000286,0.000001,0.592000
1:17:26,40900,100000,0.288551,0.202728,0.007953,0.262889,0.215666,0.007884,0.295392,0.005497,0.005758,0.068879,0.002939,0.289733,0.004902,0.005152,0.000079,0.000003,0.591000
1:18:27,41000,100000,0.242048,0.277644,0.019763,0.236966,0.258014,0.013855,0.257993,0.004940,0.004466,0.067690,0.003072,0.254117,0.004479,0.004398,0.000038,0.000001,0.590000
1:27:14,41100,100000,0.249587,0.225123,0.006739,0.245150,0.209390,0.006293,0.324864,0.004960,0.004625,0.057972,0.002372,0.323765,0.004441,0.004547,0.000044,0.000001,0.589000
