Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,D/loss_td_real,D/loss_td_fake,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot,G/loss_td_fake
0:15:34,12700,-0.2922,0.2457,0.0199,4.1075,0.0007,-0.0666,0.0299,-0.2538,0.0415,0.0042,4.1088,0.0331,-0.0263
0:15:38,12800,-0.2662,0.2419,0.0821,4.1359,0.0008,-0.0772,0.0071,-0.2346,0.0325,0.0337,4.1583,0.0255,-0.0075
0:15:42,12900,-0.2573,0.2311,0.1455,4.0718,0.0014,-0.0583,0.0267,-0.2342,0.0382,0.0594,4.0840,0.0296,-0.0175
0:15:46,13000,-0.2658,0.2094,0.0464,4.1101,0.0009,-0.0276,0.0474,-0.2069,0.0386,0.0246,4.1103,0.0311,-0.0427
0:16:25,13100,-0.2482,0.2325,0.0063,4.0960,0.0011,-0.0454,0.0434,-0.2335,0.0301,0.0126,4.0957,0.0229,-0.0436
0:16:28,13200,-0.2675,0.2350,0.0152,4.1295,0.0009,-0.0641,0.0140,-0.2296,0.0339,0.0052,4.1365,0.0270,-0.0178
0:16:32,13300,-0.2913,0.2433,0.0008,4.1235,0.0009,-0.0734,0.0401,-0.2406,0.0402,0.0018,4.1188,0.0304,-0.0397
0:16:36,13400,-0.2848,0.2591,0.3979,4.0813,0.0009,-0.0667,0.0333,-0.2505,0.0320,0.0010,4.0877,0.0269,-0.0288
0:16:40,13500,-0.2733,0.2437,0.0235,4.1645,0.0006,-0.0488,0.0210,-0.2397,0.0320,0.0093,4.1538,0.0251,-0.0197
0:16:44,13600,-0.2883,0.2664,0.0112,4.1360,0.0011,-0.0696,0.0067,-0.2624,0.0313,0.0011,4.1286,0.0251,-0.0074
0:16:48,13700,-0.2455,0.2174,0.0161,4.0950,0.0005,-0.0437,0.0081,-0.2128,0.0363,0.0036,4.0878,0.0269,-0.0085
0:16:52,13800,-0.2569,0.2325,0.0316,4.1322,0.0012,-0.0213,0.0255,-0.2322,0.0314,0.0123,4.1416,0.0235,-0.0258
0:16:56,13900,-0.2879,0.2622,0.0229,4.1262,0.0005,-0.0776,0.0417,-0.2600,0.0312,0.0179,4.1273,0.0239,-0.0420
0:16:59,14000,-0.2824,0.2631,0.0083,4.1719,0.0009,-0.0709,0.0334,-0.2583,0.0302,0.0084,4.1519,0.0230,-0.0299
0:17:37,14100,-0.2723,0.2541,0.0455,4.1090,0.0012,-0.0906,0.0139,-0.2523,0.0296,0.0024,4.1009,0.0244,-0.0159
0:17:41,14200,-0.2756,0.2481,0.0063,4.1749,0.0010,-0.0585,0.0335,-0.2463,0.0356,0.0017,4.1492,0.0286,-0.0338
0:17:45,14300,-0.2769,0.2235,0.0113,4.1640,0.0015,-0.0488,0.0364,-0.2124,0.0504,0.2682,4.1368,0.0360,-0.0363
0:17:48,14400,-0.2362,0.2095,0.0081,4.1059,0.0011,-0.0339,0.0388,-0.2033,0.0371,0.0014,4.1324,0.0275,-0.0390
0:17:53,14500,-0.2701,0.2378,0.0125,4.1139,0.0010,-0.0781,0.0384,-0.2347,0.0321,0.0006,4.1173,0.0245,-0.0379
0:17:57,14600,-0.2581,0.2261,0.0613,4.1366,0.0012,-0.0798,0.0192,-0.2192,0.0312,0.0018,4.1329,0.0241,-0.0190
0:18:00,14700,-0.2741,0.2358,0.0568,4.1026,0.0016,-0.0597,0.0183,-0.2286,0.0334,0.0114,4.1285,0.0258,-0.0119
0:18:04,14800,-0.2636,0.2272,0.0039,4.1334,0.0015,-0.0475,0.0257,-0.2359,0.0349,0.0280,4.1411,0.0269,-0.0264
0:18:09,14900,-0.2383,0.2014,0.0045,4.1183,0.0019,-0.0635,0.0126,-0.1900,0.0304,0.0049,4.1246,0.0239,-0.0135
0:18:12,15000,-0.2734,0.2430,0.0291,4.1381,0.0007,-0.0527,0.0097,-0.2520,0.0322,0.0184,4.1334,0.0251,-0.0092
0:18:49,15100,-0.2937,0.2603,0.1177,4.1620,0.0017,-0.0309,0.0101,-0.2506,0.0345,0.0012,4.1862,0.0255,-0.0212
0:18:53,15200,-0.2734,0.2375,0.0143,4.1341,0.0016,-0.0588,0.0276,-0.2301,0.0327,0.0039,4.1183,0.0246,-0.0273
0:18:57,15300,-0.2153,0.1819,0.1122,4.1176,0.0024,-0.0742,0.0414,-0.1943,0.0309,0.0042,4.1109,0.0238,-0.0402
0:19:00,15400,-0.2478,0.2224,0.0046,4.1261,0.0007,-0.0549,0.0190,-0.2224,0.0295,0.0366,4.1187,0.0222,-0.0200
0:19:05,15500,-0.2423,0.2083,0.0055,4.1638,0.0013,-0.0638,0.0289,-0.2150,0.0320,0.0149,4.1272,0.0241,-0.0269
0:19:09,15600,-0.2503,0.2124,0.0114,4.1278,0.0010,-0.0734,0.0581,-0.2191,0.0351,0.0013,4.1193,0.0269,-0.0605
0:19:12,15700,-0.2685,0.2424,0.0146,4.1192,0.0007,-0.0673,-0.0000,-0.2433,0.0282,0.0091,4.1216,0.0216,0.0061
0:19:16,15800,-0.2321,0.2162,0.0922,4.0981,0.0008,-0.0330,-0.0117,-0.2178,0.0262,0.0416,4.0980,0.0203,0.0200
0:19:20,15900,-0.2858,0.2608,0.0037,4.1269,0.0017,-0.0658,0.0512,-0.2629,0.0356,0.0011,4.1232,0.0260,-0.0511
0:19:24,16000,-0.2146,0.1893,0.0054,4.1612,0.0007,-0.0581,0.0258,-0.1964,0.0291,0.0045,4.1366,0.0220,-0.0261
0:20:01,16100,-0.2619,0.2248,0.0177,4.0779,0.0009,-0.0519,0.0223,-0.2338,0.0353,0.0003,4.1155,0.0270,-0.0233
0:20:05,16200,-0.2389,0.2131,0.0091,4.1368,0.0015,-0.0439,0.0230,-0.2217,0.0311,0.0030,4.1241,0.0237,-0.0210
0:20:09,16300,-0.2259,0.2018,0.0014,4.1084,0.0007,-0.0649,0.0389,-0.2069,0.0300,0.0002,4.1118,0.0226,-0.0383
0:20:12,16400,-0.2544,0.2137,0.0048,4.1292,0.0007,-0.0859,0.0431,-0.2081,0.0363,0.0009,4.1334,0.0278,-0.0449
0:20:17,16500,-0.2669,0.2421,0.0100,4.1346,0.0006,-0.0924,0.0437,-0.2432,0.0297,0.0002,4.1439,0.0230,-0.0434
0:20:21,16600,-0.2695,0.2441,0.0188,4.1691,0.0009,-0.0921,0.0483,-0.2383,0.0294,0.0003,4.1564,0.0232,-0.0445
0:20:25,16700,-0.2647,0.2409,0.0076,4.1406,0.0008,-0.0450,0.0227,-0.2386,0.0285,0.0016,4.1400,0.0214,-0.0241
0:20:29,16800,-0.2608,0.2372,0.0008,4.1278,0.0006,-0.0489,0.0102,-0.2305,0.0303,0.0003,4.1315,0.0216,-0.0108
0:20:34,16900,-0.2561,0.2346,0.0107,4.1252,0.0007,-0.0894,0.0336,-0.2249,0.0285,0.0002,4.1395,0.0209,-0.0339
0:20:38,17000,-0.2725,0.2409,0.0087,4.1510,0.0012,-0.0995,0.0810,-0.2441,0.0321,0.0312,4.1618,0.0243,-0.0811
0:21:14,17100,-0.2656,0.2339,0.0043,4.1244,0.0009,-0.1083,0.0762,-0.2397,0.0310,0.0004,4.1125,0.0236,-0.0760
0:21:18,17200,-0.2833,0.2515,0.0068,4.1207,0.0018,-0.0692,0.0790,-0.2299,0.0342,0.0083,4.1460,0.0261,-0.0801
0:21:22,17300,-0.2249,0.2037,0.0014,4.1461,0.0010,-0.0585,0.0550,-0.2114,0.0268,0.0010,4.1533,0.0205,-0.0551
0:21:25,17400,-0.2734,0.2526,0.0733,4.1097,0.0009,-0.0929,0.0402,-0.2460,0.0338,0.0015,4.0951,0.0252,-0.0215
