Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,D/loss_td_real,D/loss_td_fake,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot,G/loss_td_fake
0:18:23,11600,0.2549,-0.2452,0.6668,4.1427,0.0056,-0.2594,0.0872,0.2350,0.0520,0.1077,4.1123,0.0582,-0.0210
0:18:27,11700,0.2149,-0.2102,0.4765,4.1061,0.0033,0.1876,-0.3157,0.2072,0.0622,0.0599,4.1100,0.0473,0.3459
0:18:32,11800,0.2354,-0.2278,0.2817,4.1253,0.0022,0.0123,-0.2150,0.2271,0.0457,0.0823,4.1320,0.0427,0.1689
0:18:37,11900,0.2371,-0.2285,0.4822,4.0905,0.0031,0.1300,-0.2778,0.2282,0.0590,0.0814,4.0953,0.0482,0.3361
0:18:41,12000,0.2209,-0.2188,0.3311,4.1056,0.0046,0.9453,-1.0761,0.2154,0.0733,0.0558,4.1006,0.0494,1.0347
0:19:19,12100,0.2393,-0.2378,0.3516,4.0902,0.0036,0.4925,-0.6777,0.2468,0.0624,0.0426,4.0808,0.0433,0.6743
0:19:23,12200,0.2610,-0.2665,0.2714,4.1056,0.0021,0.3617,-0.4798,0.2609,0.0636,0.0628,4.1184,0.0419,0.5176
0:19:27,12300,0.2418,-0.2374,0.3116,4.1432,0.0020,0.0637,-0.1835,0.2355,0.0696,0.0503,4.1472,0.0437,0.1725
0:19:33,12400,0.2617,-0.2638,0.4263,4.1448,0.0037,0.7479,-0.8533,0.2707,0.0687,0.1067,4.1451,0.0474,0.8853
0:19:37,12500,0.2634,-0.2531,0.2892,4.1122,0.0039,0.0503,-0.2088,0.2543,0.0537,0.0681,4.1345,0.0431,0.2248
0:19:41,12600,0.2660,-0.2643,0.1737,4.1031,0.0027,0.0422,-0.1307,0.2553,0.0530,0.0358,4.1005,0.0364,0.1582
0:19:46,12700,0.2608,-0.2572,0.3076,4.1202,0.0033,0.3479,-0.4707,0.2584,0.0777,0.0566,4.1240,0.0435,0.4854
0:19:50,12800,0.2715,-0.2702,0.1957,4.1253,0.0018,0.2527,-0.3212,0.2680,0.0467,0.0499,4.1309,0.0371,0.3261
0:19:55,12900,0.2778,-0.2733,0.2343,4.1102,0.0019,-0.2663,0.1402,0.2726,0.0521,0.0663,4.0970,0.0402,-0.1221
0:19:59,13000,0.2781,-0.2710,0.4590,4.1463,0.0030,0.5617,-0.7090,0.2674,0.1005,0.0977,4.1448,0.0470,0.7169
0:20:37,13100,0.3259,-0.3253,0.3653,4.1178,0.0020,0.0334,-0.0638,0.3277,0.0555,0.0423,4.1212,0.0420,0.0516
0:20:42,13200,0.3196,-0.3176,0.2645,4.1098,0.0035,0.0236,-0.1307,0.3253,0.0621,0.0422,4.1299,0.0400,0.1872
0:20:47,13300,0.3127,-0.3065,0.1959,4.0895,0.0018,0.2915,-0.3691,0.3130,0.0519,0.0238,4.1016,0.0410,0.3528
0:20:51,13400,0.3000,-0.2950,0.2553,4.1092,0.0035,0.4333,-0.5691,0.2914,0.0502,0.0386,4.1137,0.0361,0.5400
0:20:55,13500,0.2825,-0.2815,0.2723,4.1130,0.1812,0.3763,-0.5250,0.1107,0.0553,0.0719,4.1189,0.0466,0.5760
0:21:00,13600,0.2225,-0.2186,0.1851,4.1205,0.0033,0.4900,-0.6138,0.2199,0.0505,0.0578,4.1076,0.0386,0.5947
0:21:05,13700,0.2560,-0.2564,0.2202,4.1095,0.0035,0.8391,-0.9595,0.2605,0.0626,0.0329,4.1089,0.0413,0.9800
