Elapsed Time,Iteration,Total Iterations,D/latent_real,D/latent_fake,D/latent_reg,D/ref_real,D/ref_fake,D/ref_reg,G/latent_adv,G/latent_dom,G/latent_cyc,G/latent_id,G/latent_sty,G/latent_ds,G/ref_adv,G/ref_dom,G/ref_cyc,G/ref_id,G/ref_sty,G/ref_ds,G/lambda_ds
1:31:15,12800,100000,0.055772,0.000468,0.048028,0.019939,0.215207,0.046410,0.993080,735.033752,0.055043,0.053459,0.334300,6.555530,0.586316,13.035858,0.054378,0.051492,2.467445,0.020650,0.872000
1:31:47,12900,100000,0.059237,0.000120,0.071923,0.013483,0.189220,0.040253,1.001687,594.760193,0.060267,0.056866,0.335876,5.569197,0.576758,20.592720,0.055960,0.054177,3.994985,0.012156,0.871000
1:32:19,13000,100000,0.090162,0.000250,0.088081,0.032523,0.171961,0.055900,1.031445,586.707886,0.054148,0.053391,0.381678,6.810268,0.655359,10.167180,0.053424,0.050725,7.267257,0.037446,0.870000
1:32:51,13100,100000,0.082679,0.000057,0.059863,0.022996,0.204968,0.036545,1.001263,777.904724,0.050034,0.047545,0.402865,7.716659,0.539089,9.497236,0.048201,0.045992,6.479405,0.023678,0.869000
1:33:23,13200,100000,0.080507,0.000135,0.095849,0.023338,0.241958,0.055608,1.000353,926.071167,0.058380,0.054688,0.333401,6.953723,0.539765,15.661556,0.054981,0.051864,6.744000,0.025299,0.868000
1:33:54,13300,100000,0.074388,0.001058,0.057062,0.020467,0.234156,0.037121,0.948814,1084.321655,0.059483,0.056368,0.378352,6.197289,0.485776,20.509933,0.056700,0.052970,4.053058,0.021223,0.867000
1:34:26,13400,100000,0.044908,0.000418,0.066981,0.007685,0.162751,0.033301,1.033408,699.496887,0.058552,0.057973,0.329642,7.633621,0.765184,19.636566,0.059332,0.054914,4.558453,0.032013,0.866000
1:34:59,13500,100000,0.066341,0.000062,0.066969,0.023110,0.238973,0.044873,0.984537,480.643494,0.046725,0.045626,0.336394,6.180037,0.461366,8.338535,0.047001,0.043194,2.589467,0.015952,0.865000
1:35:30,13600,100000,0.101105,0.000108,0.074287,0.027508,0.143852,0.043968,1.021562,493.798309,0.061832,0.056675,0.367018,7.340462,0.614054,12.252406,0.060971,0.054023,3.351064,0.052680,0.864000
1:36:24,13700,100000,0.065697,0.000190,0.093046,0.015165,0.198595,0.051576,1.012763,586.705200,0.061268,0.058280,0.400793,6.987842,0.672597,11.687626,0.063814,0.056951,6.047088,0.019985,0.863000
1:36:56,13800,100000,0.071946,0.000443,0.071998,0.029541,0.155457,0.050454,0.977960,367.556396,0.051724,0.049557,0.412356,7.298652,0.776182,11.705652,0.049719,0.047056,5.317074,0.021538,0.862000
1:37:28,13900,100000,0.083287,0.000200,0.050177,0.027685,0.218839,0.035422,1.025736,532.985291,0.053945,0.049722,0.379342,6.442485,0.465121,16.272152,0.050408,0.049135,4.668691,0.033331,0.861000
1:38:00,14000,100000,0.118120,0.000465,0.077408,0.036060,0.162137,0.045776,0.967945,607.144775,0.059051,0.057171,0.411199,7.432785,0.592439,8.876070,0.056303,0.053367,8.290566,0.030222,0.860000
1:41:20,14100,100000,0.067603,0.000131,0.078608,0.024213,0.211047,0.049630,0.987943,883.044678,0.057476,0.056825,0.304892,6.997203,0.590968,12.713581,0.059456,0.053224,3.307557,0.026048,0.859000
1:41:52,14200,100000,0.111982,0.000269,0.093347,0.032669,0.167029,0.054546,0.986808,448.808167,0.051541,0.048111,0.393832,7.810741,0.531779,13.637956,0.051435,0.046290,3.091316,0.030006,0.858000
1:42:24,14300,100000,0.088587,0.000372,0.073462,0.036626,0.182964,0.048257,1.027674,718.750122,0.053690,0.051938,0.342618,6.561230,0.538120,16.361488,0.053147,0.049175,4.771311,0.038142,0.857000
1:42:56,14400,100000,0.120167,0.000059,0.104405,0.028967,0.218244,0.038176,0.989496,863.641479,0.046024,0.044373,0.372488,6.833034,0.474407,10.765638,0.045167,0.042432,4.109450,0.031818,0.856000
1:43:29,14500,100000,0.120312,0.000478,0.068669,0.050088,0.241109,0.047744,1.043473,456.643921,0.053521,0.049584,0.376562,6.276098,0.462516,12.116740,0.055174,0.047075,8.478841,0.025318,0.855000
1:44:02,14600,100000,0.079254,0.000485,0.049452,0.040097,0.166715,0.037403,0.974370,1181.183472,0.056063,0.054934,0.352210,8.005461,0.591023,15.951132,0.056669,0.052485,4.177453,0.032909,0.854000
1:44:56,14700,100000,0.053877,0.000233,0.050791,0.025629,0.236257,0.040719,1.030483,700.235474,0.057469,0.053826,0.308318,6.987459,0.564926,14.334131,0.058480,0.051648,3.442830,0.034780,0.853000
1:45:28,14800,100000,0.066014,0.000166,0.077114,0.022495,0.130675,0.051996,1.013453,903.166687,0.047485,0.044970,0.353644,8.353580,0.699326,10.546515,0.048644,0.043328,4.803785,0.043490,0.852000
1:46:01,14900,100000,0.084333,0.000278,0.078859,0.024670,0.157046,0.041091,0.985267,761.743408,0.056055,0.055084,0.361039,8.005926,0.571571,12.845825,0.055375,0.052895,4.649103,0.025627,0.851000
1:46:34,15000,100000,0.081001,0.000245,0.087737,0.023609,0.206540,0.047736,0.970472,550.323669,0.053752,0.052667,0.350121,7.723855,0.525103,12.762339,0.053717,0.049845,3.247645,0.009479,0.850000
1:47:06,15100,100000,0.096168,0.000181,0.090182,0.039685,0.175689,0.054212,0.985215,966.699463,0.050981,0.048382,0.373955,7.878914,0.673310,11.711209,0.049116,0.047011,6.447570,0.033138,0.849000
1:47:38,15200,100000,0.066827,0.001088,0.057738,0.026261,0.102895,0.042758,0.958703,977.973694,0.065848,0.064033,0.371706,6.763899,0.713309,15.401587,0.066326,0.060535,7.646358,0.015894,0.848000
1:48:10,15300,100000,0.092537,0.000401,0.086191,0.026481,0.132033,0.049777,1.029465,601.423218,0.054852,0.051366,0.384881,7.776797,0.661332,10.415340,0.054747,0.049421,7.780240,0.012899,0.847000
1:48:43,15400,100000,0.044255,0.000620,0.056056,0.018684,0.143262,0.041353,1.025631,842.764038,0.057143,0.055869,0.324948,7.205964,0.629401,13.382302,0.062069,0.052834,7.164761,0.011414,0.846000
1:49:16,15500,100000,0.122771,0.000135,0.069403,0.045676,0.159506,0.045680,1.009990,876.873718,0.055096,0.053763,0.341980,6.653348,0.644776,9.859691,0.054976,0.050581,4.838140,0.032995,0.845000
1:49:47,15600,100000,0.084938,0.000299,0.066484,0.030172,0.206655,0.040120,0.976316,548.920898,0.052192,0.048683,0.321134,6.267404,0.549560,10.829936,0.049974,0.047358,7.042789,0.012708,0.844000
1:50:42,15700,100000,0.054790,0.000100,0.061085,0.013673,0.211027,0.032951,1.013972,1063.536133,0.054207,0.053703,0.314246,7.848590,0.585979,14.681793,0.054620,0.051917,3.717332,0.051455,0.843000
1:51:15,15800,100000,0.085917,0.000071,0.067837,0.034526,0.239606,0.046849,1.000011,667.375305,0.053660,0.052782,0.333550,8.108418,0.498884,15.969787,0.056138,0.050671,4.393898,0.026486,0.842000
1:51:48,15900,100000,0.078156,0.000138,0.054308,0.025446,0.210109,0.040923,1.013190,1194.057739,0.071845,0.067003,0.343439,6.919386,0.537478,23.149748,0.071215,0.062952,4.718834,0.030789,0.841000
1:52:20,16000,100000,0.081103,0.000137,0.070657,0.032048,0.161278,0.045018,0.990685,630.059631,0.048193,0.047340,0.299214,6.928865,0.561776,5.333258,0.050040,0.045802,3.040322,0.026592,0.840000
1:55:38,16100,100000,0.093701,0.000327,0.052258,0.040168,0.122335,0.043825,0.981109,802.525269,0.068542,0.064505,0.342653,8.080051,0.607104,9.111034,0.067875,0.061950,5.037258,0.029575,0.839000
1:56:10,16200,100000,0.073214,0.000276,0.089466,0.010412,0.328002,0.025120,0.995054,771.104492,0.044133,0.042950,0.329446,7.265876,0.476747,13.191914,0.045815,0.043767,3.147141,0.010812,0.838000
1:56:42,16300,100000,0.079992,0.001149,0.084390,0.023381,0.181023,0.043435,1.046091,1116.206299,0.054406,0.053597,0.354836,6.527113,0.613866,9.751609,0.052870,0.050194,4.780313,0.022026,0.837000
1:57:14,16400,100000,0.080357,0.000180,0.081592,0.029523,0.208908,0.049393,0.985256,664.054199,0.047939,0.047272,0.294644,7.374679,0.497502,12.973184,0.050202,0.045956,3.124942,0.029947,0.836000
1:57:46,16500,100000,0.082592,0.000172,0.096397,0.027378,0.191536,0.057956,1.001002,786.655701,0.050715,0.048729,0.335105,7.195787,0.591807,15.440024,0.051979,0.045549,5.422766,0.034743,0.835000
1:58:17,16600,100000,0.077040,0.000110,0.055094,0.026699,0.286765,0.041523,1.011681,684.531677,0.065222,0.063403,0.320269,7.232124,0.750345,15.917200,0.066037,0.061278,2.487359,0.059751,0.834000
1:59:12,16700,100000,0.122955,0.000224,0.066229,0.031840,0.274485,0.036661,1.003824,1009.923645,0.060209,0.056686,0.383425,5.914224,0.442917,7.753917,0.056234,0.053206,7.145556,0.028391,0.833000
1:59:44,16800,100000,0.089920,0.000113,0.093326,0.024515,0.184428,0.047367,0.971961,983.366882,0.054083,0.053787,0.316454,5.542029,0.513125,5.192197,0.054081,0.050203,5.847681,0.006926,0.832000
2:00:16,16900,100000,0.058979,0.000634,0.051781,0.032200,0.162976,0.041813,1.006590,829.499756,0.056311,0.055905,0.316526,5.554810,0.523689,13.841606,0.057816,0.054147,4.310380,0.030602,0.831000
2:00:48,17000,100000,0.051441,0.000265,0.054530,0.024338,0.130308,0.041289,1.022110,884.635071,0.062305,0.057475,0.338055,7.147137,0.617700,21.697065,0.060257,0.055644,2.915847,0.016813,0.830000
2:01:20,17100,100000,0.062906,0.000309,0.047560,0.030705,0.162354,0.039609,0.975793,832.451477,0.065043,0.060226,0.321811,6.766846,0.525652,11.942376,0.067682,0.058754,5.073888,0.044501,0.829000
2:01:53,17200,100000,0.102438,0.000198,0.056278,0.039661,0.199559,0.042612,0.981128,626.270264,0.050577,0.048969,0.395036,8.118061,0.534191,12.790921,0.051134,0.047344,3.769554,0.025081,0.828000
2:02:24,17300,100000,0.104637,0.000193,0.088130,0.044532,0.281829,0.048981,0.964825,1108.888794,0.046978,0.045484,0.407387,7.014932,0.431211,12.135371,0.046041,0.043786,4.234385,0.013737,0.827000
2:02:56,17400,100000,0.052423,0.000651,0.059491,0.020031,0.241532,0.049669,1.046425,1043.314697,0.054864,0.053493,0.338960,6.345112,0.562020,10.495052,0.059543,0.051184,5.213451,0.041842,0.826000
2:03:29,17500,100000,0.080810,0.000163,0.079016,0.033017,0.171367,0.044445,1.017979,913.729248,0.050520,0.049916,0.311196,7.295663,0.573942,16.693207,0.051103,0.048178,5.582349,0.034224,0.825000
2:04:01,17600,100000,0.035371,0.000217,0.068182,0.012899,0.196222,0.053137,1.001373,1094.023682,0.057532,0.053287,0.371799,7.858638,0.596389,6.554467,0.057301,0.050965,4.372063,0.014022,0.824000
2:04:56,17700,100000,0.080630,0.000222,0.062676,0.030498,0.192476,0.044177,0.994841,795.074219,0.048188,0.046405,0.346791,7.622057,0.620046,16.005100,0.053903,0.043818,4.718259,0.041585,0.823000
2:05:28,17800,100000,0.099486,0.000428,0.071560,0.035152,0.130127,0.050589,0.973393,1042.402466,0.047316,0.046604,0.426969,6.987187,0.703576,15.751237,0.048929,0.044185,4.538412,0.044809,0.822000
2:06:00,17900,100000,0.103444,0.000245,0.088474,0.028989,0.211493,0.038548,0.979549,1119.837158,0.054859,0.054406,0.318181,8.812150,0.511616,11.491934,0.055807,0.050969,9.622491,0.018067,0.821000
2:06:32,18000,100000,0.060277,0.000062,0.065346,0.017730,0.142168,0.045801,1.014305,695.795959,0.065635,0.063499,0.422783,8.763297,0.624046,8.418089,0.069780,0.062732,6.976241,0.011573,0.820000
2:10:07,18100,100000,0.096582,0.000324,0.096283,0.023125,0.226046,0.052715,0.984459,948.221313,0.055267,0.053713,0.343246,6.999794,0.466410,15.336664,0.054080,0.052232,6.123907,0.025791,0.819000
2:10:39,18200,100000,0.067276,0.000031,0.041952,0.033828,0.242799,0.039295,1.008289,751.803711,0.060745,0.056504,0.406702,6.641782,0.640079,12.644820,0.062264,0.054977,13.462486,0.019047,0.818000
2:11:11,18300,100000,0.065552,0.000191,0.070155,0.023888,0.139068,0.047506,1.020535,817.817261,0.056924,0.055206,0.349045,7.795438,0.623266,7.502655,0.055441,0.052009,5.916750,0.033472,0.817000
2:11:44,18400,100000,0.037308,0.000148,0.056551,0.008213,0.143206,0.035735,0.961122,881.477112,0.059064,0.058262,0.360371,7.641065,0.643858,12.301785,0.061094,0.055251,7.913240,0.028067,0.816000
2:12:17,18500,100000,0.080444,0.000286,0.060485,0.029065,0.144224,0.041715,0.993824,752.910278,0.058163,0.054735,0.321671,7.751534,0.690867,15.322395,0.067995,0.056920,5.644855,0.029186,0.815000
2:13:14,18600,100000,0.063669,0.001020,0.059596,0.021345,0.111909,0.041682,0.919344,573.319336,0.059038,0.059116,0.349784,8.631248,0.890572,14.807598,0.058766,0.056157,8.266656,0.017600,0.814000
2:13:46,18700,100000,0.095462,0.000183,0.072344,0.032992,0.126434,0.046019,0.999240,532.187439,0.055913,0.054810,0.321044,9.114929,0.680041,11.855599,0.063168,0.052264,7.022760,0.012843,0.813000
2:14:19,18800,100000,0.067908,0.000181,0.074597,0.020106,0.197026,0.043252,1.009973,1040.284546,0.061685,0.059853,0.366544,7.214303,0.562989,16.454193,0.064061,0.057416,7.874084,0.041236,0.812000
2:14:52,18900,100000,0.033039,0.000425,0.048395,0.008904,0.152243,0.037583,0.986096,952.532715,0.061113,0.058521,0.349365,5.906954,0.696983,16.072126,0.063557,0.056831,7.234171,0.035512,0.811000
2:15:25,19000,100000,0.061871,0.000092,0.072374,0.022228,0.161133,0.047711,0.997139,1311.274414,0.059235,0.057922,0.286368,6.941522,0.621891,13.451718,0.056386,0.054869,5.989823,0.021521,0.810000
2:15:57,19100,100000,0.059905,0.000039,0.067350,0.022516,0.088117,0.047461,0.994316,770.855713,0.060752,0.059577,0.398837,7.498817,0.703140,12.893192,0.064797,0.056147,8.918337,0.033969,0.809000
2:16:29,19200,100000,0.105518,0.000303,0.079229,0.017989,0.185459,0.033948,0.996206,911.095520,0.049673,0.048917,0.346633,7.987288,0.688128,11.554790,0.051807,0.049425,6.108926,0.033567,0.808000
2:17:02,19300,100000,0.035900,0.000186,0.070037,0.010150,0.085082,0.046893,1.020644,795.699463,0.060622,0.058038,0.362910,8.941837,1.110250,9.868059,0.061967,0.055839,12.458052,0.006311,0.807000
2:17:34,19400,100000,0.112301,0.000107,0.088456,0.034787,0.100687,0.052705,0.999493,1150.064941,0.052689,0.048545,0.386776,8.944500,0.847396,11.619364,0.058173,0.050461,12.222483,0.027693,0.806000
2:18:06,19500,100000,0.062343,0.000522,0.111440,0.013658,0.107539,0.040035,1.024518,771.767639,0.061960,0.060622,0.375087,8.312035,0.763721,9.840407,0.066862,0.057663,5.938626,0.018475,0.805000
2:19:01,19600,100000,0.060380,0.000137,0.053932,0.024864,0.180818,0.037757,0.985986,1026.257935,0.056654,0.053859,0.375355,7.030697,0.535762,7.717153,0.055441,0.051244,7.511355,0.019585,0.804000
2:19:34,19700,100000,0.046297,0.000351,0.072113,0.016849,0.236895,0.047285,0.950037,1041.635254,0.061626,0.057876,0.338756,8.927968,0.527787,6.535563,0.063209,0.056138,3.479344,0.029984,0.803000
2:20:06,19800,100000,0.057271,0.000449,0.099311,0.011703,0.144007,0.040379,0.980792,977.894348,0.058256,0.056675,0.336230,7.305280,0.727472,12.735662,0.057947,0.055324,13.446896,0.020160,0.802000
2:20:38,19900,100000,0.034428,0.000124,0.073927,0.008712,0.269009,0.046876,1.007273,712.311279,0.051531,0.050053,0.351965,7.848380,0.561474,16.142340,0.051842,0.048688,5.120380,0.049543,0.801000
2:21:11,20000,100000,0.081494,0.000132,0.053757,0.018018,0.162096,0.033820,1.017830,666.889221,0.064814,0.060075,0.339495,7.614408,0.692975,7.731480,0.063259,0.056952,6.915912,0.043906,0.800000
2:24:31,20100,100000,0.092665,0.000141,0.073808,0.035146,0.088178,0.049273,0.994940,746.362549,0.058263,0.055896,0.389641,8.839689,0.788955,13.979146,0.059341,0.054358,7.111971,0.049702,0.799000
2:25:03,20200,100000,0.044312,0.000353,0.060386,0.010891,0.129152,0.038434,0.971589,626.651978,0.060328,0.059070,0.342791,8.294778,0.915368,9.938091,0.067398,0.057043,10.158962,0.023520,0.798000
2:25:35,20300,100000,0.077519,0.000231,0.104870,0.031136,0.139579,0.061462,1.002240,1074.083740,0.048861,0.048887,0.309464,7.743145,0.740534,9.757865,0.049567,0.045696,17.229759,0.021592,0.797000
2:26:08,20400,100000,0.079091,0.000161,0.077378,0.019204,0.201899,0.053111,0.999116,778.951355,0.056658,0.054312,0.338742,8.303601,0.583489,6.403141,0.054174,0.050467,5.835099,0.022536,0.796000
2:26:40,20500,100000,0.039174,0.000280,0.102944,0.010838,0.101934,0.049752,0.982664,606.902466,0.064835,0.062375,0.338593,7.879847,0.774647,12.609919,0.065095,0.059452,8.136932,0.020252,0.795000
2:27:36,20600,100000,0.015592,0.000305,0.058940,0.003009,0.125077,0.035917,0.995030,882.012695,0.055139,0.054944,0.326580,7.687061,0.809897,19.080837,0.055998,0.053827,8.040266,0.019091,0.794000
2:28:07,20700,100000,0.036187,0.000250,0.058749,0.008892,0.068546,0.037951,0.985985,857.120789,0.057508,0.057350,0.366703,7.718407,0.824848,17.010925,0.063144,0.055863,17.639492,0.027252,0.793000
2:28:40,20800,100000,0.044434,0.000110,0.097967,0.012811,0.142542,0.050489,0.995850,854.528198,0.061921,0.061436,0.313017,7.685735,0.675754,10.512184,0.062617,0.058968,19.567713,0.034876,0.792000
2:29:13,20900,100000,0.043858,0.000026,0.042456,0.015395,0.030797,0.030958,0.990929,950.624023,0.067279,0.065559,0.321631,7.886400,0.851606,8.589598,0.068453,0.062501,19.283260,0.024215,0.791000
2:29:45,21000,100000,0.031472,0.000199,0.045913,0.006678,0.052199,0.035319,0.973621,1241.142212,0.073474,0.072422,0.325275,8.024230,0.751576,10.081350,0.075921,0.069839,35.239025,0.022596,0.790000
2:30:17,21100,100000,0.102093,0.000233,0.085315,0.016521,0.173906,0.038032,0.978320,1203.054199,0.069324,0.067654,0.366933,6.602551,0.685163,13.412200,0.071695,0.066053,18.730497,0.028223,0.789000
2:30:50,21200,100000,0.021703,0.000179,0.062387,0.003685,0.327247,0.040639,0.998391,1186.577271,0.066575,0.063525,0.326112,7.023742,0.643860,17.135866,0.067048,0.061508,12.683079,0.080265,0.788000
2:31:22,21300,100000,0.096639,0.000440,0.141298,0.001224,0.149663,0.017346,0.971666,1025.755615,0.062271,0.063414,0.301143,7.259141,0.953260,12.190500,0.062786,0.061153,14.860741,0.029240,0.787000
2:31:54,21400,100000,0.049056,0.000088,0.095338,0.010010,0.274279,0.027901,1.004107,943.411804,0.055859,0.053578,0.285098,7.258451,0.604393,14.074425,0.054815,0.052405,11.058512,0.043590,0.786000
2:32:26,21500,100000,0.036284,0.000487,0.097423,0.009426,0.152893,0.043763,1.013379,1023.333008,0.057759,0.055776,0.346719,8.204649,0.786426,11.695477,0.061686,0.053244,13.577349,0.015640,0.785000
2:33:23,21600,100000,0.075419,0.000142,0.086886,0.014843,0.246890,0.052274,1.015301,1063.533936,0.056275,0.055351,0.376697,7.760988,0.660479,12.505509,0.058275,0.052469,12.852240,0.032876,0.784000
2:33:56,21700,100000,0.032131,0.000174,0.081220,0.009797,0.114858,0.045376,1.005765,1058.678955,0.060237,0.060004,0.337775,6.962120,0.784753,16.186798,0.062149,0.058486,16.640839,0.035310,0.783000
2:34:29,21800,100000,0.043930,0.000065,0.070349,0.007218,0.100949,0.038998,1.002087,1007.885132,0.061334,0.061156,0.304466,7.090744,0.895273,12.375893,0.060500,0.058631,21.206448,0.020209,0.782000
2:35:02,21900,100000,0.046979,0.000117,0.080604,0.015052,0.130906,0.049667,0.996548,799.937134,0.065354,0.064728,0.298434,8.957118,0.695144,9.052262,0.069855,0.062126,42.491093,0.039460,0.781000
2:35:34,22000,100000,0.038997,0.000199,0.077779,0.007801,0.169751,0.048949,1.027082,1495.340454,0.057769,0.057032,0.310377,8.918586,0.763838,15.089931,0.064496,0.054902,28.787182,0.027751,0.780000
2:39:03,22100,100000,0.027001,0.000135,0.066112,0.009300,0.119466,0.033005,0.993208,922.944031,0.062028,0.061813,0.310110,6.819534,0.703024,14.099837,0.066712,0.059936,21.991880,0.032113,0.779000
2:39:35,22200,100000,0.112095,0.000112,0.054038,0.029569,0.146264,0.026832,1.018906,629.568115,0.062427,0.059902,0.319313,7.621980,0.762195,15.848740,0.062624,0.057958,5.896296,0.036680,0.778000
2:40:07,22300,100000,0.068115,0.000420,0.094779,0.015586,0.161597,0.036312,1.082582,908.910828,0.055162,0.053355,0.304177,7.659158,1.085327,18.800795,0.056069,0.051739,10.239088,0.014047,0.777000
2:40:40,22400,100000,0.060821,0.000161,0.083939,0.008251,0.155602,0.027361,0.957485,880.809448,0.050843,0.049858,0.373269,8.401857,0.533116,10.966026,0.050512,0.048986,7.168892,0.022651,0.776000
2:41:36,22500,100000,0.043749,0.000134,0.059808,0.013445,0.072861,0.030575,1.001172,753.082397,0.060730,0.058718,0.375881,7.974789,1.010356,11.160913,0.061900,0.055873,21.659821,0.012653,0.775000
2:42:08,22600,100000,0.059596,0.000249,0.085360,0.005917,0.095431,0.026546,1.011754,1187.951782,0.058784,0.057362,0.342673,6.902141,1.039164,10.666642,0.061748,0.055960,19.396544,0.033681,0.774000
2:42:39,22700,100000,0.061637,0.000099,0.095515,0.012535,0.131942,0.049188,0.993589,1066.592529,0.055348,0.052587,0.345855,7.246871,0.764780,7.751393,0.059265,0.051260,7.858852,0.010812,0.773000
2:43:11,22800,100000,0.026247,0.000136,0.040964,0.006551,0.134197,0.028588,1.000901,574.480957,0.070473,0.068530,0.329366,8.792365,0.772236,15.470861,0.072340,0.066564,28.322670,0.018266,0.772000
2:43:44,22900,100000,0.038249,0.000606,0.037851,0.015445,0.157865,0.027906,0.974011,1309.687256,0.060418,0.060683,0.276047,7.874229,0.682686,11.205095,0.068371,0.058343,11.592013,0.028503,0.771000
2:44:18,23000,100000,0.028998,0.000057,0.073223,0.005649,0.095822,0.039311,1.002718,1318.380859,0.055703,0.053699,0.292548,7.228767,0.762840,17.958445,0.056635,0.052123,5.031757,0.030545,0.770000
2:44:51,23100,100000,0.081916,0.000084,0.035135,0.037762,0.044765,0.028299,1.007975,975.738586,0.069847,0.068967,0.337868,7.671973,0.929163,15.116199,0.073491,0.065831,24.017525,0.019824,0.769000
2:45:24,23200,100000,0.037461,0.000096,0.056799,0.009269,0.072699,0.031079,0.993870,656.165222,0.050497,0.049530,0.322573,7.550081,0.963750,14.889807,0.051907,0.048660,8.172951,0.014684,0.768000
2:45:58,23300,100000,0.058576,0.000803,0.064366,0.019971,0.102012,0.041077,0.973396,740.535278,0.068090,0.062244,0.367257,9.291811,0.725780,16.581562,0.069472,0.058773,41.385979,0.022812,0.767000
2:46:32,23400,100000,0.057329,0.000172,0.071247,0.017583,0.234671,0.028526,1.032604,889.754089,0.060038,0.058920,0.384151,7.401371,0.562315,18.677105,0.061675,0.058108,14.478243,0.018083,0.766000
2:47:29,23500,100000,0.062623,0.000270,0.059164,0.016038,0.135696,0.041186,0.968747,788.557861,0.061399,0.057573,0.317734,9.416045,0.805191,8.734252,0.063157,0.055167,13.772037,0.021025,0.765000
2:48:02,23600,100000,0.069346,0.001458,0.098216,0.019211,0.151152,0.050394,1.047122,856.501709,0.059138,0.057438,0.345332,7.639451,0.744528,12.195446,0.062401,0.055545,15.938576,0.020827,0.764000
2:48:35,23700,100000,0.025841,0.000262,0.061924,0.007287,0.199905,0.041113,1.028828,952.248291,0.064419,0.062082,0.364993,7.404087,0.643899,13.435883,0.063583,0.060149,4.364058,0.042902,0.763000
2:49:08,23800,100000,0.093254,0.000153,0.092663,0.036044,0.197007,0.048612,0.994316,850.033447,0.050354,0.048395,0.315079,7.378767,0.774197,10.553329,0.050132,0.047053,4.294353,0.021393,0.762000
2:49:41,23900,100000,0.053179,0.000501,0.084061,0.014221,0.196158,0.038766,0.981142,800.993408,0.052379,0.051096,0.358507,5.000412,0.730512,11.818578,0.052157,0.049984,2.169113,0.053107,0.761000
2:50:15,24000,100000,0.057835,0.000239,0.086264,0.018131,0.084277,0.049639,1.005524,975.396851,0.055066,0.053675,0.327821,8.342477,0.799496,9.133178,0.053862,0.051569,3.239182,0.037359,0.760000
2:53:44,24100,100000,0.107360,0.000386,0.094347,0.025396,0.132646,0.045315,0.959706,953.019409,0.051745,0.050690,0.350902,7.112329,0.708979,7.121023,0.052951,0.049762,6.482357,0.028846,0.759000
2:54:17,24200,100000,0.141794,0.000404,0.118713,0.022425,0.140504,0.045528,1.010348,1236.421265,0.052226,0.051732,0.330926,7.386879,0.649124,13.215458,0.054973,0.050055,4.192906,0.014963,0.758000
2:54:50,24300,100000,0.038603,0.000139,0.070407,0.010310,0.126051,0.043551,1.003805,720.627075,0.057390,0.056955,0.352621,8.404708,0.780346,13.016096,0.059087,0.055388,15.661945,0.022330,0.757000
2:55:22,24400,100000,0.039610,0.000416,0.083739,0.012318,0.067726,0.052666,1.023065,1020.409851,0.060844,0.059665,0.393263,8.487971,0.897373,12.242148,0.061233,0.058115,34.925880,0.021479,0.756000
2:56:19,24500,100000,0.027469,0.000203,0.071434,0.008759,0.109622,0.047196,1.012081,848.349976,0.058486,0.056775,0.308157,7.853107,0.765706,15.977016,0.066516,0.056784,30.411390,0.037376,0.755000
2:56:52,24600,100000,0.047881,0.000393,0.073818,0.004212,0.115791,0.030593,1.051516,852.290405,0.060387,0.059499,0.312411,7.723897,0.821186,8.698175,0.060409,0.058319,33.771473,0.030306,0.754000
2:57:25,24700,100000,0.047865,0.000210,0.093410,0.005845,0.122343,0.040807,1.006808,886.164185,0.047706,0.047956,0.336188,6.987679,1.012923,12.877636,0.049263,0.047268,20.542284,0.038971,0.753000
2:57:57,24800,100000,0.083323,0.000213,0.088472,0.023740,0.062223,0.051397,1.016725,632.157593,0.072830,0.067618,0.371984,6.955615,0.850066,14.933879,0.072766,0.063606,46.783627,0.024322,0.752000
2:58:28,24900,100000,0.075510,0.000087,0.094163,0.015833,0.200147,0.050011,1.010368,1129.345093,0.052732,0.052633,0.321747,9.043560,0.599607,16.264750,0.053886,0.051343,11.810934,0.019845,0.751000
2:59:01,25000,100000,0.042153,0.000341,0.054705,0.009924,0.105794,0.036553,0.996959,591.258301,0.060958,0.059049,0.351901,8.252714,0.794584,13.959740,0.064612,0.057521,19.073200,0.024638,0.750000
2:59:33,25100,100000,0.056287,0.000174,0.224898,0.008782,0.170628,0.024268,1.015230,752.324463,0.058613,0.058519,0.348157,8.990797,0.663278,16.905153,0.056603,0.055324,34.553619,0.032492,0.749000
3:00:05,25200,100000,0.061176,0.000044,0.081269,0.008910,0.102536,0.049045,1.000015,1204.928711,0.078886,0.076077,0.325606,7.341389,0.863903,18.058064,0.078428,0.071669,113.871468,0.007302,0.748000
3:00:37,25300,100000,0.040144,0.000269,0.068649,0.007811,0.113144,0.042067,1.016784,881.044617,0.057827,0.057853,0.374727,8.245689,0.887200,14.582185,0.057366,0.056386,54.590652,0.041009,0.747000
3:01:10,25400,100000,0.044053,0.000539,0.048417,0.014254,0.019725,0.027376,1.003636,978.905579,0.074004,0.074788,0.347523,9.334495,0.878694,17.960875,0.076751,0.071698,78.915863,0.018821,0.746000
3:02:06,25500,100000,0.055614,0.000194,0.049515,0.009988,0.116550,0.036171,0.996215,902.064941,0.060969,0.060511,0.358994,7.946751,0.848407,12.193233,0.064567,0.059646,38.346928,0.024710,0.745000
