step,domain,accuracy,f1,loss
80000,74,0.8177083333333334,0.7818898030259311,1.1646689375593986
80000,75,0.3984496124031008,0.33034578914233875,3.7015233228074584
90000,61,0.16058394160583941,0.16350651579662087,5.0509180232819
90000,62,0.43851132686084143,0.3773720227373357,3.9820875892243635
90000,63,0.4275147928994083,0.39091245092507587,3.8786750777150534
90000,64,0.660377358490566,0.6505145604307455,2.6055744270735888
90000,65,0.4241960183767228,0.3875044955156016,4.181765765386184
90000,66,0.4288,0.3685102503135189,6.332778465683714
90000,67,0.6926829268292682,0.6314193674606089,2.586272443447692
90000,68,0.5142450142450142,0.5250231821024255,4.1568176539088135
90000,69,0.42022116903633494,0.3681768420361488,4.40088907409463
90000,70,0.47474747474747475,0.39333480741469384,6.946167930070691
90000,71,0.40532544378698226,0.34704733727810655,4.985089082112112
90000,72,0.4401244167962675,0.38222712942425735,5.253947674784632
90000,73,0.43057722308892354,0.3640382574327383,4.777206114216564
90000,74,0.8177083333333334,0.7663104371693982,1.2628351427374576
90000,75,0.3922480620155039,0.31761283191565653,6.679127983455449
100000,61,0.5489051094890511,0.5399966006765162,2.5143770725021155
100000,62,0.45145631067961167,0.4090706106036566,4.273454048652999
100000,63,0.6124260355029586,0.6350770751262459,1.5216154453677602
100000,64,0.6289308176100629,0.5908445310650707,1.6214072874747216
100000,65,0.4165390505359878,0.3717795815276566,3.388859153999571
100000,66,0.4368,0.37925932192088035,4.2380742737480706
100000,67,0.7804878048780488,0.7627631267727092,0.573609170269256
100000,68,0.7649572649572649,0.7339201460854382,0.9257621569239919
100000,69,0.43601895734597157,0.3969702313440141,3.387528972796119
100000,70,0.5420875420875421,0.45473492987229897,3.45299376942804
100000,71,0.4437869822485207,0.4087587769773348,2.6752479985694992
100000,72,0.5552099533437014,0.5166728370694043,2.2343150019518188
100000,73,0.42589703588143524,0.3683805307910744,4.092050117365954
100000,74,0.8307291666666666,0.7831916573764399,1.1884675018773123
100000,75,0.4077519379844961,0.3524152409859413,4.027053855807199
110000,61,0.21897810218978103,0.20829599968478188,4.141989722329361
110000,62,0.43527508090614886,0.3724364662684958,4.284483252159399
110000,63,0.5266272189349113,0.532748502414401,2.3397914891697424
110000,64,0.6132075471698113,0.5681485407438642,2.6627306754118765
110000,65,0.40888208269525267,0.36034707685605105,5.265432901684542
110000,66,0.496,0.4783022033264387,4.444222104363144
110000,67,0.7,0.6424947594268663,1.8418691092833446
110000,68,0.6324786324786325,0.6558530371093804,1.7151311750634088
110000,69,0.48973143759873616,0.45783925727893304,3.768422810031808
110000,70,0.4764309764309764,0.3733066273175308,5.917550795438956
110000,71,0.4408284023668639,0.41421609632413914,3.1489121858983045
110000,72,0.49144634525660963,0.4720604625684022,4.633909538521299
110000,73,0.44617784711388453,0.4072945879038893,3.6393181377290085
110000,74,0.7942708333333334,0.7585460816539106,1.1462843647904404
110000,75,0.3937984496124031,0.32077324500225285,5.349835364533213
120000,61,0.47883211678832116,0.48212331004801545,3.2533993248904483
120000,62,0.4449838187702265,0.39228158256104656,3.3631755171535227
120000,63,0.4349112426035503,0.4075279349316847,3.596533906419927
120000,64,0.6415094339622641,0.6159373509478331,2.0105319346150736
120000,65,0.47473200612557426,0.44591129229153503,3.185809705195688
120000,66,0.5136,0.4974151996450754,3.707426933660554
120000,67,0.7463414634146341,0.7149406903905104,1.1485269465706058
120000,68,0.7136752136752137,0.704183175027559,2.0616200946549856
120000,69,0.4549763033175355,0.39526366120084616,2.6858389563334604
120000,70,0.49326599326599324,0.3896718362106645,4.407830512371175
120000,71,0.4452662721893491,0.4200656941401561,3.126746036129837
120000,72,0.5427682737169518,0.5095722719518189,3.626347842468541
120000,73,0.46177847113884557,0.4284608309299029,3.5426588535146406
120000,74,0.8046875,0.7751149855571131,1.0633099681344385
120000,75,0.4232558139534884,0.3661549886095083,5.894286250916961
130000,61,0.2934306569343066,0.29755280528200223,4.861961555138061
130000,62,0.46601941747572817,0.43169518696937975,4.070603626756929
130000,63,0.41272189349112426,0.37056684376654764,3.780303245086543
130000,64,0.6132075471698113,0.5809820256642511,2.428567147824981
130000,65,0.4104134762633997,0.3616157211948254,4.1028342524100045
130000,66,0.432,0.37339399874965273,5.393240154723571
130000,67,0.7048780487804878,0.6535274807669285,1.3174919241092329
130000,68,0.4074074074074074,0.36943489683542435,3.7486875132255424
130000,69,0.4154818325434439,0.3431049093394497,4.445571211927745
130000,70,0.4781144781144781,0.37013242583849887,4.686291176807361
130000,71,0.4349112426035503,0.403510288712322,3.3294401133779585
130000,72,0.4385692068429238,0.3493136537206967,4.131793375280246
130000,73,0.4290171606864275,0.3589139199954507,4.584398428027531
130000,74,0.8229166666666666,0.7794668359911306,1.464735013624401
130000,75,0.39689922480620154,0.31476364873693474,6.292685720604086
140000,61,0.2583941605839416,0.22986398115503387,4.251344640781595
140000,62,0.517799352750809,0.5037260681769998,3.527430453605484
140000,63,0.41863905325443784,0.3785576592023249,3.860535496745221
140000,64,0.5691823899371069,0.5128951515201692,3.2307580499793405
140000,65,0.45176110260336905,0.42685432100565784,3.928938797589494
140000,66,0.4384,0.38598465820212763,3.780472925776394
140000,67,0.7829268292682927,0.7612066210696786,0.7308645135400236
140000,68,0.5014245014245015,0.5092680810741254,2.4938595905033996
140000,69,0.42496050552922593,0.37161517489164814,3.2199750517727805
140000,70,0.4797979797979798,0.38572852384963513,4.115657647305034
140000,71,0.4171597633136095,0.36900268550796467,4.180512764914469
140000,72,0.4432348367029549,0.39268453650391766,3.60574719267372
140000,73,0.44461778471138846,0.38794451518012935,4.544163866327879
140000,74,0.8385416666666666,0.788707933383352,1.1960203443159092
140000,75,0.4108527131782946,0.3400620189797864,4.446682706170014
150000,61,0.3197080291970803,0.35938110908271526,3.8352202543332665
150000,62,0.45145631067961167,0.40776105526438283,3.7714592491938674
150000,63,0.47928994082840237,0.4813343150229926,3.1342305099533405
150000,64,0.610062893081761,0.6146755093832615,2.3818029381509405
150000,65,0.5191424196018377,0.5126704603400369,3.421163583750881
150000,66,0.1696,0.16987293964860323,6.277837771712802
150000,67,0.7317073170731707,0.6996103086450045,1.3518517409818462
150000,68,0.7236467236467237,0.7024725063317123,4.114453574642539
150000,69,0.4518167456556082,0.39996537694434803,4.358728973288271
150000,70,0.08249158249158249,0.01837438771208349,9.095984115418489
150000,71,0.4718934911242604,0.48751699930426345,3.578602624766063
150000,72,0.4385692068429238,0.40644389357160365,3.8692532262232686
150000,73,0.5179407176287052,0.48784183730350883,2.9539770797245657
150000,74,0.8489583333333334,0.8199392827159276,1.0064730134020767
150000,75,0.34728682170542635,0.3183189628352252,5.900642258493463
160000,61,0.0948905109489051,0.05688145178542057,8.304275033955822
160000,62,0.32038834951456313,0.3611441232361913,3.415716711303685
160000,63,0.5606508875739645,0.5643181011022926,2.3768760374514386
160000,64,0.4779874213836478,0.49815673067607164,3.9117957648617447
160000,65,0.5436447166921899,0.5280831292326297,4.558898240338922
160000,66,0.1216,0.09487557338135386,7.1835577068733985
160000,67,0.6463414634146342,0.6099760166835566,2.342056823764534
160000,68,0.358974358974359,0.4198906081158773,3.959790975135878
160000,69,0.42022116903633494,0.3681768420361488,5.564288793655578
160000,70,0.4663299663299663,0.4039224218367901,7.836390318577239
160000,71,0.30177514792899407,0.2839899304474203,5.048263401242862
160000,72,0.49611197511664074,0.4804991595988987,4.792330579929209
160000,73,0.27301092043681746,0.2685036790625105,4.721781169341522
160000,74,0.8489583333333334,0.8120577913278867,0.9400840718153631
160000,75,0.14418604651162792,0.12745210330042464,6.058689377569992
170000,61,0.38394160583941606,0.4244343497343395,3.207599039570513
170000,62,0.5339805825242718,0.5025165272684312,2.1100267578993197
170000,63,0.6523668639053254,0.6671336691081675,1.4569806014104507
170000,64,0.6446540880503144,0.654650267518192,2.7569490524590945
170000,65,0.5758039816232772,0.5574116635899959,3.4093999250184375
170000,66,0.4928,0.4721956545155774,3.7775046787980413
170000,67,0.748780487804878,0.7231613624960875,1.298957258099038
170000,68,0.7450142450142451,0.717956642468201,2.006434551657135
170000,69,0.46445497630331756,0.43130748088671106,4.357291083270651
170000,70,0.4764309764309764,0.3617964086728316,5.448934273077416
170000,71,0.5710059171597633,0.5515177402376268,2.1191979880529668
170000,72,0.583203732503888,0.5531745396098681,2.8379243386972077
170000,73,0.47425897035881437,0.43750912795003305,3.4324570316894123
170000,74,0.8255208333333334,0.7817068895145706,1.0209553394524846
170000,75,0.4325581395348837,0.37288717581453323,5.324585518064763
180000,61,0.7722627737226277,0.8045845699835023,1.2997292848267534
180000,62,0.47572815533980584,0.4223062895219104,3.091627849754877
180000,63,0.46005917159763315,0.43351666271975625,4.228927876824099
180000,64,0.7767295597484277,0.7779749890429677,0.7063830304658041
180000,65,0.6217457886676876,0.6451100749944207,1.7574050717161125
180000,66,0.6592,0.6931435121651666,1.6836847561222386
180000,67,0.8707317073170732,0.857768295788382,0.4505050860994533
180000,68,0.6225071225071225,0.6129190751271533,2.640347048396207
180000,69,0.4486571879936809,0.38638071240969324,3.984610401596008
180000,70,0.5202020202020202,0.4433244863799856,3.622052110915894
180000,71,0.6553254437869822,0.6995811189301157,1.7319553338245235
180000,72,0.49144634525660963,0.4550865612933788,2.685153322680608
180000,73,0.44773790951638065,0.4000488526587992,3.6493495916299814
180000,74,0.8203125,0.7830808522861691,1.144103736221344
180000,75,0.47131782945736433,0.41213566101525584,2.8124494697161544
190000,61,0.5299270072992701,0.5269309165922059,2.4905181284993887
190000,62,0.6084142394822006,0.6036050714692652,2.015631233730528
190000,63,0.40236686390532544,0.3456420430751482,4.208138700402568
190000,64,0.6509433962264151,0.632912873811493,1.6035854871908668
190000,65,0.5895865237366003,0.5799459305114644,2.1325456138867507
190000,66,0.5312,0.5198312589397236,2.723737691085546
190000,67,0.8560975609756097,0.8336436995371377,0.5852443874956558
190000,68,0.6937321937321937,0.676339693556768,2.182753963870704
190000,69,0.5339652448657188,0.5119859414146771,2.7085448672091754
190000,70,0.5067340067340067,0.41027395244041515,3.591392966004393
190000,71,0.5576923076923077,0.5735016239042087,2.1388066211032064
190000,72,0.6205287713841369,0.6045044920285659,1.8493745561383894
190000,73,0.5366614664586583,0.5097004902220416,2.0307842783590244
190000,74,0.8541666666666666,0.8124901436706415,1.2226650602800266
190000,75,0.42790697674418604,0.3543290843157834,4.988251651008297
200000,61,0.5138686131386861,0.5562172802216797,1.9564392983130263
200000,62,0.49838187702265374,0.4834089476612679,2.7566659492511234
200000,63,0.40384615384615385,0.3527130269920911,4.988450222253184
200000,64,0.7578616352201258,0.752236647780606,1.0969695212898274
200000,65,0.5727411944869831,0.5510896914170771,2.4578830688169764
200000,66,0.6144,0.6214544396503782,1.9191901293692353
200000,67,0.9146341463414634,0.9055903121268974,0.4470882636551542
200000,68,0.5028490028490028,0.47168926677873924,2.060218873412602
200000,69,0.5545023696682464,0.5242719754319886,2.993752249022871
200000,70,0.4882154882154882,0.37638852415662727,4.031432381938334
200000,71,0.6686390532544378,0.6993282769754072,1.3452912182070909
200000,72,0.5956454121306376,0.5757546237423575,1.7506087901877738
200000,73,0.5569422776911076,0.5421367091583157,1.8623423397035845
200000,74,0.8125,0.7711477699869554,1.5513360221812036
200000,75,0.4108527131782946,0.3348918557275388,4.53687006787697
210000,61,0.41897810218978104,0.3944865844519431,4.06647584484943
210000,62,0.43851132686084143,0.38450426310174435,4.9400629000622525
210000,63,0.39644970414201186,0.33828667236470883,5.759360705066758
210000,64,0.559748427672956,0.4801726758140184,3.876209589089558
210000,65,0.40275650842266464,0.34886491657136054,4.4881411972662235
210000,66,0.4288,0.36775063705130523,4.862581399053108
210000,67,0.6926829268292682,0.6278362049675543,2.553075581202463
210000,68,0.4074074074074074,0.3532547848403152,5.143235414839265
210000,69,0.4676145339652449,0.43728543496190786,3.526245812542038
210000,70,0.4781144781144781,0.3625616900209383,3.410448073973193
210000,71,0.40976331360946744,0.35444753517880184,4.834497004407343
210000,72,0.5287713841368584,0.5025861099210889,3.4691266958529705
210000,73,0.4290171606864275,0.3739787390211308,4.5572138088102205
210000,74,0.7994791666666666,0.7572072624398981,1.1682779598506698
210000,75,0.40310077519379844,0.315244419471258,3.6385270285243765
220000,61,0.5781021897810219,0.5572601620102965,2.652148180190786
220000,62,0.49514563106796117,0.47757847795500136,3.135786689618544
220000,63,0.40976331360946744,0.36382806062826245,3.662334666210383
220000,64,0.6132075471698113,0.585545500035992,2.540559112490155
220000,65,0.5987748851454824,0.5686960341788996,3.4929318437352
220000,66,0.5968,0.5762077840616701,2.8482975329663534
220000,67,0.8146341463414634,0.8015460570215626,0.6353591100241129
220000,68,0.7549857549857549,0.7803875847996289,0.8720466246463316
220000,69,0.5355450236966824,0.5246352508292355,3.0106337303940562
220000,70,0.49158249158249157,0.380487435323898,3.6423918142620386
220000,71,0.5857988165680473,0.5433918365548186,1.6792529856532135
220000,72,0.5972006220839814,0.5177574123660528,2.671202077627337
220000,73,0.5709828393135725,0.5419686926099854,2.4383467874445377
220000,74,0.7838541666666666,0.7584079538957326,1.4082683416535564
220000,75,0.4790697674418605,0.4022965135340176,4.352488018511351
230000,61,0.5708029197080292,0.6096026629548763,1.9269179682134812
230000,62,0.551779935275081,0.5415211820004231,3.690074113247101
230000,63,0.45857988165680474,0.44135948002381997,6.2694654475352225
230000,64,0.60062893081761,0.5593148904282752,2.9886683945962433
230000,65,0.5880551301684533,0.595716867973097,1.648141306673573
230000,66,0.4992,0.47155489175427256,2.4035736257949454
230000,67,0.8439024390243902,0.7964711987545406,0.8148551617936252
230000,68,0.5014245014245015,0.5087018794065034,3.7951957428444674
230000,69,0.5086887835703001,0.4549876987262199,1.81601056133788
230000,70,0.5269360269360269,0.44628651892541965,3.2663927495289635
230000,71,0.5636094674556213,0.5744931982043365,2.0660202145015565
230000,72,0.6127527216174183,0.600060861147448,1.7945092460198186
230000,73,0.47425897035881437,0.4419560175630733,2.552534866875292
230000,74,0.859375,0.8188720197930723,1.2984854416329956
230000,75,0.4201550387596899,0.3432429547495573,3.0387558948425846
